,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
global_raw,323.1058333333333,324.0696064729145,325.4529045984719,325.8075635921003,329.5581322502879,330.4667491494241,331.15580365215686,331.71755822168535,332.23775961584596,333.74976709434685,335.4874811686087,336.76994626668403,338.8019288246909,339.97222062139394,340.8165103735916,342.45361154999136,344.23205038351557,345.5111308226571,346.94557699241926,348.8770811550212,351.38128121920386,353.06862731880443,354.106926234844,355.4951922437454,356.2327506988438,356.9600960147345,358.3799465735013,360.33834833863807,362.08078774114233,363.2257919649807,365.95853540831035,367.93204193735806,369.1351318325397,370.5981993070163,372.7281169914551,375.2996664634802,377.0658258899162,379.1014243936954,381.1845079003988,382.98230592268584,385.02259504033765,386.5744803122211,388.80966895125954,390.75800362412616,392.90270143489124,395.71236213492944,397.4844990583925,399.8263649165981,403.143736892637,405.3196886917342
NH_raw,323.1058333333333,324.0696064729145,325.4529045984719,325.8075635921003,329.5581322502879,331.3041726888361,332.29876169829623,333.1160119413366,333.14758507857164,334.65525458679446,336.42750308382216,337.5827176727868,339.5626393351659,341.0497668093527,341.76307970015097,343.37799786718006,345.3555000859842,346.6309038535037,348.1623669289211,350.0188837171857,352.6110568663083,354.3590956975168,355.2732180856671,356.93361870863373,357.5094727749451,358.1029235824447,359.85602497415795,361.7202837928826,363.663643388224,364.624549231763,367.51355547248426,369.50853307581593,370.8530578353298,372.32110522113845,374.29444451417413,377.0772471701883,378.6274232582632,380.7432937107303,383.0335624077588,384.63595867544626,386.77969156583885,388.22411661412826,390.95936550970123,392.778623708228,395.02581749647817,397.9160681687251,399.44409285442254,401.74960972105174,405.1217825116933,407.3910673451476
SH_raw,NaN,NaN,NaN,NaN,NaN,328.109812581321,330.0359088871333,330.39546642273007,331.18718366420575,332.45635710661196,334.2844568072795,335.81136594114366,337.92353598869465,338.89467443343517,339.8699410470323,341.52922523280284,343.10860068104694,344.3913577918106,345.7287870559175,347.73527859285673,350.15150557209955,351.77815894009217,352.94063438402105,354.05676577885725,354.9560286227425,355.81726844702445,356.90386817284474,358.95641288439356,360.4979320940607,361.82703469819825,364.40351534413657,366.3555507989003,367.4172058297497,368.87529339289404,371.1617894687361,373.5220857567721,375.5042285215693,377.45955507666076,379.335453393039,381.3286531699255,383.2654985148365,384.92484401031396,386.659972392818,388.73738354002444,390.77958537330454,393.5086561011338,395.52490526236244,397.90312011214456,401.16569127358065,403.248310038321
global_cal,323.10775881290425,324.06378377796506,325.4405512801882,326.3207029742088,328.85971392048367,330.17002524944854,331.08472398276376,331.5177719130263,332.26609139709313,333.6723777939127,335.4530393630403,336.72731558218,338.65500591599306,340.0056011788416,340.88837164452025,342.48470278977885,344.13327622695306,345.4997515885115,347.01031377037833,348.96617428083533,351.4018763747718,353.048771550094,354.1452285786085,355.52829374890257,356.2327851786945,357.0635103889854,358.56245774611995,360.3648333698661,362.0996498980107,363.27748810035183,365.9657229190614,367.9264817782585,369.3953573610616,370.85864524435584,372.8114358664527,375.23495999256426,376.96996902444806,379.07664800420866,381.16620336332306,382.9927231284976,385.03435019984755,386.60369500010603,388.8287767767608,390.7628447325249,392.9405931506464,395.5895948130113,397.48859226082647,399.84527964811826,403.1113657553717,405.3200576142924
NH_cal,323.10775881290425,324.06378377796506,325.4405512801882,326.3207029742088,328.85971392048367,330.866525353929,331.9876008315337,332.4993866426471,333.28201423700125,334.6726494069393,336.4553306531687,337.5935223639466,339.512942714515,341.1007844397551,341.8660027244334,343.5178730194411,345.44394380627597,346.8135356461457,348.2929651125524,350.1651482961015,352.63449261512295,354.35816029545805,355.37703215737105,357.0054140638493,357.5084658870408,358.3051412982113,359.99813754504453,361.76207221806743,363.69947922938894,364.73035079152555,367.5041369981349,369.4968523153952,370.9507987933611,372.38415209429445,374.3235807224099,376.9729710361083,378.57382611395184,380.7183888320889,383.0070944907039,384.6554395763747,386.80204518245404,388.28749793873294,390.84466580102486,392.7823307680247,394.9895833988185,397.678978937125,399.3501760272763,401.73042966468364,405.0768443330681,407.3881414993264
SH_cal,NaN,NaN,NaN,NaN,NaN,328.1127737623918,330.04217159939896,330.38430085625225,331.0930047468996,332.5173636238256,334.4507480729119,335.86110880041343,337.79706911747127,338.910417917928,339.9107405646071,341.4515325601165,342.8226086476302,344.18596753087735,345.72766242820427,347.7672002655691,350.1692601344209,351.73938280473,352.91342499984603,354.05117343395585,354.95710447034816,355.82187947975945,357.12677794719554,358.9675945216648,360.49982056663254,361.82462540917817,364.4273088399882,366.3561112411219,367.83991592876214,369.3331383944173,371.2992910104956,373.49694894902024,375.3661119349443,377.43490717632864,379.32531223594236,381.3300066806205,383.26665521724095,384.9198920614793,386.8128877524967,388.7433586970251,390.8916029024743,393.50021068889754,395.6270084943769,397.9601296315527,401.14588717767543,403.2519737292584
