sitename,lon,lat,file,1968-01-15,1968-02-15,1968-03-15,1968-04-15,1968-05-15,1968-06-15,1968-07-15,1968-08-15,1968-09-15,1968-10-15,1968-11-15,1968-12-15,1969-01-15,1969-02-15,1969-03-15,1969-04-15,1969-05-15,1969-06-15,1969-07-15,1969-08-15,1969-09-15,1969-10-15,1969-11-15,1969-12-15,1970-01-15,1970-02-15,1970-03-15,1970-04-15,1970-05-15,1970-06-15,1970-07-15,1970-08-15,1970-09-15,1970-10-15,1970-11-15,1970-12-15,1971-01-15,1971-02-15,1971-03-15,1971-04-15,1971-05-15,1971-06-15,1971-07-15,1971-08-15,1971-09-15,1971-10-15,1971-11-15,1971-12-15,1972-01-15,1972-02-15,1972-03-15,1972-04-15,1972-05-15,1972-06-15,1972-07-15,1972-08-15,1972-09-15,1972-10-15,1972-11-15,1972-12-15,1973-01-15,1973-02-15,1973-03-15,1973-04-15,1973-05-15,1973-06-15,1973-07-15,1973-08-15,1973-09-15,1973-10-15,1973-11-15,1973-12-15,1974-01-15,1974-02-15,1974-03-15,1974-04-15,1974-05-15,1974-06-15,1974-07-15,1974-08-15,1974-09-15,1974-10-15,1974-11-15,1974-12-15,1975-01-15,1975-02-15,1975-03-15,1975-04-15,1975-05-15,1975-06-15,1975-07-15,1975-08-15,1975-09-15,1975-10-15,1975-11-15,1975-12-15,1976-01-15,1976-02-15,1976-03-15,1976-04-15,1976-05-15,1976-06-15,1976-07-15,1976-08-15,1976-09-15,1976-10-15,1976-11-15,1976-12-15,1977-01-15,1977-02-15,1977-03-15,1977-04-15,1977-05-15,1977-06-15,1977-07-15,1977-08-15,1977-09-15,1977-10-15,1977-11-15,1977-12-15,1978-01-15,1978-02-15,1978-03-15,1978-04-15,1978-05-15,1978-06-15,1978-07-15,1978-08-15,1978-09-15,1978-10-15,1978-11-15,1978-12-15,1979-01-15,1979-02-15,1979-03-15,1979-04-15,1979-05-15,1979-06-15,1979-07-15,1979-08-15,1979-09-15,1979-10-15,1979-11-15,1979-12-15,1980-01-15,1980-02-15,1980-03-15,1980-04-15,1980-05-15,1980-06-15,1980-07-15,1980-08-15,1980-09-15,1980-10-15,1980-11-15,1980-12-15,1981-01-15,1981-02-15,1981-03-15,1981-04-15,1981-05-15,1981-06-15,1981-07-15,1981-08-15,1981-09-15,1981-10-15,1981-11-15,1981-12-15,1982-01-15,1982-02-15,1982-03-15,1982-04-15,1982-05-15,1982-06-15,1982-07-15,1982-08-15,1982-09-15,1982-10-15,1982-11-15,1982-12-15,1983-01-15,1983-02-15,1983-03-15,1983-04-15,1983-05-15,1983-06-15,1983-07-15,1983-08-15,1983-09-15,1983-10-15,1983-11-15,1983-12-15,1984-01-15,1984-02-15,1984-03-15,1984-04-15,1984-05-15,1984-06-15,1984-07-15,1984-08-15,1984-09-15,1984-10-15,1984-11-15,1984-12-15,1985-01-15,1985-02-15,1985-03-15,1985-04-15,1985-05-15,1985-06-15,1985-07-15,1985-08-15,1985-09-15,1985-10-15,1985-11-15,1985-12-15,1986-01-15,1986-02-15,1986-03-15,1986-04-15,1986-05-15,1986-06-15,1986-07-15,1986-08-15,1986-09-15,1986-10-15,1986-11-15,1986-12-15,1987-01-15,1987-02-15,1987-03-15,1987-04-15,1987-05-15,1987-06-15,1987-07-15,1987-08-15,1987-09-15,1987-10-15,1987-11-15,1987-12-15,1988-01-15,1988-02-15,1988-03-15,1988-04-15,1988-05-15,1988-06-15,1988-07-15,1988-08-15,1988-09-15,1988-10-15,1988-11-15,1988-12-15,1989-01-15,1989-02-15,1989-03-15,1989-04-15,1989-05-15,1989-06-15,1989-07-15,1989-08-15,1989-09-15,1989-10-15,1989-11-15,1989-12-15,1990-01-15,1990-02-15,1990-03-15,1990-04-15,1990-05-15,1990-06-15,1990-07-15,1990-08-15,1990-09-15,1990-10-15,1990-11-15,1990-12-15,1991-01-15,1991-02-15,1991-03-15,1991-04-15,1991-05-15,1991-06-15,1991-07-15,1991-08-15,1991-09-15,1991-10-15,1991-11-15,1991-12-15,1992-01-15,1992-02-15,1992-03-15,1992-04-15,1992-05-15,1992-06-15,1992-07-15,1992-08-15,1992-09-15,1992-10-15,1992-11-15,1992-12-15,1993-01-15,1993-02-15,1993-03-15,1993-04-15,1993-05-15,1993-06-15,1993-07-15,1993-08-15,1993-09-15,1993-10-15,1993-11-15,1993-12-15,1994-01-15,1994-02-15,1994-03-15,1994-04-15,1994-05-15,1994-06-15,1994-07-15,1994-08-15,1994-09-15,1994-10-15,1994-11-15,1994-12-15,1995-01-15,1995-02-15,1995-03-15,1995-04-15,1995-05-15,1995-06-15,1995-07-15,1995-08-15,1995-09-15,1995-10-15,1995-11-15,1995-12-15,1996-01-15,1996-02-15,1996-03-15,1996-04-15,1996-05-15,1996-06-15,1996-07-15,1996-08-15,1996-09-15,1996-10-15,1996-11-15,1996-12-15,1997-01-15,1997-02-15,1997-03-15,1997-04-15,1997-05-15,1997-06-15,1997-07-15,1997-08-15,1997-09-15,1997-10-15,1997-11-15,1997-12-15,1998-01-15,1998-02-15,1998-03-15,1998-04-15,1998-05-15,1998-06-15,1998-07-15,1998-08-15,1998-09-15,1998-10-15,1998-11-15,1998-12-15,1999-01-15,1999-02-15,1999-03-15,1999-04-15,1999-05-15,1999-06-15,1999-07-15,1999-08-15,1999-09-15,1999-10-15,1999-11-15,1999-12-15,2000-01-15,2000-02-15,2000-03-15,2000-04-15,2000-05-15,2000-06-15,2000-07-15,2000-08-15,2000-09-15,2000-10-15,2000-11-15,2000-12-15,2001-01-15,2001-02-15,2001-03-15,2001-04-15,2001-05-15,2001-06-15,2001-07-15,2001-08-15,2001-09-15,2001-10-15,2001-11-15,2001-12-15,2002-01-15,2002-02-15,2002-03-15,2002-04-15,2002-05-15,2002-06-15,2002-07-15,2002-08-15,2002-09-15,2002-10-15,2002-11-15,2002-12-15,2003-01-15,2003-02-15,2003-03-15,2003-04-15,2003-05-15,2003-06-15,2003-07-15,2003-08-15,2003-09-15,2003-10-15,2003-11-15,2003-12-15,2004-01-15,2004-02-15,2004-03-15,2004-04-15,2004-05-15,2004-06-15,2004-07-15,2004-08-15,2004-09-15,2004-10-15,2004-11-15,2004-12-15,2005-01-15,2005-02-15,2005-03-15,2005-04-15,2005-05-15,2005-06-15,2005-07-15,2005-08-15,2005-09-15,2005-10-15,2005-11-15,2005-12-15,2006-01-15,2006-02-15,2006-03-15,2006-04-15,2006-05-15,2006-06-15,2006-07-15,2006-08-15,2006-09-15,2006-10-15,2006-11-15,2006-12-15,2007-01-15,2007-02-15,2007-03-15,2007-04-15,2007-05-15,2007-06-15,2007-07-15,2007-08-15,2007-09-15,2007-10-15,2007-11-15,2007-12-15,2008-01-15,2008-02-15,2008-03-15,2008-04-15,2008-05-15,2008-06-15,2008-07-15,2008-08-15,2008-09-15,2008-10-15,2008-11-15,2008-12-15,2009-01-15,2009-02-15,2009-03-15,2009-04-15,2009-05-15,2009-06-15,2009-07-15,2009-08-15,2009-09-15,2009-10-15,2009-11-15,2009-12-15,2010-01-15,2010-02-15,2010-03-15,2010-04-15,2010-05-15,2010-06-15,2010-07-15,2010-08-15,2010-09-15,2010-10-15,2010-11-15,2010-12-15,2011-01-15,2011-02-15,2011-03-15,2011-04-15,2011-05-15,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-15,2011-11-15,2011-12-15,2012-01-15,2012-02-15,2012-03-15,2012-04-15,2012-05-15,2012-06-15,2012-07-15,2012-08-15,2012-09-15,2012-10-15,2012-11-15,2012-12-15,2013-01-15,2013-02-15,2013-03-15,2013-04-15,2013-05-15,2013-06-15,2013-07-15,2013-08-15,2013-09-15,2013-10-15,2013-11-15,2013-12-15,2014-01-15,2014-02-15,2014-03-15,2014-04-15,2014-05-15,2014-06-15,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-15,2014-12-15,2015-01-15,2015-02-15,2015-03-15,2015-04-15,2015-05-15,2015-06-15,2015-07-15,2015-08-15,2015-09-15,2015-10-15,2015-11-15,2015-12-15,2016-01-15,2016-02-15,2016-03-15,2016-04-15,2016-05-15,2016-06-15,2016-07-15,2016-08-15,2016-09-15,2016-10-15,2016-11-15,2016-12-15,2017-01-15,2017-02-15,2017-03-15,2017-04-15,2017-05-15,2017-06-15,2017-07-15,2017-08-15,2017-09-15,2017-10-15,2017-11-15,2017-12-15
 Arembepe,-38.17,-12.77,abp312s0.dat,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,380.6834809944478,380.8616041497808,380.92702252437164,380.9616119248406,381.0382577574345,381.05368328610433,380.97700512222497,381.11768474828534,381.84917970955473,382.1703972112504,382.21337878026253,382.4167918973989,382.76520854815004,383.04388085169734,383.0549766303136,382.8073720435146,382.9177580859176,382.96618351361553,382.72289507587226,382.9722551020286,383.70523964648464,384.2519206539516,384.2905166417527,384.7673999189517,385.39227500599645,385.63027523981566,385.38941874948335,385.1444806260018,385.4274373612534,385.8789488116027,385.23101241585545,384.5248697422813,385.16262171593854,385.6794881696852,385.9719586604557,386.12934407080127,386.3045368671015,386.58167881618294,386.78377392699946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 Alert,-62.33,82.5,alt482n1.dat,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,350.0308462626573,343.8118655339702,338.1898208375119,339.0836378683778,342.768811564988,345.8291116825056,348.91219465477974,351.1954413600136,352.15930433459795,352.7031329287485,353.12430698088195,353.24086388256114,351.069479439164,345.6481234474051,340.68480577378216,340.6560020530327,344.1830046031683,347.74217694701485,349.78542282989616,351.1129558151662,352.3858594478393,353.36143235764837,354.0180091786884,354.2211847617647,352.49829283223545,347.6786437225508,342.74047616454885,342.56747238040026,346.19464691298884,350.1417235177317,352.70071200065485,354.3857670276485,355.6437687024611,356.6346688405427,357.3187963121643,357.27178022771244,355.16790287397185,350.2302251755562,345.4869213400553,346.0227894255394,350.3422001356876,354.1391562633766,356.22555986069545,357.91805711762674,359.4025468714341,360.1773344471573,359.8452748942883,359.45959320196374,357.66450626863286,351.649783085648,345.9394247347267,346.58200393243044,350.70343988503254,355.71795503745636,359.64594711865885,360.2162096060003,359.85745299692877,360.583948368021,360.897153269126,360.4044859899753,357.44068472064913,351.4501733326705,346.7033151123461,347.23400109804305,351.29414102978023,355.6401868341449,358.59977334677484,360.4896527167438,361.4010952003914,361.66570565171696,361.7875340575175,361.72965031259287,359.5237524675932,354.0190521748236,348.9467343963596,349.1532572809584,353.00152082805056,357.44633930202286,360.77733551226595,362.51667327546136,363.0160878774008,363.14446122530444,363.1537384463085,362.8453927921127,360.1230058525216,353.917294427075,348.2107656063706,348.1495966894811,352.0344652986942,356.57385371433355,359.7865003749734,361.30379117001434,361.9470437083089,362.6775748977881,363.3358996777333,363.13194175547045,360.3490786219129,354.3304079417432,348.93829571821186,349.1767888192955,353.12519867725945,357.3788454051223,360.5311298404516,362.8086276601164,364.3146721588265,364.96595258357775,364.7121807465867,364.242621800985,362.2512359657853,356.69603481024023,350.85646413677284,350.8746466538555,355.6362191072002,360.4256167438973,363.04768123773283,364.4297929035218,365.5054301372617,365.89223907175983,365.72125824695775,365.5654277355541,363.3388746647293,357.7316745722496,352.9439517795687,353.5442935143548,357.73540293398634,362.2949374043598,365.05790218925046,366.1968160686517,366.7737970751939,367.29078688709325,367.90023792193745,368.4576127584328,366.95800346233864,361.89624775215503,356.43073788926586,355.76602533302145,359.1416205777878,363.1857271180003,366.09813164316967,367.9005496508284,368.4863303529832,368.4794118206999,368.608592781633,368.7035457441054,366.49562156966977,360.9286064287131,355.87523984967925,356.42816040028134,360.59748463489876,364.58435713884757,367.3706440659777,369.3173487622178,370.2123299680861,370.43328974648557,370.6355416119898,371.1752812512114,369.36748456302854,363.43195857045225,358.46020365930275,359.74295057978856,364.22046762222675,368.655599559893,371.5708743250692,372.928294079292,373.61492427947445,374.0415485638774,374.3746935533716,374.272822374717,371.2699367206799,364.871333692522,359.8651721725449,360.58538302041603,364.6537896077751,369.15299312844786,372.18658973133756,373.6158101920318,374.42635562716816,375.0207340236571,375.48278987586343,375.44337171997427,372.6596594418954,366.75695003273273,361.93543958902404,362.4927801357003,366.4693893712679,370.5724742258515,373.3329176859899,375.0799208067515,375.9913399182271,376.50691558122713,377.090844511476,376.9753964545146,373.89386505595405,367.7149317807487,362.6575027646363,363.4379421969249,368.05547130530476,372.59090651264034,375.30853090793124,376.9079826914953,377.8626990631847,378.41988796781163,378.5971405717334,378.2965012508368,376.02501956016977,370.37373031391303,364.9115054422884,365.63973835668094,370.39012626464955,374.2282673886902,376.61671029034966,379.1122278991278,380.9655342839289,381.42478059771815,381.4998681072858,381.9413539004639,379.38619193943975,372.7789580044729,367.88401289065814,368.84673253305874,373.02491613138267,377.28282887742927,380.2211451550696,381.80657008929074,382.3461121156015,382.62113849787283,383.13302740866027,383.46839617603877,381.0743725110706,374.9935373469337,369.446087529456,369.4306029442703,373.4435254626416,378.0681647594482,381.28456280322837,383.1688988573298,384.29054539294117,385.03836526262813,385.5470675298094,385.37475033323705,382.84094668701164,377.3068021917384,372.1884228843466,372.27193939787685,376.49313511961003,381.34326016190687,384.1736128319729,385.19918609057646,385.8953134998543,386.7874286642504,387.67885932022466,388.1841055290388,386.126433885402,380.0596414338565,374.4480009843645,374.88249726605125,379.20647422613297,383.7673692695378,386.9605430658238,388.61830429550946,389.17392659522363,389.61419197167737,389.69935664422115,389.5233465795739,387.42779918394285,380.35206942808094,373.29492101479684,374.5247278807241,380.2181633497229,385.2014546824775,388.6631902795085,390.30510141877284,391.1530300956106,392.1611551660094,392.6484763966812,392.222885175824,388.8999604684448,382.49390530646554,377.4950870461962,378.0008397585858,382.2023087823237,387.0025127564985,390.4698716344991,392.1199193646851,392.3780018789533,392.71663582443716,393.4729076501812,393.53000973130247,390.5825001593803,384.2852643428742,378.7583476666084,378.8037184961147,382.8072157003592,387.5375933016082,391.00670454140925,392.88904796753684,393.6434321160168,394.28525431810976,395.10626175561566,395.05956595644597,392.195116165157,386.4487281914815,381.778074731498,382.63726279648836,386.95640667977125,391.3898179821225,394.41651172932563,396.07370813075835,396.91827192959784,397.5820581800464,397.99831068071603,397.64760732654014,394.86923795338436,388.4919103483322,382.0524887860765,382.40043258840876,388.04465200998135,393.6293459901754,396.8578156506317,398.14768248763073,398.5916451731073,399.2966111997615,399.97441417283085,400.01353946792216,396.5730285088564,388.90391738445203,383.61586747508045,385.452186098565,390.62720306799224,395.6213740248147,398.8228862197658,400.36213496816913,400.99293927052105,401.42483307160273,402.1290707916966,402.7128774968078,400.54071395516576,394.5650648246841,389.15203256730865,389.4144976397319,393.7832448072802,398.6361946508294,401.66045740404905,403.06898210826824,403.8461183039705,404.4200752103514,404.8178555291399,404.51022133684967,401.4661013070731,395.2932586331677,390.05229995394467,390.36505164682933,394.57382644019697,399.51988664740526,403.089257252634,405.1161412104047,406.37158196115564,407.11572042414235,407.03762327390365,406.28372296338324,403.147770643418,396.8378541465446,391.7324269785453,392.5676021400187,397.2162570648963,402.4909671117844,406.0306775721359,407.5936760120869,408.38656871384484,409.12659169810183,409.554250233944,408.92598452852405,405.4658656444071,398.9545485711385,393.88464608850865,395.42961388176366,400.6823236512407,405.67674229276065,409.1663180319725,411.19897484143274,412.3828543949569,413.2308739799547,413.5660320252859,413.07492131436084,409.6182113192885,402.7911569684318,397.4994607494552,398.2765435620578,402.79281042233185,407.56640152677716,410.7591588930337
