date,yy,mm,co2,decimalyear,polypart,harmpart,resid,resid_smooth,resid_trend,growth_rate
2001-08-15,2001.0,8.0,369.5052,2001.6219178082192,369.31885598191036,0.7679416375730485,-0.581597619483432,-0.635633253836204,-0.5174474763391572,1.954842004758123
2001-09-15,2001.0,9.0,369.7662,2001.7068493150684,369.4734610465018,0.779073182273966,-0.4863342287757746,-0.5551122215397868,-0.5017354252160544,2.0545452934512465
2001-10-15,2001.0,10.0,369.69965,2001.7890410958903,369.6232716136009,0.5512430892541446,-0.47486470285502946,-0.45093840627123427,-0.47894009598434195,2.14467701313494
2001-11-15,2001.0,11.0,369.6644,2001.8739726027397,369.7782750543478,0.2559464687244245,-0.36982152307217575,-0.3867614025476769,-0.4481618417794948,2.227691302282336
2001-12-15,2001.0,12.0,369.5471,2001.9561643835616,369.9284711467581,-0.06852161921731434,-0.3128495275407772,-0.3285431958675531,-0.41233538339974984,2.2978881940701408
2002-01-15,2002.0,1.0,369.2852,2002.041095890411,370.08387296366,-0.48312263509229897,-0.31555032856772414,-0.2955463835895671,-0.36981030748603416,2.3607461723741783
2002-02-15,2002.0,2.0,369.34,2002.1260273972603,370.2394772340173,-0.7456326073914291,-0.15384462662586884,-0.17200136969177038,-0.3229000176119712,2.403752635345052
2002-03-15,2002.0,3.0,369.425,2002.2027397260274,370.3801970396623,-0.7464645662975774,-0.20873247336470513,-0.21176302557807958,-0.27834277783432526,2.424679399603632
2002-04-15,2002.0,4.0,369.5562,2002.2876712328766,370.53618662466124,-0.6085922072023029,-0.3713944174589301,-0.28043518210643015,-0.2278606524360498,2.4355004821479658
2002-05-15,NaN,NaN,NaN,2002.3698630136987,370.68733705021964,-0.34040071086468215,NaN,-0.2768702977786006,-0.17879331102898277,2.434463604986532
2002-06-15,NaN,NaN,NaN,2002.454794520548,370.84372501137364,0.08741102045475801,NaN,-0.23296939745659984,-0.12886899790095185,2.4221928986238175
2002-07-15,NaN,NaN,NaN,2002.5369863013698,370.9952609622429,0.4953731038737534,NaN,-0.16925307614417306,-0.08210448926996605,2.4019350495457075
2002-08-15,NaN,NaN,NaN,2002.6219178082192,371.1520472995523,0.7679416375730491,NaN,-0.08819574239453232,-0.036103976781873826,2.371385323162931
