date,yy,mm,co2,decimalyear,polypart,harmpart,resid,resid_smooth,resid_trend,growth_rate
2006-03-15,2006.0,3.0,378.46,2006.2027397260274,378.5853156717005,-0.48906525852268395,0.36374958682210945,0.2510482818079254,-0.3371910057833247,1.3051077896326724
2006-04-15,2006.0,4.0,378.11,2006.2876712328766,378.71453983718385,-0.4373487214328971,-0.16719111575093848,-0.04624619971281163,-0.3503666085263717,1.4267468054993775
2006-05-15,2006.0,5.0,378.4,2006.3698630136987,378.8403424853756,-0.25486636066047086,-0.1854761247151373,-0.26132448564925426,-0.35424181219678985,1.539309709682521
2006-06-15,2006.0,6.0,378.49,2006.454794520548,378.97111045948753,0.044881738700060826,-0.5259921981875664,-0.46049243530740114,-0.3493719427287374,1.6556109325248491
2006-07-15,2006.0,7.0,378.87,2006.5369863013698,379.0984071160292,0.35782779535360393,-0.5862349113828031,-0.5125779434429205,-0.3359876801500832,1.7660966122047443
2006-08-15,2006.0,8.0,379.57,2006.6219178082192,379.2307188987702,0.7291575632875686,-0.3898764620577708,-0.4987923936803895,-0.31368683479803394,1.874408170818106
2006-09-15,2006.0,9.0,379.69,2006.7068493150684,379.36381523999427,0.7613230642452204,-0.4351383042395014,-0.4428689641823098,-0.28316198983191043,1.977110273554199
2006-10-15,2006.0,10.0,379.66,2006.7890410958903,379.4933651550315,0.4915496264538539,-0.3249147814852904,-0.2802435977300206,-0.24643097992395724,2.067511110048697
2006-11-15,2006.0,11.0,379.77,2006.8739726027397,379.6280053048846,0.25255285013573203,-0.11055815502032829,-0.18940435429163927,-0.20189752365087088,2.149543907516369
2006-12-15,2006.0,12.0,379.53,2006.9561643835616,379.75904922827215,-0.17034863076151233,-0.05870059751066492,-0.1377619135185455,-0.1534327932583892,2.2164702028939587
2007-01-15,2007.0,1.0,378.92,2007.041095890411,379.8952331867539,-0.6638946995710744,-0.3113384871828089,-0.20970033004272182,-0.09893653796490298,2.2709444240418315
2007-02-15,2007.0,2.0,378.97,2007.1260273972603,380.03220170371867,-0.6580357714410723,-0.4041659322775786,-0.31988341037208556,-0.041345565978303966,2.3074125682172655
2007-03-15,2007.0,3.0,379.55,2007.2027397260274,380.15658954766553,-0.4890652585226842,-0.11752428914286384,-0.13908448338645485,0.01206459081305411,2.326219677897442
2007-04-15,2007.0,4.0,379.83,2007.2876712328766,380.29505125658267,-0.43734872143289694,-0.02770253514978549,-0.056167648185464714,0.07144645645496439,2.32851042625874
2007-05-15,2007.0,5.0,380.2,2007.3698630136987,380.4297934629361,-0.25486636066047097,0.025072897724328413,0.15055746344188492,0.12748317512057383,2.311350317520751
2007-06-15,2007.0,6.0,381.42,2007.454794520548,380.56979898048195,0.04488173870006067,0.8053192808180256,0.6225931589277707,0.18246691393636638,2.2774501230231268
2007-07-15,NaN,NaN,NaN,2007.5369863013698,380.70603519518534,0.357827795353604,NaN,0.6489613204444709,0.2315974184289189,2.2315719425616596
2007-08-15,NaN,NaN,NaN,2007.6219178082192,380.84758452136015,0.7291575632875685,NaN,0.3831802216407709,0.27720377063417345,2.1738119415687516
2007-09-15,2007.0,9.0,381.98,2007.7068493150684,380.98991840601803,0.7613230642452207,0.22875852973675137,0.2510589578758413,0.3167198098564654,2.1074104355112384
2007-10-15,2007.0,10.0,381.94,2007.7890410958903,381.128407879217,0.49154962645385425,0.3200424943291864,0.2956764946891326,0.3486520311924437,2.039224968857038
2007-11-15,2007.0,11.0,381.8,2007.8739726027397,381.2722855725039,0.25255285013573214,0.27516157736039304,0.2403762596005663,0.3749381114736252,1.9678562035711575
2007-12-15,2007.0,12.0,381.48,2007.9561643835616,381.4122690540532,-0.17034863076151288,0.23807957670834412,0.30773045357938145,0.3938911062584225,1.900004048801637
2008-01-15,2008.0,1.0,381.37,2008.0409836065573,381.5574977832788,-0.663524504970981,0.4760267216922216,0.5018586169949799,0.40695992328301145,1.833253894453179
2008-02-15,2008.0,2.0,381.57,2008.1256830601094,381.70330227030166,-0.6588777093042946,0.5255754390026368,0.5175569360638406,0.4138288548186324,1.7734085069825638
2008-03-15,2008.0,3.0,381.86,2008.204918032787,381.84040640655667,-0.4864318427868729,0.5060254362302317,0.49224453094586806,0.4151934876682617,1.721644466936767
2008-04-15,2008.0,4.0,381.98,2008.2896174863388,381.98772110738963,-0.43556297783474807,0.42784187044514965,0.42352862029758853,0.41150664918802704,1.6717281834282516
2008-05-15,2008.0,5.0,382.12,2008.3715846994535,382.1310266488606,-0.24904825644355905,0.2380216075829935,0.24079680734109843,0.4034333210319687,1.6274349510647599
2008-06-15,2008.0,6.0,382.49,2008.4562841530055,382.2798767337346,0.05000260907674195,0.16012065718865642,0.18206044630437646,0.3905547236803386,1.5848167482054436
2008-07-15,2008.0,7.0,383.05,2008.5382513661202,382.42466813072883,0.3634815223325841,0.26185034693861553,0.2284804755607297,0.37418777398784187,1.54904377516925
2008-08-15,2008.0,8.0,383.47,2008.622950819672,382.5750535996431,0.7324526334768925,0.1624937668800044,0.17182244601133334,0.3534773447560724,1.512930182356813
2008-09-15,2008.0,9.0,383.71,2008.707650273224,382.7262193456933,0.759391405534359,0.22438924877229738,0.19750933420112915,0.32892515092180474,1.4768120729716876
2008-10-15,2008.0,10.0,383.74,2008.7896174863388,382.873251705116,0.4897247823269132,0.3770235125571162,0.3513937604585635,0.3015357497109221,1.4427429681795163
2008-11-15,NaN,NaN,NaN,2008.8743169398906,383.02595283520645,0.2514145119129909,NaN,0.36176026264769234,0.26960032550869073,1.4091461894428245
2008-12-15,NaN,NaN,NaN,2008.9562841530055,383.17447105015276,-0.1711578834311952,NaN,0.3982757027539492,0.23533927716499647,1.379398669216156
2009-01-15,2009.0,1.0,383.09,2009.041095890411,383.32891254948504,-0.6638946995710742,0.42498215008600937,0.496485408707656,0.19676510488250187,1.354065401745482
2009-02-15,2009.0,2.0,383.23,2009.1260273972603,383.48435615331744,-0.6580357714410733,0.40367961812364683,0.36963612517189404,0.1555376217995672,1.3372760499889873
2009-03-15,2009.0,3.0,383.36,2009.2027397260274,383.6254311724996,-0.489065258522684,0.22363408602308255,0.2102446629406245,0.11677604754834192,1.3318646575937532
2009-04-15,2009.0,4.0,383.36,2009.2876712328766,383.7823679682843,-0.43734872143289705,0.014980753148620352,0.03768428295654758,0.0731509601304765,1.3389331916588154
2009-05-15,2009.0,5.0,383.55,2009.3698630136987,383.9349892909613,-0.25486636066047036,-0.13012293030084265,-0.1329071510155586,0.031435967179788804,1.3631800541893924
2009-06-15,2009.0,6.0,383.92,2009.454794520548,384.0934698953747,0.04488173870006069,-0.218351634074736,-0.20624500413742908,-0.00940308016220115,1.4112572712987301
2009-07-15,NaN,NaN,NaN,2009.5369863013698,384.2475852264016,0.35782779535360365,NaN,-0.13662741708304793,-0.04495901404976621,1.4755893788900414
