REM01  EXPLANATORY 25-LINE FOR THE MONTHLY DATA
REM02  FILENAME: co2_yon_surface-insitu_1_9999-9999_monthly.txt
REM03  STATION: Yonagunijima
REM04  CATEGORY: GAW Regional
REM05  COUNTRY/TERRITORY: Japan
REM06  SUBMITTED BY: JMA
REM07  LATITUDE:   24 28' N
REM08  LONGITUDE: 123 01' E
REM09  ALTITUDE:       30 m
REM10  RATIO: 1.000000 0.000000
REM11  PARAMETER: CO2
REM12  COVERING PERIOD: January 1997 - May 2018
REM13  UNIT: ppm
REM14  ANALYSIS: NDIR(1997-01-01 - 2007-12-31), NDIR(2008-01-01 - 2018-05-01)
REM15  SAMPLING TYPE: surface-insitu
REM16  CLASSIFICATION: Background observation
REM17  CALIBRATION: WMO CO2 X2007(1997-01-01 - 2018-05-01)
REM18  TABLENAME: YON224N001iz
REM19  CALCULATION: contributor
REM20  REGISTRATION: 2018-09-27
REM21
REM22  COMMENT: Dataset was made from entire historical data provided from contributor from 2018 new WDCGG website open onward
REM23
REM24 M      CO2   V    ND      SD   F   RATIO_A   RATIO_B
REM25        ppm
1997 01  366.880 -99   610   1.707   3  1.000000  0.000000
1997 02  367.490 -99   563   1.013   3  1.000000  0.000000
1997 03  368.320 -99   522   1.843   3  1.000000  0.000000
1997 04  368.980 -99   409   1.945   3  1.000000  0.000000
1997 05  368.090 -99   448   1.420   3  1.000000  0.000000
1997 06  364.760 -99   309   1.969   3  1.000000  0.000000
1997 07  364.190 -99   453   1.583   3  1.000000  0.000000
1997 08  363.030 -99   398   1.520   3  1.000000  0.000000
1997 09  360.730 -99   357   2.012   3  1.000000  0.000000
1997 10  363.560 -99   555   1.656   3  1.000000  0.000000
1997 11  365.320 -99   408   2.042   3  1.000000  0.000000
1997 12  367.640 -99   472   1.551   3  1.000000  0.000000
1998 01  369.690 -99   520   1.952   3  1.000000  0.000000
1998 02  370.400 -99   473   2.711   3  1.000000  0.000000
1998 03  370.600 -99   519   1.518   3  1.000000  0.000000
1998 04  369.710 -99   413   1.939   3  1.000000  0.000000
1998 05  370.560 -99   299   1.742   3  1.000000  0.000000
1998 06  369.920 -99   195   1.643   3  1.000000  0.000000
1998 07  368.600 -99   317   1.401   3  1.000000  0.000000
1998 08  366.630 -99   470   1.860   3  1.000000  0.000000
1998 09  363.690 -99   242   2.687   3  1.000000  0.000000
1998 10  366.980 -99   471   1.462   3  1.000000  0.000000
1998 11  368.870 -99   468   1.092   3  1.000000  0.000000
1998 12  370.150 -99   590   0.987   3  1.000000  0.000000
1999 01  372.050 -99   491   1.804   3  1.000000  0.000000
1999 02  372.250 -99   479   1.218   3  1.000000  0.000000
1999 03  373.390 -99   486   2.478   3  1.000000  0.000000
1999 04  373.960 -99   456   1.492   3  1.000000  0.000000
1999 05  373.500 -99   393   1.246   3  1.000000  0.000000
1999 06  369.950 -99   334   1.906   3  1.000000  0.000000
1999 07  369.190 -99   196   1.486   3  1.000000  0.000000
1999 08  367.650 -99   285   1.076   3  1.000000  0.000000
1999 09  366.550 -99   295   1.405   3  1.000000  0.000000
1999 10  367.920 -99   452   1.637   3  1.000000  0.000000
1999 11  370.040 -99   429   1.819   3  1.000000  0.000000
1999 12  371.430 -99   628   1.494   3  1.000000  0.000000
2000 01  373.690 -99   559   2.012   3  1.000000  0.000000
2000 02  373.890 -99   552   1.272   3  1.000000  0.000000
2000 03  374.600 -99   531   1.216   3  1.000000  0.000000
2000 04  375.480 -99   401   1.736   3  1.000000  0.000000
2000 05  374.000 -99   371   1.919   3  1.000000  0.000000
2000 06  372.090 -99   263   1.196   3  1.000000  0.000000
2000 07  370.540 -99   286   1.356   3  1.000000  0.000000
2000 08  368.860 -99   470   1.060   3  1.000000  0.000000
2000 09  366.340 -99   339   1.924   3  1.000000  0.000000
2000 10  369.490 -99   376   1.871   3  1.000000  0.000000
2000 11  371.390 -99   423   1.420   3  1.000000  0.000000
2000 12  373.630 -99   261   1.499   3  1.000000  0.000000
2001 01  374.770 -99   513   2.023   3  1.000000  0.000000
2001 02  375.090 -99   469   1.627   3  1.000000  0.000000
2001 03  376.570 -99   497   1.702   3  1.000000  0.000000
2001 04  376.580 -99   466   1.529   3  1.000000  0.000000
2001 05  376.120 -99   315   2.923   3  1.000000  0.000000
2001 06  374.110 -99   159   1.197   3  1.000000  0.000000
2001 07  371.860 -99   366   1.377   3  1.000000  0.000000
2001 08  368.850 -99   337   1.619   3  1.000000  0.000000
2001 09  368.060 -99   405   1.985   3  1.000000  0.000000
2001 10  372.090 -99   490   1.855   3  1.000000  0.000000
2001 11  373.720 -99   506   1.508   3  1.000000  0.000000
2001 12  375.490 -99   349   1.580   3  1.000000  0.000000
2002 01  376.580 -99   528   1.804   3  1.000000  0.000000
2002 02  377.380 -99   481   1.232   3  1.000000  0.000000
2002 03  376.950 -99   470   1.939   3  1.000000  0.000000
2002 04  378.080 -99   452   1.631   3  1.000000  0.000000
2002 05  377.350 -99   328   1.943   3  1.000000  0.000000
2002 06  375.030 -99   218   0.936   3  1.000000  0.000000
2002 07  374.230 -99   336   1.678   3  1.000000  0.000000
2002 08  373.060 -99   278   1.279   3  1.000000  0.000000
2002 09  371.210 -99   412   1.483   3  1.000000  0.000000
2002 10  375.080 -99   379   1.850   3  1.000000  0.000000
2002 11  375.990 -99   466   1.781   3  1.000000  0.000000
2002 12  377.230 -99   422   1.926   3  1.000000  0.000000
2003 01  379.300 -99   515   2.716   3  1.000000  0.000000
2003 02  379.620 -99   414   1.735   3  1.000000  0.000000
2003 03  381.200 -99   439   1.901   3  1.000000  0.000000
2003 04  381.490 -99   371   2.455   3  1.000000  0.000000
2003 05  382.020 -99   352   2.180   3  1.000000  0.000000
2003 06  378.310 -99   143   1.395   3  1.000000  0.000000
2003 07  375.900 -99   110   1.064   3  1.000000  0.000000
2003 08  375.540 -99   162   1.328   3  1.000000  0.000000
2003 09  373.760 -99   389   1.474   3  1.000000  0.000000
2003 10  376.060 -99   494   1.540   3  1.000000  0.000000
2003 11  377.710 -99   350   1.976   3  1.000000  0.000000
2003 12  380.470 -99   503   2.214   3  1.000000  0.000000
2004 01  382.050 -99   447   1.715   3  1.000000  0.000000
2004 02  381.870 -99   474   1.689   3  1.000000  0.000000
2004 03  383.470 -99   517   1.730   3  1.000000  0.000000
2004 04  384.310 -99   395   1.354   3  1.000000  0.000000
2004 05  381.890 -99   367   2.309   3  1.000000  0.000000
2004 06  379.370 -99   243   1.390   3  1.000000  0.000000
2004 07  377.860 -99   484   0.922   3  1.000000  0.000000
2004 08  376.200 -99   346   1.718   3  1.000000  0.000000
2004 09  375.740 -99   335   1.327   3  1.000000  0.000000
2004 10  377.220 -99   629   1.688   3  1.000000  0.000000
2004 11  379.960 -99   483   1.685   3  1.000000  0.000000
2004 12  381.870 -99   339   2.571   3  1.000000  0.000000
2005 01  383.830 -99   430   2.127   3  1.000000  0.000000
2005 02  385.080 -99   440   2.666   3  1.000000  0.000000
2005 03  385.170 -99   522   1.617   3  1.000000  0.000000
2005 04  385.620 -99   396   2.296   3  1.000000  0.000000
2005 05  385.000 -99   315   2.090   3  1.000000  0.000000
2005 06  382.350 -99   321   1.504   3  1.000000  0.000000
2005 07  381.040 -99   428   1.301   3  1.000000  0.000000
2005 08  379.210 -99   434   1.175   3  1.000000  0.000000
2005 09  377.200 -99   427   2.077   3  1.000000  0.000000
2005 10  380.050 -99   285   1.649   3  1.000000  0.000000
2005 11  382.690 -99   451   1.803   3  1.000000  0.000000
2005 12  384.620 -99   542   2.099   3  1.000000  0.000000
2006 01  385.980 -99   450   2.113   3  1.000000  0.000000
2006 02  387.130 -99   455   1.891   3  1.000000  0.000000
2006 03  387.300 -99   490   1.364   3  1.000000  0.000000
2006 04  388.370 -99   429   2.237   3  1.000000  0.000000
2006 05  386.690 -99   330   1.887   3  1.000000  0.000000
2006 06  384.890 -99   272   1.046   3  1.000000  0.000000
2006 07  382.620 -99   408   1.434   3  1.000000  0.000000
2006 08  380.730 -99   171   2.926   3  1.000000  0.000000
2006 09  379.520 -99   290   1.063   3  1.000000  0.000000
2006 10  382.310 -99   579   1.913   3  1.000000  0.000000
2006 11  385.350 -99   368   2.392   3  1.000000  0.000000
2006 12  386.230 -99   544   1.878   3  1.000000  0.000000
2007 01  387.930 -99   466   2.154   3  1.000000  0.000000
2007 02  387.760 -99   446   2.110   3  1.000000  0.000000
2007 03  389.300 -99   496   2.488   3  1.000000  0.000000
2007 04  389.620 -99   495   1.627   3  1.000000  0.000000
2007 05  388.900 -99   249   2.045   3  1.000000  0.000000
2007 06  386.810 -99   332   1.735   3  1.000000  0.000000
2007 07  384.660 -99   445   1.681   3  1.000000  0.000000
2007 08  382.770 -99   503   1.083   3  1.000000  0.000000
2007 09  381.120 -99   411   2.240   3  1.000000  0.000000
2007 10  383.950 -99   608   1.553   3  1.000000  0.000000
2007 11  385.760 -99   617   1.151   3  1.000000  0.000000
2007 12  388.440 -99   443   2.258   3  1.000000  0.000000
2008 01  389.490 -99   408   1.890   3  1.000000  0.000000
2008 02  390.510 -99   557   1.912   3  1.000000  0.000000
