REM01  EXPLANATORY 25-LINE FOR THE MONTHLY DATA
REM02  FILENAME: co2_bgu_surface-flask_45_9999-9999_monthly.txt
REM03  STATION: Begur
REM04  CATEGORY: GAW Other elements
REM05  COUNTRY/TERRITORY: Spain
REM06  SUBMITTED BY: LSCE
REM07  LATITUDE:   41 58' N
REM08  LONGITUDE:   3 14' E
REM09  ALTITUDE:       13 m
REM10  RATIO: 1.000000 0.000000
REM11  PARAMETER: CO2
REM12  COVERING PERIOD: February 2000 - October 2010
REM13  UNIT: ppm
REM14  ANALYSIS: Unknown
REM15  SAMPLING TYPE: surface-flask
REM16  CLASSIFICATION: Unknown
REM17  CALIBRATION: WMO CO2 X2001(2000-02-01 - 2010-10-01)
REM18  TABLENAME: BGU641N045fz
REM19  CALCULATION: wdcgg
REM20  REGISTRATION: 2018-09-17
REM21
REM22  COMMENT: Dataset was made using the former WDCGG data file
REM23
REM24 M      CO2   V    ND      SD   F   RATIO_A   RATIO_B
REM25        ppm
2000 02 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2000 03  376.358 -99     3   7.871 -99  1.000000  0.000000
2000 04  374.622 -99     4   1.815 -99  1.000000  0.000000
2000 05  375.195 -99     4   2.980 -99  1.000000  0.000000
2000 06  366.669 -99     2   1.501 -99  1.000000  0.000000
2000 07  368.094 -99     3   3.562 -99  1.000000  0.000000
2000 08  364.445 -99     5   5.004 -99  1.000000  0.000000
2000 09  364.869 -99     2   6.047 -99  1.000000  0.000000
2000 10  375.312 -99     3   8.885 -99  1.000000  0.000000
2000 11 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2000 12 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2001 01  381.747 -99     2   7.732 -99  1.000000  0.000000
2001 02  379.293 -99     2  10.138 -99  1.000000  0.000000
2001 03  376.907 -99     2   1.664 -99  1.000000  0.000000
2001 04  381.068 -99     2   3.102 -99  1.000000  0.000000
2001 05  378.870 -99     3   5.100 -99  1.000000  0.000000
2001 06  373.797 -99     2   1.001 -99  1.000000  0.000000
2001 07 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2001 08  368.170 -99     2   2.826 -99  1.000000  0.000000
2001 09  363.644 -99     3   1.758 -99  1.000000  0.000000
2001 10  383.299 -99     4   8.696 -99  1.000000  0.000000
2001 11  374.767 -99     3   5.556 -99  1.000000  0.000000
2001 12  380.968 -99     4   6.190 -99  1.000000  0.000000
2002 01 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2002 02  385.826 -99     2   4.111 -99  1.000000  0.000000
2002 03 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2002 04  380.269 -99     2   2.974 -99  1.000000  0.000000
2002 05  376.892 -99     5   4.328 -99  1.000000  0.000000
2002 06  378.808 -99     3   4.620 -99  1.000000  0.000000
2002 07  370.881 -99     2   0.247 -99  1.000000  0.000000
2002 08  370.116 -99     4   8.151 -99  1.000000  0.000000
2002 09  369.074 -99     4   2.273 -99  1.000000  0.000000
2002 10  377.367 -99     2   1.809 -99  1.000000  0.000000
2002 11  375.047 -99     2   0.798 -99  1.000000  0.000000
2003 02  381.583 -99     4   3.431 -99  1.000000  0.000000
2003 03  380.922 -99     3   0.342 -99  1.000000  0.000000
2003 04  380.204 -99     3   1.091 -99  1.000000  0.000000
2003 05  378.793 -99     5   2.030 -99  1.000000  0.000000
2003 06  376.079 -99     3   1.731 -99  1.000000  0.000000
2003 07  373.818 -99     5   2.678 -99  1.000000  0.000000
2003 08  376.314 -99     5   6.361 -99  1.000000  0.000000
2003 09  376.006 -99     5   3.617 -99  1.000000  0.000000
2003 10  376.303 -99     2   2.073 -99  1.000000  0.000000
2003 11  378.297 -99     3   1.892 -99  1.000000  0.000000
2003 12  384.038 -99     4   2.387 -99  1.000000  0.000000
2004 01  382.350 -99     3   0.928 -99  1.000000  0.000000
2004 02  388.142 -99     3   1.626 -99  1.000000  0.000000
2004 03  383.632 -99     4   0.949 -99  1.000000  0.000000
2004 04  382.695 -99     4   1.653 -99  1.000000  0.000000
2004 05  381.317 -99     5   2.347 -99  1.000000  0.000000
2004 06  379.399 -99     5   2.911 -99  1.000000  0.000000
2004 07  374.072 -99     6   1.524 -99  1.000000  0.000000
2004 08  372.018 -99     6   3.184 -99  1.000000  0.000000
2004 09  371.049 -99     5   2.740 -99  1.000000  0.000000
2004 10  379.211 -99     5   4.630 -99  1.000000  0.000000
2004 11  385.915 -99     5   5.594 -99  1.000000  0.000000
2004 12  384.673 -99     4   3.436 -99  1.000000  0.000000
2005 01  390.469 -99     2   3.717 -99  1.000000  0.000000
2005 02  385.635 -99     2   3.327 -99  1.000000  0.000000
2005 03  386.188 -99     2   4.829 -99  1.000000  0.000000
2005 04 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2005 06  379.723 -99     4   3.447 -99  1.000000  0.000000
2005 07  379.628 -99     3   3.348 -99  1.000000  0.000000
2005 08  374.148 -99     4   2.115 -99  1.000000  0.000000
2005 09  378.061 -99     2   3.240 -99  1.000000  0.000000
2005 10  383.527 -99     2   2.079 -99  1.000000  0.000000
2005 11  384.381 -99     3   7.271 -99  1.000000  0.000000
2005 12  388.158 -99     3   4.905 -99  1.000000  0.000000
2006 01 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2006 02  392.618 -99     3   5.499 -99  1.000000  0.000000
2006 03  385.861 -99     2   3.619 -99  1.000000  0.000000
2006 04  385.974 -99     2   1.882 -99  1.000000  0.000000
2006 05 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2006 06  379.355 -99     2   3.209 -99  1.000000  0.000000
2006 07  386.385 -99     3   8.243 -99  1.000000  0.000000
2006 08  378.916 -99     3   1.820 -99  1.000000  0.000000
2006 09  380.041 -99     3   2.700 -99  1.000000  0.000000
2006 10  382.671 -99     2   2.245 -99  1.000000  0.000000
2006 11  385.822 -99     2   3.309 -99  1.000000  0.000000
2006 12  390.042 -99     3   3.182 -99  1.000000  0.000000
2007 01  391.208 -99     3   4.883 -99  1.000000  0.000000
2007 02  396.219 -99     2   4.059 -99  1.000000  0.000000
2007 03  391.724 -99     4   3.872 -99  1.000000  0.000000
2007 04 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2007 05  386.539 -99     4   1.591 -99  1.000000  0.000000
2007 06  386.962 -99     3   8.770 -99  1.000000  0.000000
2007 07  380.387 -99     4   1.891 -99  1.000000  0.000000
2007 08  378.702 -99     4   4.977 -99  1.000000  0.000000
2007 09  377.564 -99     3   0.842 -99  1.000000  0.000000
2007 10  389.881 -99     3   4.432 -99  1.000000  0.000000
2007 11  390.394 -99     3   2.602 -99  1.000000  0.000000
2007 12  391.986 -99     4   2.978 -99  1.000000  0.000000
2008 01  394.410 -99     3   0.627 -99  1.000000  0.000000
2008 02  391.428 -99     4   3.351 -99  1.000000  0.000000
2008 03  389.969 -99     3   1.097 -99  1.000000  0.000000
2008 04  390.517 -99     2   2.200 -99  1.000000  0.000000
2008 05  388.544 -99     4   3.416 -99  1.000000  0.000000
2008 06  385.734 -99     3   0.644 -99  1.000000  0.000000
2008 07  382.673 -99     4   3.213 -99  1.000000  0.000000
2008 08  380.290 -99     4   4.156 -99  1.000000  0.000000
2008 09  386.135 -99     4   7.725 -99  1.000000  0.000000
2008 10  386.404 -99     3   4.116 -99  1.000000  0.000000
2008 11  389.344 -99     3   1.741 -99  1.000000  0.000000
2008 12  391.668 -99     4   1.464 -99  1.000000  0.000000
2009 01  396.572 -99     4   2.352 -99  1.000000  0.000000
2009 02  395.530 -99     4   2.496 -99  1.000000  0.000000
2009 03  392.661 -99     3   1.937 -99  1.000000  0.000000
2009 04  392.582 -99     4   1.768 -99  1.000000  0.000000
2009 05  391.638 -99     4   3.043 -99  1.000000  0.000000
2009 06  391.312 -99     2   1.638 -99  1.000000  0.000000
2009 07  383.142 -99     4   2.391 -99  1.000000  0.000000
2009 08  380.301 -99     4   4.692 -99  1.000000  0.000000
2009 09  385.724 -99     4   6.917 -99  1.000000  0.000000
2009 10 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2009 11  392.274 -99     3   5.270 -99  1.000000  0.000000
2009 12  394.476 -99     3   3.347 -99  1.000000  0.000000
2010 01  398.490 -99     2   3.425 -99  1.000000  0.000000
2010 02  399.175 -99     3   5.956 -99  1.000000  0.000000
2010 03  395.457 -99     4   2.184 -99  1.000000  0.000000
2010 04  397.673 -99     3   5.440 -99  1.000000  0.000000
2010 05  390.563 -99     5   1.957 -99  1.000000  0.000000
2010 06  390.251 -99     3   4.578 -99  1.000000  0.000000
2010 07  385.667 -99     5   2.025 -99  1.000000  0.000000
2010 08  387.022 -99     3   4.025 -99  1.000000  0.000000
2010 09  384.914 -99     3   1.690 -99  1.000000  0.000000
2010 10  391.143 -99     3   1.519 -99  1.000000  0.000000
