REM01  EXPLANATORY 25-LINE FOR THE MONTHLY DATA
REM02  FILENAME: co2_sis_surface-flask_16_9999-9999_monthly.txt
REM03  STATION: Lerwick
REM04  CATEGORY: GAW Regional
REM05  COUNTRY/TERRITORY: United Kingdom of Great Britain and Northern Ireland
REM06  SUBMITTED BY: CSIRO
REM07  LATITUDE:   60 08' N
REM08  LONGITUDE:   1 11' W
REM09  ALTITUDE:       84 m
REM10  RATIO: 1.000000 0.000000
REM11  PARAMETER: CO2
REM12  COVERING PERIOD: November 1992 - December 2003
REM13  UNIT: ppm
REM14  ANALYSIS: Gas chromatography (FID)(1992-11-01 - 2003-12-01)
REM15  SAMPLING TYPE: surface-flask
REM16  CLASSIFICATION: Background observation
REM17  CALIBRATION: WMO CO2 X2007(1992-11-01 - 2003-12-01)
REM18  TABLENAME: SIS660N016fz
REM19  CALCULATION: contributor
REM20  REGISTRATION: 2018-10-18
REM21
REM22  COMMENT: Dataset was made from entire historical data provided from contributor from 2018 new WDCGG website open onward
REM23
REM24 M      CO2   V    ND      SD   F   RATIO_A   RATIO_B
1997 06  365.175 -99     2   1.630 -99  1.000000  0.000000
1997 07  358.998 -99     3   1.878 -99  1.000000  0.000000
1997 08  354.996 -99     2   1.403 -99  1.000000  0.000000
1997 09  356.615 -99     3   1.616 -99  1.000000  0.000000
1997 10  361.319 -99     1   1.500 -99  1.000000  0.000000
1997 11  365.629 -99     1   0.961 -99  1.000000  0.000000
1997 12  367.881 -99     4   1.393 -99  1.000000  0.000000
1998 01  368.856 -99     4   0.916 -99  1.000000  0.000000
1998 02  369.333 -99     4   0.294 -99  1.000000  0.000000
1998 03  369.887 -99     3   2.123 -99  1.000000  0.000000
1998 04  369.786 -99     1   0.168 -99  1.000000  0.000000
1998 05  369.305 -99     3   0.661 -99  1.000000  0.000000
1998 06  367.237 -99     1   1.316 -99  1.000000  0.000000
1998 07  360.672 -99     3   2.841 -99  1.000000  0.000000
1998 08  356.538 -99     3   0.710 -99  1.000000  0.000000
1998 09  360.136 -99     2   2.263 -99  1.000000  0.000000
1998 10  365.102 -99     4   1.582 -99  1.000000  0.000000
1998 11  367.694 -99     1   0.581 -99  1.000000  0.000000
1998 12  369.980 -99     4   0.796 -99  1.000000  0.000000
1999 01  372.005 -99     5   0.934 -99  1.000000  0.000000
1999 02  372.301 -99     5   0.444 -99  1.000000  0.000000
1999 03  372.442 -99     4   0.820 -99  1.000000  0.000000
1999 04  372.792 -99     4   0.493 -99  1.000000  0.000000
1999 05  371.894 -99     1   0.477 -99  1.000000  0.000000
1999 06  369.278 -99     2   1.232 -99  1.000000  0.000000
1999 07  363.850 -99     6   1.961 -99  1.000000  0.000000
1999 08  359.774 -99     1   0.390 -99  1.000000  0.000000
1999 09  361.995 -99     1   1.246 -99  1.000000  0.000000
1999 10  365.967 -99     4   1.480 -99  1.000000  0.000000
1999 11  368.887 -99     3   0.809 -99  1.000000  0.000000
1999 12  371.250 -99     2   1.171 -99  1.000000  0.000000
2000 01  372.382 -99     4   1.189 -99  1.000000  0.000000
2000 02  373.000 -99     4   0.417 -99  1.000000  0.000000
2000 03  373.619 -99     1   0.125 -99  1.000000  0.000000
2000 04  373.494 -99     1   0.204 -99  1.000000  0.000000
2000 05  372.452 -99     1   0.377 -99  1.000000  0.000000
2000 06  370.580 -99     3   0.944 -99  1.000000  0.000000
2000 07  365.582 -99     3   2.024 -99  1.000000  0.000000
2000 08  360.131 -99     4   1.352 -99  1.000000  0.000000
2000 09  361.115 -99     1   1.163 -99  1.000000  0.000000
2000 10  365.793 -99     1   1.450 -99  1.000000  0.000000
2000 11  370.487 -99     2   1.749 -99  1.000000  0.000000
2000 12  373.693 -99     0   0.545 -99  1.000000  0.000000
2001 01  374.501 -99     2   0.647 -99  1.000000  0.000000
2001 02  375.150 -99     3   0.485 -99  1.000000  0.000000
2001 03  376.186 -99     1   0.247 -99  1.000000  0.000000
2001 04  376.248 -99     3   0.662 -99  1.000000  0.000000
2001 05  374.828 -99     2   0.712 -99  1.000000  0.000000
2001 06  372.062 -99     2   1.624 -99  1.000000  0.000000
2001 07  366.609 -99     1   1.967 -99  1.000000  0.000000
2001 08  361.530 -99     2   1.614 -99  1.000000  0.000000
2001 09  363.031 -99     2   1.365 -99  1.000000  0.000000
2001 10  367.959 -99     2   1.558 -99  1.000000  0.000000
2001 11  371.736 -99     1   0.940 -99  1.000000  0.000000
2001 12  374.618 -99     2   0.714 -99  1.000000  0.000000
2002 01  376.030 -99     1   0.173 -99  1.000000  0.000000
2002 02  376.527 -99     4   0.910 -99  1.000000  0.000000
2002 03  377.502 -99     1   0.321 -99  1.000000  0.000000
2002 04  378.027 -99     2   0.097 -99  1.000000  0.000000
2002 05  376.951 -99     2   0.650 -99  1.000000  0.000000
2002 06  373.553 -99     3   1.791 -99  1.000000  0.000000
2002 07  367.570 -99     4   2.315 -99  1.000000  0.000000
2002 08  361.955 -99     2   1.794 -99  1.000000  0.000000
2002 09  362.882 -99     1   1.466 -99  1.000000  0.000000
2002 10  369.270 -99     1   1.919 -99  1.000000  0.000000
2002 11  373.902 -99     1   0.862 -99  1.000000  0.000000
2002 12  376.294 -99     1   0.596 -99  1.000000  0.000000
2003 01  377.569 -99     1   0.136 -99  1.000000  0.000000
2003 02  378.130 -99     1   0.398 -99  1.000000  0.000000
2003 03  380.956 -99     3   1.332 -99  1.000000  0.000000
2003 04  382.972 -99     1   0.328 -99  1.000000  0.000000
2003 05  379.815 -99     2   1.464 -99  1.000000  0.000000
2003 06  375.431 -99     3   2.095 -99  1.000000  0.000000
2003 07  370.495 -99     4   2.262 -99  1.000000  0.000000
2003 08  366.720 -99     2   0.421 -99  1.000000  0.000000
2003 09  368.685 -99     2   1.912 -99  1.000000  0.000000
2003 10  373.423 -99     3   1.543 -99  1.000000  0.000000
2003 11  377.527 -99     3   1.348 -99  1.000000  0.000000
2003 12  379.795 -99     3   0.942 -99  1.000000  0.000000
