REM01  EXPLANATORY 25-LINE FOR THE MONTHLY DATA
REM02  FILENAME: co2_zsf_surface-insitu_71_9999-9999_monthly.txt
REM03  STATION: Zugspitze-Schneefernerhaus
REM04  CATEGORY: GAW Global
REM05  COUNTRY/TERRITORY: Germany
REM06  SUBMITTED BY: UBAG
REM07  LATITUDE:   47 25' N
REM08  LONGITUDE:  10 59' E
REM09  ALTITUDE:     2671 m
REM10  RATIO: 1.000000 0.000000
REM11  PARAMETER: CO2
REM12  COVERING PERIOD: January 2002 - December 2017
REM13  UNIT: ppm
REM14  ANALYSIS: Gas chromatography (FID)(2002-01-01 - 2011-12-31), CRDS(2012-01-01 - 2017-12-01)
REM15  SAMPLING TYPE: surface-insitu
REM16  CLASSIFICATION: Background observation
REM17  CALIBRATION: WMO CO2 X2007(2012-01-01 - 2017-12-01)
REM18  TABLENAME: ZSF647N071iz
REM19  CALCULATION: contributor
REM20  REGISTRATION: 2018-10-23
REM21
REM22  COMMENT: Dataset was made using the former WDCGG data file
REM23
REM24 M      CO2   V    ND      SD   F   RATIO_A   RATIO_B
REM25        ppm
2016 01  406.288 -99    31   1.762 ...  1.000000  0.000000
2016 02  408.181 -99    24   2.739 ...  1.000000  0.000000
2016 03  409.379 -99    29   1.894 ...  1.000000  0.000000
2016 04  407.362 -99    26   1.511 ...  1.000000  0.000000
2016 05  404.292 -99    26   2.094 ...  1.000000  0.000000
2016 06  401.246 -99    30   2.610 ...  1.000000  0.000000
2016 07  398.910 -99    28   2.283 ...  1.000000  0.000000
2016 08  396.924 -99    30   2.377 ...  1.000000  0.000000
2016 09  398.725 -99    30   1.764 ...  1.000000  0.000000
2016 10  405.307 -99    30   2.789 ...  1.000000  0.000000
2016 11  407.282 -99    25   2.522 ...  1.000000  0.000000
2016 12  406.747 -99    28   1.048 ...  1.000000  0.000000
2017 01  410.313 -99    30   2.057 ...  1.000000  0.000000
2017 02  410.306 -99    27   1.761 ...  1.000000  0.000000
2017 03  410.399 -99    31   1.105 ...  1.000000  0.000000
2017 04  410.946 -99    30   1.917 ...  1.000000  0.000000
2017 05  408.533 -99    31   2.746 ...  1.000000  0.000000
2017 06  405.061 -99    30   1.786 ...  1.000000  0.000000
2017 07  401.483 -99    31   1.944 ...  1.000000  0.000000
2017 08  400.138 -99    20   3.480 ...  1.000000  0.000000
2017 09  399.708 -99    30   2.510 ...  1.000000  0.000000
2017 10  404.299 -99    31   1.447 ...  1.000000  0.000000
2017 11  408.323 -99    30   2.290 ...  1.000000  0.000000
2017 12  410.716 -99    31   2.059 ...  1.000000  0.000000
