REM01  EXPLANATORY 25-LINE FOR THE MONTHLY DATA
REM02  FILENAME: co2_mqa_surface-flask_16_9999-9999_monthly.txt
REM03  STATION: Macquarie Island
REM04  CATEGORY: GAW Regional
REM05  COUNTRY/TERRITORY: Australia
REM06  SUBMITTED BY: CSIRO
REM07  LATITUDE:   54 30' S
REM08  LONGITUDE: 158 56' E
REM09  ALTITUDE:        6 m
REM10  RATIO: 1.000000 0.000000
REM11  PARAMETER: CO2
REM12  COVERING PERIOD: February 1991 - December 2017
REM13  UNIT: ppm
REM14  ANALYSIS: Gas chromatography (FID)(1991-02-01 - 2017-12-01)
REM15  SAMPLING TYPE: surface-flask
REM16  CLASSIFICATION: Background observation
REM17  CALIBRATION: WMO CO2 X2007(1991-02-01 - 2017-12-01)
REM18  TABLENAME: MQA554S016fz
REM19  CALCULATION: contributor
REM20  REGISTRATION: 2018-10-18
REM21
REM22  COMMENT: Dataset was made from entire historical data provided from contributor from 2018 new WDCGG website open onward
REM23
REM24 M      CO2   V    ND      SD   F   RATIO_A   RATIO_B
REM25        ppm
1991 02  352.428 -99     1   0.004 -99  1.000000  0.000000
1991 03  352.475 -99     2   0.191 -99  1.000000  0.000000
1991 04  352.609 -99     1   0.069 -99  1.000000  0.000000
1991 05  352.970 -99     0   0.134 -99  1.000000  0.000000
1991 06  353.390 -99     1   0.108 -99  1.000000  0.000000
1991 07  353.758 -99     0   0.116 -99  1.000000  0.000000
1991 08  354.165 -99     3   0.198 -99  1.000000  0.000000
1991 09  354.372 -99     2   0.071 -99  1.000000  0.000000
1991 10  354.117 -99     1   0.120 -99  1.000000  0.000000
1991 11  353.851 -99     1   0.027 -99  1.000000  0.000000
1991 12  353.718 -99     1   0.097 -99  1.000000  0.000000
1992 01  353.195 -99     2   0.222 -99  1.000000  0.000000
1992 02  352.964 -99     5   0.114 -99  1.000000  0.000000
1992 03  353.151 -99     4   0.558 -99  1.000000  0.000000
1992 04  353.245 -99     5   0.215 -99  1.000000  0.000000
1992 05  353.547 -99     5   0.446 -99  1.000000  0.000000
1992 06  354.057 -99     2   0.185 -99  1.000000  0.000000
1992 07  354.403 -99     4   0.256 -99  1.000000  0.000000
1992 08  354.700 -99     5   0.216 -99  1.000000  0.000000
1992 09  355.016 -99     5   0.196 -99  1.000000  0.000000
1992 10  355.080 -99     4   0.069 -99  1.000000  0.000000
1992 11  354.766 -99     5   0.400 -99  1.000000  0.000000
1992 12  354.036 -99     3   0.400 -99  1.000000  0.000000
1993 01  353.434 -99     3   0.474 -99  1.000000  0.000000
1993 02  353.597 -99     3   0.327 -99  1.000000  0.000000
1993 03  354.016 -99     5   0.350 -99  1.000000  0.000000
1993 04  354.426 -99     5   0.540 -99  1.000000  0.000000
1993 05  354.711 -99     4   0.104 -99  1.000000  0.000000
1993 06  354.897 -99     3   0.193 -99  1.000000  0.000000
1993 07  355.349 -99     5   0.228 -99  1.000000  0.000000
1993 08  355.799 -99     5   0.161 -99  1.000000  0.000000
1993 09  355.911 -99     4   0.199 -99  1.000000  0.000000
1993 10  355.788 -99     6   0.225 -99  1.000000  0.000000
1993 11  355.639 -99     3   0.193 -99  1.000000  0.000000
1993 12  355.343 -99     3   0.313 -99  1.000000  0.000000
1994 01  355.099 -99     5   0.146 -99  1.000000  0.000000
1994 02  355.063 -99     3   0.239 -99  1.000000  0.000000
1994 03  354.938 -99     6   0.246 -99  1.000000  0.000000
1994 04  355.122 -99     6   0.335 -99  1.000000  0.000000
1994 05  355.475 -99     6   0.289 -99  1.000000  0.000000
1994 06  355.734 -99     6   0.199 -99  1.000000  0.000000
1994 07  356.188 -99     4   0.356 -99  1.000000  0.000000
1994 08  356.936 -99     6   0.301 -99  1.000000  0.000000
1994 09  357.381 -99     6   0.152 -99  1.000000  0.000000
1994 10  357.399 -99     4   0.244 -99  1.000000  0.000000
1994 11  357.281 -99     6   0.225 -99  1.000000  0.000000
1994 12  356.848 -99     4   0.364 -99  1.000000  0.000000
1995 01  356.720 -99     3   0.138 -99  1.000000  0.000000
1995 02  357.209 -99     3   0.337 -99  1.000000  0.000000
1995 03  357.671 -99     3   0.178 -99  1.000000  0.000000
1995 04  357.870 -99     2   0.179 -99  1.000000  0.000000
1995 05  357.900 -99     5   0.268 -99  1.000000  0.000000
1995 06  358.083 -99     4   0.311 -99  1.000000  0.000000
1995 07  358.239 -99     4   0.424 -99  1.000000  0.000000
1995 08  358.496 -99     4   0.405 -99  1.000000  0.000000
1995 09  358.957 -99     3   0.138 -99  1.000000  0.000000
1995 10  359.141 -99     4   0.181 -99  1.000000  0.000000
1995 11  359.149 -99     4   0.063 -99  1.000000  0.000000
1995 12  359.108 -99     4   0.136 -99  1.000000  0.000000
1996 01  358.929 -99     4   0.330 -99  1.000000  0.000000
1996 02  358.805 -99     4   0.158 -99  1.000000  0.000000
1996 03  359.274 -99     2   0.386 -99  1.000000  0.000000
1996 04  359.674 -99     3   0.213 -99  1.000000  0.000000
1996 05  359.627 -99     4   0.385 -99  1.000000  0.000000
1996 06  359.840 -99     4   0.338 -99  1.000000  0.000000
1996 07  360.086 -99     4   0.113 -99  1.000000  0.000000
1996 08  360.193 -99     4   0.226 -99  1.000000  0.000000
1996 09  360.329 -99     4   0.431 -99  1.000000  0.000000
1996 10  360.513 -99     4   0.240 -99  1.000000  0.000000
1996 11  360.411 -99     2   0.133 -99  1.000000  0.000000
1996 12  360.130 -99     2   0.075 -99  1.000000  0.000000
1997 01  359.980 -99     0   0.024 -99  1.000000  0.000000
1997 02  359.941 -99     4   0.173 -99  1.000000  0.000000
1997 03  360.264 -99     4   0.355 -99  1.000000  0.000000
1997 04  361.169 -99     2   0.285 -99  1.000000  0.000000
1997 05  361.704 -99     1   0.041 -99  1.000000  0.000000
1997 06  361.616 -99     2   0.094 -99  1.000000  0.000000
1997 07  361.660 -99     4   0.191 -99  1.000000  0.000000
1997 08  361.708 -99     4   0.093 -99  1.000000  0.000000
1997 09  361.692 -99     4   0.072 -99  1.000000  0.000000
1997 10  362.068 -99     4   0.242 -99  1.000000  0.000000
1997 11  362.250 -99     1   0.063 -99  1.000000  0.000000
1997 12  361.873 -99     5   0.180 -99  1.000000  0.000000
1998 01  361.853 -99     3   0.251 -99  1.000000  0.000000
1998 02  362.294 -99     3   0.129 -99  1.000000  0.000000
1998 03  362.510 -99     4   0.147 -99  1.000000  0.000000
1998 04  362.658 -99     5   0.313 -99  1.000000  0.000000
1998 05  363.245 -99     7   0.324 -99  1.000000  0.000000
1998 06  363.793 -99     6   0.207 -99  1.000000  0.000000
1998 07  364.180 -99     2   0.168 -99  1.000000  0.000000
1998 08  364.709 -99     4   0.154 -99  1.000000  0.000000
1998 09  364.995 -99     6   0.167 -99  1.000000  0.000000
1998 10  364.995 -99     1   0.005 -99  1.000000  0.000000
1998 11  365.008 -99     4   0.133 -99  1.000000  0.000000
1998 12  364.804 -99     2   0.241 -99  1.000000  0.000000
1999 01  364.506 -99     3   0.331 -99  1.000000  0.000000
1999 02  364.611 -99     4   0.409 -99  1.000000  0.000000
1999 03  364.823 -99     3   0.146 -99  1.000000  0.000000
1999 04  365.022 -99     4   0.201 -99  1.000000  0.000000
1999 05  365.295 -99     4   0.366 -99  1.000000  0.000000
1999 06  365.585 -99     4   0.154 -99  1.000000  0.000000
