REM01  EXPLANATORY 25-LINE FOR THE MONTHLY DATA
REM02  FILENAME: co2_ams_surface-insitu_45_9998-9999_monthly.txt
REM03  STATION: Amsterdam Island
REM04  CATEGORY: GAW Global
REM05  COUNTRY/TERRITORY: France
REM06  SUBMITTED BY: LSCE
REM07  LATITUDE:   37 48' S
REM08  LONGITUDE:  77 32' E
REM09  ALTITUDE:       70 m
REM10  RATIO: 1.000000 0.000000  1.000000 0.000000
REM11  PARAMETER: CO2
REM12  COVERING PERIOD: January 1981 - December 2010
REM13  UNIT: ppm
REM14  ANALYSIS: NDIR(1981-01-01 - 2005-12-31)  NDIR(2006-01-01 - 2010-12-01)
REM15  SAMPLING TYPE: surface-insitu
REM16  CLASSIFICATION: Background observation
REM17  CALIBRATION: WMO CO2 X1993(1981-01-01 - 2005-12-31)  WMO CO2 X2002(2006-01-01 - 2010-12-01)
REM18  TABLENAME: AMS137S045iy
REM19  CALCULATION: contributor
REM20  REGISTRATION: 2018-09-17
REM21
REM22  COMMENT: Dataset was made using the former WDCGG data file
REM23
REM24 M      CO2   V    ND      SD   F   RATIO_A   RATIO_B
REM25        ppm
1987 12 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
1988 01  348.954 -99     5   0.353 -99  1.000000  0.000000
1988 02  348.264 -99     9   0.314 -99  1.000000  0.000000
1988 03  348.130 -99    12   0.321 -99  1.000000  0.000000
1988 04  348.187 -99    11   0.333 -99  1.000000  0.000000
1988 05  348.273 -99    23   0.202 -99  1.000000  0.000000
1988 06  348.453 -99    23   0.177 -99  1.000000  0.000000
1988 07  349.292 -99    18   0.338 -99  1.000000  0.000000
1988 08  349.861 -99    26   0.158 -99  1.000000  0.000000
1988 09  349.379 -99    24   0.220 -99  1.000000  0.000000
1988 10  350.205 -99    19   0.374 -99  1.000000  0.000000
1988 11  349.673 -99     6   0.433 -99  1.000000  0.000000
1988 12 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
1989 01 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
1989 02 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
1989 03  349.706 -99     5   0.060 -99  1.000000  0.000000
1989 04  349.790 -99    16   0.196 -99  1.000000  0.000000
1989 05  349.671 -99    18   0.171 -99  1.000000  0.000000
1989 06  349.913 -99    23   0.201 -99  1.000000  0.000000
1989 07  350.544 -99    22   0.301 -99  1.000000  0.000000
1989 08  350.690 -99    18   0.217 -99  1.000000  0.000000
1989 09  350.871 -99    21   0.220 -99  1.000000  0.000000
1989 10  350.757 -99    16   0.232 -99  1.000000  0.000000
1989 11  350.488 -99     9   0.207 -99  1.000000  0.000000
1989 12  351.117 -99    11   0.202 -99  1.000000  0.000000
1990 01  351.141 -99    14   0.254 -99  1.000000  0.000000
1990 02  351.508 -99     5   0.330 -99  1.000000  0.000000
1990 03 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
1990 04  351.198 -99     1 -999999 -99  1.000000  0.000000
1990 05  351.384 -99     5   0.080 -99  1.000000  0.000000
1990 06  351.746 -99    16   0.247 -99  1.000000  0.000000
1990 07  352.138 -99    17   0.292 -99  1.000000  0.000000
1990 08  352.486 -99    21   0.176 -99  1.000000  0.000000
1990 09  352.456 -99    22   0.161 -99  1.000000  0.000000
1990 10  352.571 -99    24   0.258 -99  1.000000  0.000000
1990 11  352.581 -99    19   0.179 -99  1.000000  0.000000
1990 12  352.728 -99     5   0.205 -99  1.000000  0.000000
1991 01 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
1991 02  352.706 -99     4   0.096 -99  1.000000  0.000000
1991 03 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
1991 04  352.794 -99     8   0.158 -99  1.000000  0.000000
1991 05  352.758 -99    14   0.294 -99  1.000000  0.000000
1991 06  352.879 -99    14   0.358 -99  1.000000  0.000000
1991 07  353.377 -99    28   0.165 -99  1.000000  0.000000
1991 08  353.559 -99    24   0.175 -99  1.000000  0.000000
1991 09  353.441 -99    25   0.195 -99  1.000000  0.000000
1991 10  353.279 -99    11   0.111 -99  1.000000  0.000000
1991 11  353.439 -99     9   0.405 -99  1.000000  0.000000
1991 12  353.178 -99    15   0.683 -99  1.000000  0.000000
1992 01  353.672 -99     5   0.549 -99  1.000000  0.000000
1992 02  353.607 -99     7   0.355 -99  1.000000  0.000000
1992 03  353.704 -99    10   0.288 -99  1.000000  0.000000
1992 04  353.673 -99    10   0.414 -99  1.000000  0.000000
1992 05  353.728 -99    23   0.217 -99  1.000000  0.000000
1992 06  354.260 -99    24   0.515 -99  1.000000  0.000000
1992 07  354.630 -99    28   0.290 -99  1.000000  0.000000
1992 08  354.933 -99    22   0.180 -99  1.000000  0.000000
1992 09  354.901 -99    19   0.203 -99  1.000000  0.000000
1992 10  354.828 -99     9   0.120 -99  1.000000  0.000000
1992 11  354.460 -99    14   0.215 -99  1.000000  0.000000
