1977 06  337.830 -99    30   0.830 ...  1.000000  0.000000
1977 07  330.110 -99    31   3.160 ...  1.000000  0.000000
1977 08  325.650 -99    22   1.100 ...  1.000000  0.000000
1977 09  327.500 -99    28   2.160 ...  1.000000  0.000000
1977 10  332.040 -99    31   1.480 ...  1.000000  0.000000
1977 11  334.790 -99    29   2.070 ...  1.000000  0.000000
1977 12  338.860 -99    29   1.310 ...  1.000000  0.000000
1978 01  339.290 -99    29   1.030 ...  1.000000  0.000000
1978 02  340.260 -99    28   0.980 ...  1.000000  0.000000
1978 03  341.590 -99    29   0.800 ...  1.000000  0.000000
1978 04  340.990 -99    30   0.370 ...  1.000000  0.000000
1978 05  340.790 -99    31   0.280 ...  1.000000  0.000000
1978 06  339.350 -99    30   1.400 ...  1.000000  0.000000
1978 07  332.400 -99    28   2.210 ...  1.000000  0.000000
1978 08  327.680 -99    22   1.320 ...  1.000000  0.000000
1978 09  327.440 -99    23   1.520 ...  1.000000  0.000000
1978 10  331.860 -99    20   3.030 ...  1.000000  0.000000
1978 11  338.850 -99    28   0.960 ...  1.000000  0.000000
1978 12  339.460 -99    29   0.890 ...  1.000000  0.000000
1979 01  340.000 -99    29   0.940 ...  1.000000  0.000000
1979 02  341.380 -99    25   0.870 ...  1.000000  0.000000
1979 03  342.530 -99    31   0.520 ...  1.000000  0.000000
1979 04  342.360 -99    30   0.470 ...  1.000000  0.000000
1979 05  342.880 -99    31   0.370 ...  1.000000  0.000000
1979 06  341.950 -99    30   1.170 ...  1.000000  0.000000
1979 07  333.570 -99    23   3.710 ...  1.000000  0.000000
1979 08  327.790 -99    21   0.940 ...  1.000000  0.000000
1979 09  329.340 -99    24   1.790 ...  1.000000  0.000000
1979 10  333.190 -99    29   1.430 ...  1.000000  0.000000
1979 11  338.240 -99    29   1.840 ...  1.000000  0.000000
1979 12  341.580 -99    25   1.430 ...  1.000000  0.000000
1980 01  342.010 -99    25   0.470 ...  1.000000  0.000000
1980 02  342.410 -99    26   0.790 ...  1.000000  0.000000
1980 03  343.330 -99    23   0.840 ...  1.000000  0.000000
1980 04  343.370 -99     3   0.080 ...  1.000000  0.000000
1980 05  343.210 -99    16   0.460 ...  1.000000  0.000000
1980 06  342.870 -99    15   1.090 ...  1.000000  0.000000
1980 07  337.490 -99    19   1.670 ...  1.000000  0.000000
1980 08  332.070 -99    15   1.760 ...  1.000000  0.000000
1980 09  331.550 -99    13   1.030 ...  1.000000  0.000000
1980 10  338.490 -99    19   2.380 ...  1.000000  0.000000
1980 11  340.520 -99    30   0.670 ...  1.000000  0.000000
1980 12  343.460 -99    27   1.430 ...  1.000000  0.000000
1981 01  344.330 -99    31   0.830 ...  1.000000  0.000000
1981 02  345.580 -99    26   0.910 ...  1.000000  0.000000
1981 03  344.640 -99    30   0.460 ...  1.000000  0.000000
1981 04  345.900 -99    29   0.760 ...  1.000000  0.000000
1981 05  346.910 -99    30   0.630 ...  1.000000  0.000000
1981 06  344.510 -99    29   1.410 ...  1.000000  0.000000
1981 07  338.270 -99    21   3.490 ...  1.000000  0.000000
1981 08  332.170 -99    30   0.790 ...  1.000000  0.000000
1981 09  333.890 -99    28   1.630 ...  1.000000  0.000000
1981 10  339.240 -99    28   2.310 ...  1.000000  0.000000
1981 11  342.540 -99    27   1.170 ...  1.000000  0.000000
1981 12  345.020 -99    24   0.700 ...  1.000000  0.000000
1982 01  346.000 -99    20   1.350 ...  1.000000  0.000000
1982 02  347.660 -99    23   1.940 ...  1.000000  0.000000
1982 03  348.330 -99    30   0.850 ...  1.000000  0.000000
1982 04  348.300 -99    28   0.420 ...  1.000000  0.000000
1982 05  348.180 -99    29   0.380 ...  1.000000  0.000000
1982 06  346.030 -99    27   1.390 ...  1.000000  0.000000
1982 07  339.150 -99    30   2.160 ...  1.000000  0.000000
1982 08  333.270 -99    23   1.310 ...  1.000000  0.000000
1982 09  333.490 -99    25   1.450 ...  1.000000  0.000000
1982 10  337.970 -99    27   1.940 ...  1.000000  0.000000
1982 11  342.230 -99    30   1.250 ...  1.000000  0.000000
1982 12  344.710 -99    31   1.220 ...  1.000000  0.000000
1983 01  347.140 -99    25   0.820 ...  1.000000  0.000000
1983 02  347.130 -99    28   1.270 ...  1.000000  0.000000
1983 03  348.310 -99    31   1.080 ...  1.000000  0.000000
1983 04  348.330 -99    29   0.440 ...  1.000000  0.000000
1983 05  348.490 -99    31   0.310 ...  1.000000  0.000000
1983 06  347.030 -99    29   1.430 ...  1.000000  0.000000
1983 07  340.810 -99    29   2.440 ...  1.000000  0.000000
1983 08  333.720 -99    28   1.510 ...  1.000000  0.000000
1983 09  335.330 -99    29   2.170 ...  1.000000  0.000000
1983 10  340.560 -99    27   2.070 ...  1.000000  0.000000
1983 11  346.680 -99    30   1.050 ...  1.000000  0.000000
1983 12  346.750 -99    24   1.700 ...  1.000000  0.000000
1984 01  350.810 -99    20   1.740 ...  1.000000  0.000000
1984 02  350.990 -99    29   0.840 ...  1.000000  0.000000
1984 03  350.200 -99    30   0.480 ...  1.000000  0.000000
1984 04  349.980 -99    30   0.210 ...  1.000000  0.000000
1984 05  350.860 -99    31   0.430 ...  1.000000  0.000000
1984 06  348.550 -99    28   1.220 ...  1.000000  0.000000
1984 07  341.950 -99    25   2.850 ...  1.000000  0.000000
1984 08  335.650 -99    22   1.090 ...  1.000000  0.000000
1984 09  338.130 -99    24   2.250 ...  1.000000  0.000000
1984 10  341.700 -99    27   2.110 ...  1.000000  0.000000
1984 11  345.050 -99    27   0.290 ...  1.000000  0.000000
1984 12  348.680 -99    31   1.320 ...  1.000000  0.000000
1985 01  349.790 -99    30   0.740 ...  1.000000  0.000000
1985 02  349.620 -99    26   0.540 ...  1.000000  0.000000
1985 03  350.700 -99    29   0.490 ...  1.000000  0.000000
1985 04  351.660 -99    29   0.480 ...  1.000000  0.000000
1985 05  352.620 -99    30   0.500 ...  1.000000  0.000000
1985 06  350.070 -99    30   1.000 ...  1.000000  0.000000
1985 07  343.880 -99    28   2.170 ...  1.000000  0.000000
1985 08  337.910 -99    28   0.790 ...  1.000000  0.000000
1985 09  338.340 -99    28   2.070 ...  1.000000  0.000000
1985 10  343.330 -99    30   1.920 ...  1.000000  0.000000
1985 11  347.080 -99    23   1.050 ...  1.000000  0.000000
1985 12  349.620 -99    29   2.270 ...  1.000000  0.000000
1986 01  350.260 -99    30   0.820 ...  1.000000  0.000000
1986 02  351.830 -99    27   0.710 ...  1.000000  0.000000
1986 03  353.690 -99    26   1.000 ...  1.000000  0.000000
1986 04  353.220 -99    29   0.390 ...  1.000000  0.000000
1986 05  353.510 -99    31   0.440 ...  1.000000  0.000000
1986 06  351.770 -99    29   1.730 ...  1.000000  0.000000
1986 07  345.400 -99    25   2.780 ...  1.000000  0.000000
1986 08  339.720 -99    27   1.440 ...  1.000000  0.000000
1986 09  340.780 -99    20   2.160 ...  1.000000  0.000000
1986 10  344.820 -99    21   2.280 ...  1.000000  0.000000
1986 11  348.690 -99    29   1.070 ...  1.000000  0.000000
1986 12  351.170 -99    30   1.170 ...  1.000000  0.000000
1987 01  352.570 -99    27   1.050 ...  1.000000  0.000000
1987 02  352.920 -99    28   0.650 ...  1.000000  0.000000
1987 03  354.150 -99    31   0.870 ...  1.000000  0.000000
1987 04  354.080 -99    25   0.460 ...  1.000000  0.000000
1987 05  354.660 -99    31   0.600 ...  1.000000  0.000000
1987 06  352.380 -99    30   1.210 ...  1.000000  0.000000
1987 07  346.870 -99    28   3.150 ...  1.000000  0.000000
1987 08  340.710 -99    26   1.490 ...  1.000000  0.000000
1987 09  340.590 -99    25   1.040 ...  1.000000  0.000000
1987 10  347.720 -99    27   2.840 ...  1.000000  0.000000
1987 11  349.730 -99    30   1.190 ...  1.000000  0.000000
1987 12  352.860 -99    28   1.230 ...  1.000000  0.000000
1988 01  354.890 -99    28   1.200 ...  1.000000  0.000000
1988 02  356.390 -99    29   0.970 ...  1.000000  0.000000
1988 03  356.570 -99    30   0.670 ...  1.000000  0.000000
1988 04  357.530 -99    30   0.450 ...  1.000000  0.000000
1988 05  356.750 -99    31   0.810 ...  1.000000  0.000000
1988 06  355.420 -99    28   1.150 ...  1.000000  0.000000
1988 07  348.840 -99    23   2.070 ...  1.000000  0.000000
1988 08  343.100 -99    26   1.540 ...  1.000000  0.000000
1988 09  345.470 -99    23   1.370 ...  1.000000  0.000000
1988 10  350.330 -99    24   1.540 ...  1.000000  0.000000
1988 11  354.710 -99    26   2.060 ...  1.000000  0.000000
1988 12  357.960 -99    24   1.070 ...  1.000000  0.000000
1989 01  361.170 -99    15   1.690 ...  1.000000  0.000000
1989 02  358.200 -99    21   1.920 ...  1.000000  0.000000
1989 03  359.420 -99    20   1.110 ...  1.000000  0.000000
1989 04  359.610 -99    30   0.510 ...  1.000000  0.000000
1989 05  359.200 -99    31   0.460 ...  1.000000  0.000000
1989 06  357.610 -99    29   1.690 ...  1.000000  0.000000
1989 07  350.880 -99    16   3.060 ...  1.000000  0.000000
1989 08  344.390 -99    21   1.060 ...  1.000000  0.000000
1989 09  346.180 -99    28   2.270 ...  1.000000  0.000000
1989 10  351.420 -99    28   1.330 ...  1.000000  0.000000
1989 11  355.450 -99    15   2.250 ...  1.000000  0.000000
1989 12  358.490 -99    31   1.070 ...  1.000000  0.000000
1990 01  359.900 -99    27   0.900 ...  1.000000  0.000000
1990 02  359.880 -99    21   0.880 ...  1.000000  0.000000
1990 03  361.370 -99    31   1.160 ...  1.000000  0.000000
1990 04  361.080 -99    30   0.430 ...  1.000000  0.000000
1990 05  360.490 -99    30   0.770 ...  1.000000  0.000000
1990 06  356.960 -99    29   2.220 ...  1.000000  0.000000
1990 07  350.310 -99    22   2.910 ...  1.000000  0.000000
1990 08  346.020 -99    30   0.890 ...  1.000000  0.000000
1990 09  346.540 -99    27   0.750 ...  1.000000  0.000000
1990 10  352.140 -99    24   2.620 ...  1.000000  0.000000
1990 11  357.020 -99    26   1.670 ...  1.000000  0.000000
1990 12  359.260 -99    28   1.500 ...  1.000000  0.000000
1991 01  361.310 -99    23   1.390 ...  1.000000  0.000000
1991 02  362.190 -99    24   2.770 ...  1.000000  0.000000
1991 03  361.490 -99    27   0.660 ...  1.000000  0.000000
1991 04  361.960 -99    30   0.430 ...  1.000000  0.000000
1991 05  361.760 -99    31   0.540 ...  1.000000  0.000000
1991 06  359.580 -99    29   1.780 ...  1.000000  0.000000
1991 07  353.810 -99    27   2.930 ...  1.000000  0.000000
1991 08  347.690 -99    26   1.200 ...  1.000000  0.000000
1991 09  348.580 -99    25   1.710 ...  1.000000  0.000000
1991 10  355.310 -99    24   3.550 ...  1.000000  0.000000
1991 11  358.530 -99    30   1.290 ...  1.000000  0.000000
1991 12  360.750 -99    28   1.320 ...  1.000000  0.000000
1992 01  361.670 -99    31   0.800 ...  1.000000  0.000000
1992 02  362.160 -99    28   0.830 ...  1.000000  0.000000
1992 03  362.640 -99    30   0.420 ...  1.000000  0.000000
1992 04  362.700 -99    30   0.320 ...  1.000000  0.000000
1992 05  362.860 -99    31   0.880 ...  1.000000  0.000000
1992 06  360.450 -99    30   1.660 ...  1.000000  0.000000
1992 07  353.120 -99    31   3.020 ...  1.000000  0.000000
1992 08  347.240 -99    28   1.440 ...  1.000000  0.000000
1992 09  347.910 -99    29   1.450 ...  1.000000  0.000000
1992 10  353.800 -99    29   1.540 ...  1.000000  0.000000
1992 11  357.460 -99    30   1.010 ...  1.000000  0.000000
1992 12  361.280 -99    31   1.890 ...  1.000000  0.000000
1993 01  362.490 -99    30   1.150 ...  1.000000  0.000000
1993 02  361.940 -99    16   0.760 ...  1.000000  0.000000
1993 03  363.570 -99     1 -999999 ...  1.000000  0.000000
1993 04  362.590 -99    30   0.610 ...  1.000000  0.000000
1993 05  363.390 -99    31   0.580 ...  1.000000  0.000000
1993 06  360.620 -99    30   1.560 ...  1.000000  0.000000
1993 07  351.810 -99    26   2.660 ...  1.000000  0.000000
1993 08  348.180 -99    31   1.190 ...  1.000000  0.000000
1993 09  349.340 -99    29   1.610 ...  1.000000  0.000000
1993 10  353.960 -99    28   1.990 ...  1.000000  0.000000
1993 11  358.690 -99    28   1.420 ...  1.000000  0.000000
1993 12  360.480 -99    31   0.980 ...  1.000000  0.000000
1994 01  362.210 -99    31   0.880 ...  1.000000  0.000000
1994 02  364.080 -99    28   2.090 ...  1.000000  0.000000
1994 03  365.220 -99    29   0.690 ...  1.000000  0.000000
1994 04  364.470 -99    30   0.220 ...  1.000000  0.000000
1994 05  364.250 -99    31   0.400 ...  1.000000  0.000000
1994 06  362.820 -99    29   1.810 ...  1.000000  0.000000
1994 07  355.060 -99    29   2.930 ...  1.000000  0.000000
1994 08  349.380 -99    20   1.280 ...  1.000000  0.000000
1994 09  350.760 -99    29   1.400 ...  1.000000  0.000000
1994 10  356.890 -99    27   2.110 ...  1.000000  0.000000
1994 11  360.960 -99    29   1.850 ...  1.000000  0.000000
1994 12  364.500 -99    30   0.980 ...  1.000000  0.000000
1995 01  364.870 -99    31   1.650 ...  1.000000  0.000000
1995 02  366.350 -99    28   0.970 ...  1.000000  0.000000
1995 03  366.430 -99    30   0.710 ...  1.000000  0.000000
1995 04  366.850 -99    29   0.290 ...  1.000000  0.000000
1995 05  365.960 -99    31   0.400 ...  1.000000  0.000000
1995 06  364.160 -99    30   0.720 ...  1.000000  0.000000
1995 07  356.820 -99    27   1.820 ...  1.000000  0.000000
1995 08  351.670 -99    31   0.930 ...  1.000000  0.000000
1995 09  354.750 -99    24   3.910 ...  1.000000  0.000000
1995 10  358.200 -99    27   2.430 ...  1.000000  0.000000
1995 11  364.220 -99    29   1.890 ...  1.000000  0.000000
1995 12  367.270 -99    30   1.900 ...  1.000000  0.000000
1996 01  366.760 -99    29   1.250 ...  1.000000  0.000000
1996 02  367.670 -99    28   1.060 ...  1.000000  0.000000
1996 03  367.840 -99    30   0.320 ...  1.000000  0.000000
1996 04  368.170 -99    30   0.310 ...  1.000000  0.000000
1996 05  369.230 -99    30   0.990 ...  1.000000  0.000000
1996 06  367.250 -99    28   1.210 ...  1.000000  0.000000
1996 07  361.120 -99    26   2.000 ...  1.000000  0.000000
1996 08  355.560 -99    30   1.410 ...  1.000000  0.000000
1996 09  354.360 -99    27   1.450 ...  1.000000  0.000000
1996 10  361.060 -99    25   2.070 ...  1.000000  0.000000
1996 11  364.300 -99    28   1.600 ...  1.000000  0.000000
1996 12  366.780 -99    31   1.170 ...  1.000000  0.000000
1997 01  369.150 -99    30   1.890 ...  1.000000  0.000000
1997 02  369.240 -99    28   0.900 ...  1.000000  0.000000
1997 03  368.830 -99    30   0.630 ...  1.000000  0.000000
1997 04  369.580 -99    30   0.560 ...  1.000000  0.000000
1997 05  369.520 -99    30   0.490 ...  1.000000  0.000000
1997 06  367.100 -99    29   2.450 ...  1.000000  0.000000
1997 07  359.740 -99    28   2.900 ...  1.000000  0.000000
1997 08  353.870 -99    25   0.450 ...  1.000000  0.000000
1997 09  356.830 -99    30   1.770 ...  1.000000  0.000000
1997 10  361.830 -99    23   1.820 ...  1.000000  0.000000
1997 11  366.960 -99    17   1.410 ...  1.000000  0.000000
1997 12  368.240 -99    31   1.380 ...  1.000000  0.000000
1998 01  369.700 -99    31   0.720 ...  1.000000  0.000000
1998 02  370.690 -99    28   0.810 ...  1.000000  0.000000
1998 03  370.850 -99    30   0.670 ...  1.000000  0.000000
1998 04  371.590 -99    30   0.560 ...  1.000000  0.000000
1998 05  371.620 -99    30   0.560 ...  1.000000  0.000000
1998 06  369.420 -99    28   1.470 ...  1.000000  0.000000
1998 07  362.520 -99    26   2.190 ...  1.000000  0.000000
1998 08  357.240 -99    25   1.030 ...  1.000000  0.000000
1998 09  360.640 -99    25   2.670 ...  1.000000  0.000000
1998 10  365.720 -99    23   1.740 ...  1.000000  0.000000
1998 11  369.640 -99    28   0.890 ...  1.000000  0.000000
1998 12  373.210 -99    28   1.370 ...  1.000000  0.000000
1999 01  374.290 -99    31   0.910 ...  1.000000  0.000000
1999 02  373.820 -99    27   0.540 ...  1.000000  0.000000
1999 03  374.270 -99    30   0.420 ...  1.000000  0.000000
1999 04  374.840 -99    30   0.310 ...  1.000000  0.000000
1999 05  375.090 -99    30   0.370 ...  1.000000  0.000000
1999 06  372.520 -99    30   1.560 ...  1.000000  0.000000
1999 07  362.760 -99    25   1.840 ...  1.000000  0.000000
1999 08  357.660 -99    25   1.120 ...  1.000000  0.000000
1999 09  359.840 -99    28   1.480 ...  1.000000  0.000000
1999 10  365.040 -99    30   1.900 ...  1.000000  0.000000
1999 11  370.500 -99    28   1.280 ...  1.000000  0.000000
1999 12  372.770 -99    31   1.500 ...  1.000000  0.000000
2000 01  375.050 -99    27   1.240 ...  1.000000  0.000000
2000 02  376.670 -99    23   0.940 ...  1.000000  0.000000
2000 03  374.730 -99    31   0.570 ...  1.000000  0.000000
2000 04  375.610 -99    24   0.480 ...  1.000000  0.000000
2000 05  376.170 -99    30   0.510 ...  1.000000  0.000000
2000 06  372.660 -99    28   2.780 ...  1.000000  0.000000
2000 07  365.770 -99    26   3.380 ...  1.000000  0.000000
2000 08  360.800 -99    24   0.880 ...  1.000000  0.000000
2000 09  363.280 -99    29   1.850 ...  1.000000  0.000000
2000 10  368.670 -99    27   2.040 ...  1.000000  0.000000
2000 11  371.410 -99    29   1.580 ...  1.000000  0.000000
2000 12  373.140 -99    28   1.500 ...  1.000000  0.000000
2001 01  375.840 -99    29   1.530 ...  1.000000  0.000000
2001 02  376.740 -99    28   0.620 ...  1.000000  0.000000
2001 03  376.470 -99    31   0.400 ...  1.000000  0.000000
2001 04  377.660 -99    28   0.600 ...  1.000000  0.000000
2001 05  377.620 -99    31   0.460 ...  1.000000  0.000000
2001 06  375.120 -99    28   2.480 ...  1.000000  0.000000
2001 07  368.440 -99    24   2.460 ...  1.000000  0.000000
2001 08  361.350 -99    26   1.300 ...  1.000000  0.000000
2001 09  363.770 -99    24   1.870 ...  1.000000  0.000000
2001 10  368.530 -99    29   1.590 ...  1.000000  0.000000
2001 11  374.070 -99    27   1.450 ...  1.000000  0.000000
2001 12  376.340 -99    31   0.970 ...  1.000000  0.000000
2002 01  378.310 -99    30   1.440 ...  1.000000  0.000000
2002 02  377.720 -99    25   0.750 ...  1.000000  0.000000
2002 03  378.410 -99    30   0.540 ...  1.000000  0.000000
2002 04  379.240 -99    27   0.280 ...  1.000000  0.000000
2002 05  379.320 -99    27   0.670 ...  1.000000  0.000000
2002 06  376.010 -99    30   1.630 ...  1.000000  0.000000
2002 07  369.620 -99    29   3.790 ...  1.000000  0.000000
2002 08  363.010 -99    28   1.320 ...  1.000000  0.000000
2002 09  366.100 -99    22   2.030 ...  1.000000  0.000000
2002 10  369.890 -99     7   2.390 ...  1.000000  0.000000
2002 11 -9999999 -99 -9999 -999999 *..  1.000000  0.000000
2002 12  378.710 -99    18   1.420 ...  1.000000  0.000000
2003 01  378.960 -99    31   0.670 ...  1.000000  0.000000
2003 02  380.970 -99    28   1.240 ...  1.000000  0.000000
2003 03  381.350 -99    30   0.700 ...  1.000000  0.000000
2003 04  382.050 -99    29   0.510 ...  1.000000  0.000000
2003 05  382.100 -99    31   0.390 ...  1.000000  0.000000
2003 06  380.280 -99    30   1.440 ...  1.000000  0.000000
2003 07  372.580 -99    17   2.020 ...  1.000000  0.000000
2003 08  367.490 -99    26   1.010 ...  1.000000  0.000000
2003 09  369.260 -99    26   2.170 ...  1.000000  0.000000
2003 10  374.100 -99    28   2.530 ...  1.000000  0.000000
2003 11  378.850 -99    28   1.490 ...  1.000000  0.000000
2003 12  381.990 -99    30   1.640 ...  1.000000  0.000000
2004 01  382.290 -99    30   1.160 ...  1.000000  0.000000
2004 02  383.310 -99    16   1.100 ...  1.000000  0.000000
2004 03  382.440 -99    31   0.450 ...  1.000000  0.000000
2004 04  383.700 -99    30   0.600 ...  1.000000  0.000000
2004 05  384.010 -99    27   0.630 ...  1.000000  0.000000
2004 06  379.750 -99    28   3.120 ...  1.000000  0.000000
2004 07  373.530 -99    25   2.690 ...  1.000000  0.000000
2004 08  366.940 -99    26   2.190 ...  1.000000  0.000000
2004 09  369.420 -99    29   1.950 ...  1.000000  0.000000
2004 10  375.570 -99    26   4.490 ...  1.000000  0.000000
2004 11  380.510 -99    27   2.380 ...  1.000000  0.000000
2004 12  382.250 -99    31   1.290 ...  1.000000  0.000000
2005 01  384.980 -99    31   1.780 ...  1.000000  0.000000
2005 02  385.660 -99    28   1.140 ...  1.000000  0.000000
2005 03  384.890 -99    31   0.580 ...  1.000000  0.000000
2005 04  385.810 -99    30   0.450 ...  1.000000  0.000000
2005 05  385.210 -99    30   0.530 ...  1.000000  0.000000
2005 06  383.140 -99    30   2.500 ...  1.000000  0.000000
2005 07  376.320 -99    31   2.930 ...  1.000000  0.000000
2005 08  369.990 -99    23   0.800 ...  1.000000  0.000000
2005 09  372.060 -99    28   2.210 ...  1.000000  0.000000
2005 10  378.050 -99    29   2.560 ...  1.000000  0.000000
2005 11  381.810 -99    30   1.600 ...  1.000000  0.000000
2005 12  385.560 -99    31   0.660 ...  1.000000  0.000000
2006 01  386.320 -99    31   0.890 ...  1.000000  0.000000
2006 02  386.420 -99    27   0.350 ...  1.000000  0.000000
2006 03  387.480 -99    30   0.600 ...  1.000000  0.000000
2006 04  387.490 -99    30   0.310 ...  1.000000  0.000000
2006 05  388.570 -99    29   0.880 ...  1.000000  0.000000
2006 06  386.250 -99    26   2.150 ...  1.000000  0.000000
2006 07  378.970 -99    28   4.090 ...  1.000000  0.000000
2006 08  372.730 -99    30   0.750 ...  1.000000  0.000000
2006 09  374.820 -99    21   2.620 ...  1.000000  0.000000
2006 10  380.500 -99    28   2.730 ...  1.000000  0.000000
2006 11  384.670 -99    24   1.420 ...  1.000000  0.000000
2006 12  387.570 -99    26   0.970 ...  1.000000  0.000000
2007 01  389.180 -99    31   0.810 ...  1.000000  0.000000
2007 02  389.150 -99    28   0.680 ...  1.000000  0.000000
2007 03  390.150 -99    29   0.620 ...  1.000000  0.000000
2007 04  390.230 -99    30   0.410 ...  1.000000  0.000000
