REM01  EXPLANATORY 25-LINE FOR THE MONTHLY DATA
REM02  FILENAME: co2_etl_surface-insitu_20_9999-9999_monthly.txt
REM03  STATION: East Trout Lake
REM04  CATEGORY: GAW Regional
REM05  COUNTRY/TERRITORY: Canada
REM06  SUBMITTED BY: ECCC
REM07  LATITUDE:   54 21' N
REM08  LONGITUDE: 104 59' W
REM09  ALTITUDE:      500 m
REM10  RATIO: 1.000000 0.000000
REM11  PARAMETER: CO2
REM12  COVERING PERIOD: August 2005 - December 2017
REM13  UNIT: ppm
REM14  ANALYSIS: NDIR(2005-08-01 - 2015-06-30), CRDS(2015-07-01 - 2017-12-01)
REM15  SAMPLING TYPE: surface-insitu
REM16  CLASSIFICATION: Background observation
REM17  CALIBRATION: WMO CO2 X2007(2005-08-01 - 2017-12-01)
REM18  TABLENAME: ETL454N020iz
REM19  CALCULATION: contributor
REM20  REGISTRATION: 2018-10-25
REM21
REM22  COMMENT: Dataset was made from entire historical data provided from contributor from 2018 new WDCGG website open onward
REM23
REM24 M      CO2   V    ND      SD   F   RATIO_A   RATIO_B
REM25        ppm
2005 08  369.270 -99   873   4.381   1  1.000000  0.000000
2005 09  374.930 -99   766   2.854   1  1.000000  0.000000
2005 10  382.910 -99  1302   3.615   1  1.000000  0.000000
2005 11  385.140 -99  1384   2.102   1  1.000000  0.000000
2005 12  387.360 -99  1739   2.756   1  1.000000  0.000000
2006 01  388.950 -99  1401   1.533   1  1.000000  0.000000
2006 02  387.790 -99  1267   1.284   1  1.000000  0.000000
2006 03  387.920 -99  1403   1.130   1  1.000000  0.000000
2006 04  387.070 -99  1364   1.581   1  1.000000  0.000000
2006 05  383.810 -99   939   2.735   1  1.000000  0.000000
2006 06  378.040 -99  1304   3.962   1  1.000000  0.000000
2006 07  372.750 -99  1360   5.051   1  1.000000  0.000000
2006 08  371.540 -99  1231   4.973   1  1.000000  0.000000
2006 09  375.340 -99  1333   3.737   1  1.000000  0.000000
2006 10  383.090 -99  1696   2.233   1  1.000000  0.000000
2006 11  387.010 -99  2394   2.125   1  1.000000  0.000000
2006 12  389.310 -99  2473   1.515   1  1.000000  0.000000
2007 01  390.180 -99  2525   1.792   1  1.000000  0.000000
2007 02  389.660 -99  2096   0.949   1  1.000000  0.000000
2007 03  390.420 -99  2505   1.597   1  1.000000  0.000000
2007 04  388.930 -99  2475   1.466   1  1.000000  0.000000
2007 05  386.210 -99  2455   2.144   1  1.000000  0.000000
2007 06  380.790 -99  2379   3.490   1  1.000000  0.000000
2007 07  376.470 -99  2397   3.520   1  1.000000  0.000000
2007 08  370.860 -99  2547   3.257   1  1.000000  0.000000
2007 09  378.160 -99  2432   4.228   1  1.000000  0.000000
2007 10  386.090 -99  2478   3.917   1  1.000000  0.000000
2007 11  390.120 -99  2458   2.300   1  1.000000  0.000000
2007 12  392.820 -99  2461   2.564   1  1.000000  0.000000
2008 01  393.250 -99  2483   2.107   1  1.000000  0.000000
2008 02  394.040 -99  2276   2.858   1  1.000000  0.000000
2008 03  393.220 -99  2519   0.909   1  1.000000  0.000000
2008 04  393.900 -99  1890   1.147   1  1.000000  0.000000
2008 05  389.800 -99  2451   1.952   1  1.000000  0.000000
2008 06  382.610 -99  2419   3.261   1  1.000000  0.000000
2008 07  373.850 -99  2555   5.392   1  1.000000  0.000000
2008 08  374.700 -99  2459   4.996   1  1.000000  0.000000
2008 09  377.480 -99  2442   4.143   1  1.000000  0.000000
2008 10  386.360 -99  2566   3.107   1  1.000000  0.000000
2008 11  392.880 -99  2946   2.699   1  1.000000  0.000000
2008 12  394.090 -99  3190   2.827   1  1.000000  0.000000
2009 01  393.460 -99  2860   2.235   1  1.000000  0.000000
2009 02  393.370 -99  2559   1.634   1  1.000000  0.000000
2009 03  394.360 -99  2799   1.295   1  1.000000  0.000000
2009 04  394.580 -99  3036   1.078   1  1.000000  0.000000
2009 05  391.840 -99  3128   1.399   1  1.000000  0.000000
2009 06  385.380 -99  3110   4.392   1  1.000000  0.000000
2009 07  376.450 -99  3110   3.979   1  1.000000  0.000000
2009 08  372.800 -99  3075   3.623   1  1.000000  0.000000
2009 09  379.900 -99  2683   3.961   1  1.000000  0.000000
2009 10  387.650 -99  3017   4.940   1  1.000000  0.000000
2009 11  392.690 -99  2542   2.906   1  1.000000  0.000000
2009 12  394.260 -99  3061   2.063   1  1.000000  0.000000
2010 01  395.770 -99  2985   2.164   1  1.000000  0.000000
2010 02  396.520 -99  2638   1.925   1  1.000000  0.000000
2010 03  396.480 -99  3079   1.787   1  1.000000  0.000000
2010 04  394.470 -99  2699   1.358   1  1.000000  0.000000
2010 05  391.850 -99  3206   1.562   1  1.000000  0.000000
2010 06  385.050 -99  2949   4.295   1  1.000000  0.000000
2010 07  379.420 -99  3057   4.502   1  1.000000  0.000000
2010 08  379.270 -99  3210   3.312   1  1.000000  0.000000
2010 09  383.660 -99  3022   5.004   1  1.000000  0.000000
2010 10  391.720 -99  2752   3.605   1  1.000000  0.000000
2010 11  396.020 -99  3060   3.747   1  1.000000  0.000000
2010 12  399.570 -99  2962   3.331   1  1.000000  0.000000
2011 01  399.310 -99  1780   1.563   1  1.000000  0.000000
2011 02  398.020 -99  2968   1.674   1  1.000000  0.000000
2011 03  399.480 -99  3103   1.736   1  1.000000  0.000000
2011 04  399.000 -99  3002   0.919   1  1.000000  0.000000
2011 05  395.390 -99  2959   1.689   1  1.000000  0.000000
2011 06  387.190 -99  2901   4.031   1  1.000000  0.000000
2011 07  381.240 -99  2932   4.612   1  1.000000  0.000000
2011 08  379.480 -99  2931   4.020   1  1.000000  0.000000
2011 09  385.900 -99  3112   4.669   1  1.000000  0.000000
2011 10  392.850 -99  3181   3.374   1  1.000000  0.000000
2011 11  399.350 -99  3068   2.713   1  1.000000  0.000000
2011 12  400.280 -99  2573   1.960   1  1.000000  0.000000
2012 01  400.480 -99  2361   1.523   1  1.000000  0.000000
2012 02  400.730 -99  2805   2.183   1  1.000000  0.000000
2012 03  401.360 -99  2880   1.225   1  1.000000  0.000000
2012 04  400.470 -99  2992   1.218   1  1.000000  0.000000
2012 05  396.900 -99  2946   1.678   1  1.000000  0.000000
2012 06  390.570 -99  2257   3.346   1  1.000000  0.000000
2012 07  381.590 -99  2350   3.456   1  1.000000  0.000000
2012 08  383.420 -99  3118   4.675   1  1.000000  0.000000
2012 09  387.720 -99  2778   4.838   1  1.000000  0.000000
2012 10  396.160 -99  3026   4.015   1  1.000000  0.000000
2012 11  402.570 -99  2982   3.583   1  1.000000  0.000000
2012 12  403.260 -99  2767   2.682   1  1.000000  0.000000
2013 01  403.740 -99  1908   2.141   1  1.000000  0.000000
2013 02  403.650 -99  2184   1.929   1  1.000000  0.000000
2013 03  403.160 -99  3255   1.705   1  1.000000  0.000000
2013 04  403.110 -99  3196   1.086   1  1.000000  0.000000
2013 05  400.130 -99  2950   2.438   1  1.000000  0.000000
2013 06  392.770 -99  2875   2.943   1  1.000000  0.000000
2013 07  385.080 -99  3032   3.919   1  1.000000  0.000000
2013 08  386.080 -99  3189   4.942   1  1.000000  0.000000
2013 09  392.150 -99  2805   4.007   1  1.000000  0.000000
2013 10  398.510 -99  3224   3.049   1  1.000000  0.000000
2013 11  403.540 -99  2569   2.306   1  1.000000  0.000000
2013 12  405.590 -99  3112   2.092   1  1.000000  0.000000
2014 01  404.930 -99  3293   1.916   1  1.000000  0.000000
2014 02  405.230 -99  2541   1.327   1  1.000000  0.000000
2014 03  405.820 -99  3001   1.442   1  1.000000  0.000000
2014 04  405.720 -99  2917   0.962   1  1.000000  0.000000
2014 05  403.130 -99  2562   1.874   1  1.000000  0.000000
2014 06  394.690 -99  2841   3.616   1  1.000000  0.000000
2014 07  386.540 -99  2870   5.570   1  1.000000  0.000000
2014 08  388.460 -99   328   4.641   1  1.000000  0.000000
2014 09  392.120 -99  2585   5.384   1  1.000000  0.000000
2014 10  399.230 -99  3004   4.105   1  1.000000  0.000000
2014 11  404.290 -99  3190   3.036   1  1.000000  0.000000
2014 12  407.850 -99  1594   1.874   1  1.000000  0.000000
2015 01  406.520 -99  3297   1.285   1  1.000000  0.000000
2015 02  407.400 -99  2945   1.342   1  1.000000  0.000000
2015 03  406.980 -99  3305   1.066   1  1.000000  0.000000
2015 04  406.570 -99  3214   1.080   1  1.000000  0.000000
2015 05  404.690 -99  3301   1.307   1  1.000000  0.000000
2015 06  398.920 -99  2049   2.313   1  1.000000  0.000000
2015 07  389.690 -99  5517   5.255   1  1.000000  0.000000
2015 08  389.820 -99  6945   5.374   1  1.000000  0.000000
2015 09  394.780 -99  7189   3.712   1  1.000000  0.000000
2015 10  403.470 -99  7414   3.844   1  1.000000  0.000000
2015 11  409.040 -99  7125   2.375   1  1.000000  0.000000
2015 12  412.400 -99  7327   2.644   1  1.000000  0.000000
2016 01  410.230 -99  7385   1.982   1  1.000000  0.000000
2016 02  410.290 -99  5948   1.735   1  1.000000  0.000000
2016 03  410.940 -99  7388   1.430   1  1.000000  0.000000
2016 04  409.430 -99  7153   1.236   1  1.000000  0.000000
2016 05  405.030 -99  7425   2.955   1  1.000000  0.000000
2016 06  399.010 -99  7155   2.760   1  1.000000  0.000000
2016 07  393.780 -99  7231   3.880   1  1.000000  0.000000
2016 08  393.350 -99  7437   3.644   1  1.000000  0.000000
2016 09  400.450 -99  7194   5.957   1  1.000000  0.000000
2016 10  408.510 -99  7232   5.673   1  1.000000  0.000000
2016 11  411.970 -99  7143   2.864   1  1.000000  0.000000
2016 12  412.220 -99  7385   2.185   1  1.000000  0.000000
2017 01  412.760 -99  7359   2.306   1  1.000000  0.000000
2017 02  413.380 -99  6397   1.364   1  1.000000  0.000000
2017 03  413.920 -99  7345   1.115   1  1.000000  0.000000
2017 04  413.300 -99  7092   1.151   1  1.000000  0.000000
2017 05  409.680 -99  7321   1.333   1  1.000000  0.000000
2017 06  402.810 -99  7086   3.077   1  1.000000  0.000000
2017 07  394.680 -99  7161   3.335   1  1.000000  0.000000
2017 08  393.180 -99  7124   2.988   1  1.000000  0.000000
2017 09  396.690 -99  3561   1.838   1  1.000000  0.000000
2017 11  413.480 -99  5694   3.097   1  1.000000  0.000000
2017 12  414.380 -99  7359   2.014   1  1.000000  0.000000
