date,yy,mm,co2,decimalyear,polypart,harmpart,resid,resid_smooth,resid_trend,growth_rate
1987-02-15,1987.0,2.0,347.85,1987.1260273972603,349.6919457021286,0.6861169546637932,-2.528062656792372,-2.341049691724436,-1.9358106199905478,2.2209689654056315
1987-03-15,1987.0,3.0,348.04,1987.2027397260274,349.7851941706352,0.7124495684142218,-2.457643739049388,-2.3524259370846607,-1.851345460650009,2.4154946215861193
1987-04-15,1987.0,4.0,348.31,1987.2876712328766,349.88870705352247,0.6420147419542315,-2.22072179547672,-2.1612846199247997,-1.7397727211911729,2.6533662378524654
1987-05-15,1987.0,5.0,348.7,1987.3698630136987,349.9891544677357,0.5295857807913916,-1.8187402485270923,-1.8261183076726297,-1.6126616691147433,2.878331037709019
1987-06-15,1987.0,6.0,349.13,1987.454794520548,350.0932329075551,0.38980290553185964,-1.353035813086933,-1.3837396397506723,-1.4620206721664317,3.133070001547024
1987-07-15,1987.0,7.0,349.39,1987.5369863013698,350.19422763492804,0.13347885619654462,-0.9377064911245725,-0.9941031171465511,-1.2953364070306748,3.361765939278458
1987-08-15,1987.0,8.0,349.31,1987.6219178082192,350.29887163167973,-0.3386061637463335,-0.6502654679334228,-0.7404932553206436,-1.1075368903381673,3.5171317672333076
1987-09-15,1987.0,9.0,349.02,1987.7068493150684,350.40380304260964,-0.8296808560360202,-0.5541221865736361,-0.5990858214961463,-0.908669747831425,3.6305154832218034
1987-10-15,1987.0,10.0,348.8,1987.7890410958903,350.5056232258961,-1.0723676259270774,-0.6332555999690044,-0.612610113372682,-0.7086553383581986,3.710240866052118
1987-11-15,1987.0,11.0,349.0,1987.8739726027397,350.6111201937583,-0.892674941464263,-0.7184452522940887,-0.7200487605684884,-0.4970945751091449,3.743646478649583
1987-12-15,1987.0,12.0,349.66,1987.9561643835616,350.7134876902048,-0.2910178652536455,-0.762469824951097,-0.5529903633907907,-0.2926951122204855,3.7114076258431696
1988-01-15,1988.0,1.0,350.74,1988.0409836065573,350.81940980510745,0.37556354344583676,-0.454973348553267,-0.33285627774910154,-0.08702086869942605,3.6296508422847733
1988-02-15,1988.0,2.0,351.79,1988.1256830601094,350.92546839996874,0.6856098510220624,0.1789217490092483,0.11333384782727762,0.11006122255173523,3.527923355338686
1988-03-15,1988.0,3.0,352.44,1988.204918032787,351.02494328299355,0.7115159466688036,0.7035407703376677,0.5590033105713132,0.28501755404795404,3.382911029497949
1988-04-15,1988.0,4.0,352.75,1988.2896174863388,351.1315551277027,0.6397169687634294,0.9787279035338656,0.8275258933940677,0.455609442820446,3.1560185412247908
1988-05-15,1988.0,5.0,352.71,1988.3715846994535,351.23500004387887,0.5270451681034812,0.9479547880176256,0.8568810374361533,0.6017667284012873,2.9428511988319928
1988-06-15,1988.0,6.0,352.47,1988.4562841530055,351.34217435926723,0.3867182603472252,0.7411073803855857,0.7437374541124768,0.7351696974234301,2.732233438602215
1988-07-15,1988.0,7.0,352.1,1988.5382513661202,351.44616360190685,0.12786745903030475,0.5259689390628637,0.6258783076965528,0.8465646601751473,2.528699033622819
1988-08-15,1988.0,8.0,351.73,1988.622950819672,351.5539003879739,-0.34506605328922235,0.5211656653153227,0.5992206539709173,0.9426960918181635,2.260027434695399
1988-09-15,1988.0,9.0,351.54,1988.707650273224,351.66192301979606,-0.833489291893586,0.7115662720975706,0.752779493665173,1.013962309736371,2.0023673585842747
