date,yy,mm,co2,decimalyear,polypart,harmpart,resid,resid_smooth,resid_trend,growth_rate
1991-02-15,1991.0,2.0,361.1,1991.1260273972603,354.85218160934227,4.206190445745911,2.041627944911852,1.8427757675120802,1.2331050342361891,2.05220075301649
1991-03-15,1991.0,3.0,361.48,1991.2027397260274,354.97061324904615,4.910082337568016,1.5993044133858234,1.553463469434405,1.2700033677266447,1.9902185871807063
1991-04-15,1991.0,4.0,361.2,1991.2876712328766,355.1019362490931,5.029093594626048,1.068970156280841,1.127199421356977,1.302751903521937,1.8613528553719625
1991-05-15,1991.0,5.0,360.65,1991.3698630136987,355.22922539000473,4.154990430675449,1.2657841793197804,0.993306977850466,1.3212968840632584,1.680084004639356
1991-06-15,1991.0,6.0,357.76,1991.454794520548,355.3609666145075,1.3754116897745003,1.0236216957179636,0.8348015699070856,1.3225802842569578,1.4434104116752233
1991-07-15,1991.0,7.0,352.62,1991.5369863013698,355.48866048876306,-4.4921266756316856,1.6234661868686544,1.6216332138251914,1.3027600083382254,1.1781799085157976
1991-08-15,1991.0,8.0,348.29,1991.6219178082192,355.62081993772205,-9.661220903523814,2.3304009658018003,2.765897181142577,1.2583209464464176,0.8843539436461187
1991-09-15,1991.0,9.0,349.11,1991.7068493150684,355.7531919269779,-8.332676288621487,1.689484361643622,2.171954627811374,1.1881801897454238,0.5810824938649357
1991-10-15,1991.0,10.0,353.38,1991.7890410958903,355.88149621873634,-3.413287938699902,0.9117917199635599,0.92225592273968,1.0959224800524794,0.3002921601084408
1991-11-15,1991.0,11.0,357.23,1991.8739726027397,356.01428643244833,0.465000541979133,0.7507130255725656,0.4882317520514903,0.9772801046835298,0.03765505296790685
1991-12-15,1991.0,12.0,359.12,1991.9561643835616,356.14299545755114,2.571512531314426,0.40549201113441313,0.23698934185591725,0.8424832847445032,-0.177383106376452
1992-01-15,1992.0,1.0,359.83,1992.0409836065573,356.27602764695115,3.6088451179446737,-0.05487276489583337,-0.010727964276213697,0.6868807274738629,-0.34559226992345093
1992-02-15,1992.0,2.0,360.56,1992.1256830601094,356.4090835174398,4.203208653977,-0.0522921714168092,0.13670691961971215,0.5195424494984309,-0.45290682460291304
1992-03-15,1992.0,3.0,361.95,1992.204918032787,356.5337465024247,4.926141618726337,0.4901118788489498,0.3556674308788388,0.3569964444381526,-0.4937671680492378
1992-04-15,1992.0,4.0,362.6,1992.2896174863388,356.66721149638687,5.018944189353313,0.9138443142598476,0.556550013727076,0.1820789783254213,-0.4741523494086865
1992-05-15,1992.0,5.0,361.38,1992.3715846994535,356.79657243031716,4.124776593160118,0.45865097652273334,0.381100862064784,0.016667878780538103,-0.3964358334918393
1992-06-15,1992.0,6.0,358.75,1992.4562841530055,356.930453366478,1.2956852405052208,0.523861393016773,-0.05839844853488785,-0.14548756095626914,-0.2627521213288225
1992-07-15,1992.0,7.0,352.64,1992.5382513661202,357.0602168251164,-4.594277560238648,0.1740607351222252,0.18372381399802862,-0.28998721125503835,-0.09079966136858653
1992-08-15,1992.0,8.0,346.91,1992.622950819672,357.19451370347525,-9.68827657702645,-0.5962371264487842,0.3032253843581998,-0.423283526259695,0.11887902148424398
1992-09-15,1992.0,9.0,347.63,1992.707650273224,357.32902196229594,-8.292014853742696,-1.4070071085532732,-0.7500158218639967,-0.5381209639525082,0.3474506774089823
1992-10-15,1992.0,10.0,352.67,1992.7896174863388,357.4593925073794,-3.3798663436655123,-1.4095261637138492,-1.5227473259590738,-0.6306956777617074,0.5751493767867357
1992-11-15,1992.0,11.0,357.05,1992.8743169398906,357.5943167083981,0.47658967061594054,-1.0209063790140362,-1.330711048430885,-0.707100888189359,0.8041700657571924
1992-12-15,1992.0,12.0,359.26,1992.9562841530055,357.72508977818995,2.5737322267564577,-1.0388220049464394,-1.2437096554953087,-0.7634007976151338,1.0101666194007817
1993-01-15,1993.0,1.0,360.15,1993.041095890411,357.86060947859704,3.6096587158887314,-1.3202681944857773,-1.218692381239805,-0.8049846428515366,1.200195462129224
1993-02-15,1993.0,2.0,361.17,1993.1260273972603,357.9965329476579,4.206190445745919,-1.032723393403785,-0.9331000333237967,-0.8320557223829042,1.3566173424231203
1993-03-15,1993.0,3.0,362.5,1993.2027397260274,358.11948521553563,4.910082337568025,-0.529567553103675,-0.7198433652581002,-0.846424999224098,1.471280389629309
1993-04-15,1993.0,4.0,362.93,1993.2876712328766,358.2558131967751,5.029093594626046,-0.35490679140110615,-0.3392724851390767,-0.85342720780028,1.5670937208553313
1993-05-15,1993.0,5.0,362.82,1993.3698630136987,358.38794586787293,4.154990430675442,0.27706370145159553,0.014860193010179046,-0.8541256578535581,1.6270185971099451
1993-06-15,1993.0,6.0,360.43,1993.454794520548,358.5246920735682,1.3754116897745075,0.5298962366572937,-0.26749899619591133,-0.8510033774187491,1.6619041116410918
1993-07-15,1993.0,7.0,352.97,1993.5369863013698,358.65722947801004,-4.49212667563167,-1.1951028023783579,-0.7011285174953059,-0.8463791010391901,1.6726147983111752
1993-08-15,1993.0,8.0,347.59,1993.6219178082192,358.79439390816145,-9.661220903523809,-1.5431730046376515,-0.7907642011869029,-0.8416480792989205,1.6661271757744553
1993-09-15,1993.0,9.0,349.32,1993.7068493150684,358.9317708786097,-8.332676288621482,-1.279094589988233,-1.1873990280225257,-0.8382570422068625,1.647279339816923
1993-10-15,1993.0,10.0,354.04,1993.7890410958903,359.0649187005545,-3.4132879386999107,-1.611630761854542,-1.658115979201682,-0.8370203552686348,1.6217050331782281
1993-11-15,1993.0,11.0,358.41,1993.8739726027397,359.2027138954589,0.46500054197912055,-1.2577144374379827,-1.1597300509072284,-0.8383416452012398,1.5920237882912085
1993-12-15,1993.0,12.0,362.0,1993.9561643835616,359.336266450748,2.5715125313144283,0.0922210179375611,-0.3062009691571461,-0.8422355837312239,1.5628705524441164
1994-01-15,1994.0,1.0,362.73,1994.041095890411,359.4744798701082,3.6096587158887132,-0.35413858599690684,-0.3511431843872401,-0.8489787065173573,1.5333961540987655
1994-02-15,1994.0,2.0,362.94,1994.1260273972603,359.61290582976534,4.206190445745911,-0.8790962755112446,-0.7321898436465517,-0.8583078566223321,1.5074474507765907
1994-03-15,1994.0,3.0,363.99,1994.2027397260274,359.73811841173,4.910082337568008,-0.6582007492979756,-0.7805706531638066,-0.8687270148928974,1.4849530631452499
1994-04-15,1994.0,4.0,363.83,1994.2876712328766,359.87694888356566,5.0290935946260475,-1.0760424781917095,-1.0783066293989805,-0.882473434053054,1.4615485015687864
1994-05-15,1994.0,5.0,362.79,1994.3698630136987,360.0115033197566,4.154990430675441,-1.3764937504320756,-1.3871369102891435,-0.8977186638343824,1.4416001325241767
1994-06-15,1994.0,6.0,360.22,1994.454794520548,360.1507520160481,1.3754116897744495,-1.3061637058225415,-1.4028500006736522,-0.9153458769402505,1.42315622586801
1994-07-15,1994.0,7.0,354.53,1994.5369863013698,360.28571118558307,-4.492126675631777,-1.263584509951329,-1.177433815608481,-0.9339293823821322,1.4092109622678297
1994-08-15,1994.0,8.0,349.81,1994.6219178082192,360.4253781063307,-9.66122090352378,-0.9541572028069254,-1.0883360564697568,-0.9543325292214604,1.4006203893425575
1994-09-15,1994.0,9.0,351.06,1994.7068493150684,360.5652575673752,-8.332676288621446,-1.1725812787537961,-1.01148356947283,-0.9752744306021555,1.4021932952442304
1994-10-15,1994.0,10.0,357.04,1994.7890410958903,360.70082715441305,-3.4132879386999755,-0.24753921571306137,-0.4092426745918374,-0.9951034193662167,1.4164432108361522
1994-11-15,1994.0,11.0,360.83,1994.8739726027397,360.84112483991373,0.46500054197909035,-0.47612538189281395,-0.4687704910184607,-1.0138566425881663,1.449478173215732
1994-12-15,1994.0,12.0,362.55,1994.9561643835616,360.97709916029595,2.571512531314442,-0.9986116916103924,-1.0075711528822353,-1.0286537606738761,1.50259009888351
1995-01-15,1995.0,1.0,363.57,1995.041095890411,361.11781507025245,3.6096587158887212,-1.1574737861411677,-1.1916118315222661,-1.0386331116657743,1.5800256127939833
1995-02-15,1995.0,2.0,364.37,1995.1260273972603,361.2587435205058,4.206190445745916,-1.0949339662516877,-1.0299609450885328,-1.0409608464677262,1.6909950462451901
