date,yy,mm,co2,decimalyear,polypart,harmpart,resid,resid_smooth,resid_trend,growth_rate
1990-01-15,1990,1,360.3,1990.041095890411,354.262763946197,4.394420258477088,1.6428157953258733,0.16968817494722543,-0.028385947898357244,7.551543493039234
1990-02-15,1990,2,359.7,1990.1260273972603,354.89259088824167,7.7266760228529305,-2.91926691109461,-0.6180869211119102,-0.027034805206540113,7.31187686776059
1990-03-15,1990,3,361.5,1990.2027397260274,355.44252101970943,2.794151207974516,3.2633277723160745,0.2708311839974158,-0.02432452512579175,7.096406819426096
1990-04-15,1990,4,354.1,1990.2876712328766,356.0303965116274,1.7496129168463859,-3.6800094284737384,-0.7739687915996569,-0.019781950083711308,6.851935860936944
1990-05-15,1990,5,361.5,1990.3698630136987,356.57832108452624,1.8942686902087882,3.027410225264987,0.4415844438495924,-0.014571572457157345,6.606963396041994
1990-06-15,1990,6,349.4,1990.454794520548,357.1228230432623,-4.6940495377716545,-3.028773505490676,-0.9748176819418859,-0.00858145035437019,6.358555937042521
1990-07-15,1990,7,349.7,1990.5369863013698,357.6287732292095,-8.767455756599459,0.838682527389949,0.31992836734605135,-0.0017936044148427754,6.114657563845462
1990-08-15,1990,8,350.6,1990.6219178082192,358.1299016547651,-9.530713384952012,2.0008117301869675,1.0903098315479838,0.005318222359392166,5.85434484143499
1990-09-15,1990,9,349.6,1990.7068493150684,358.6089877929646,-5.926618589726372,-3.0823692032382155,-0.2935276777787408,0.012538354200046342,5.597912812180184
1990-10-15,1990,10,367.2,1990.7890410958903,359.05163234613445,4.210341873597158,3.93802578026839,0.245233647042312,0.019590838675526356,5.341427839356932
1990-11-15,1990,11,362.1,1990.8739726027397,359.4873449511533,6.13675885275331,-3.5241038039065984,-0.7016054218601084,0.02604945956738902,5.073385603414019
1990-12-15,1990,12,362.3,1990.9561643835616,359.88801511737296,0.45872996067359373,1.9532549219534872,0.6096639862585107,0.03175878618208117,4.812302610654546
1991-01-15,1991,1,363.5,1991.041095890411,360.28035418920985,4.394420258477084,-1.174774447686957,-0.5966563903909332,0.036303467781806376,4.533709185387579
1991-02-15,1991,2,368.0,1991.1260273972603,360.650650973691,7.726676022852934,-0.3773269965438999,-0.6062801491341361,0.03955066100388649,4.26635631224892
1991-03-15,1991,3,365.8,1991.2027397260274,360.96616676929455,2.7941512079745214,2.0396820227309718,1.049796209001613,0.04192722723820452,4.014866579143763
1991-04-15,1991,4,360.8,1991.2876712328766,361.294512103649,1.7496129168463845,-2.244125020495403,-0.41011111094394437,0.04229019390822941,3.731411907982623
1991-05-15,1991,5,365.8,1991.3698630136987,361.59127845955015,1.894268690208785,2.314452850241082,0.11809773548736757,0.04142424187898541,3.4663813220225954
1991-06-15,1991,6,356.6,1991.454794520548,361.8762502607227,-4.694049537771652,-0.5822007229510291,0.8864219804173104,0.03883453549696014,3.1824315342104272
1991-07-15,1991,7,353.8,1991.5369863013698,362.1310422296728,-8.767455756599459,0.43641352692668534,-0.08059594371337653,0.034947121684126614,2.931753122055227
1991-08-15,1991,8,352.0,1991.6219178082192,362.3726404976642,-9.530713384952016,-0.8419271127121419,-0.5085995509043073,0.03331249504236666,2.728443263020875
