sitename,lon,lat,file,2000-01-15,2000-02-15,2000-03-15,2000-04-15,2000-05-15,2000-06-15,2000-07-15,2000-08-15,2000-09-15,2000-10-15,2000-11-15,2000-12-15,2001-01-15,2001-02-15,2001-03-15,2001-04-15,2001-05-15,2001-06-15,2001-07-15,2001-08-15,2001-09-15,2001-10-15,2001-11-15,2001-12-15,2002-01-15,2002-02-15,2002-03-15,2002-04-15,2002-05-15,2002-06-15,2002-07-15,2002-08-15,2002-09-15,2002-10-15,2002-11-15,2002-12-15,2003-01-15,2003-02-15,2003-03-15,2003-04-15,2003-05-15,2003-06-15,2003-07-15,2003-08-15,2003-09-15,2003-10-15,2003-11-15,2003-12-15,2004-01-15,2004-02-15,2004-03-15,2004-04-15,2004-05-15,2004-06-15,2004-07-15,2004-08-15,2004-09-15,2004-10-15,2004-11-15,2004-12-15,2005-01-15,2005-02-15,2005-03-15,2005-04-15,2005-05-15,2005-06-15,2005-07-15,2005-08-15,2005-09-15,2005-10-15,2005-11-15,2005-12-15,2006-01-15,2006-02-15,2006-03-15,2006-04-15,2006-05-15,2006-06-15,2006-07-15,2006-08-15,2006-09-15,2006-10-15,2006-11-15,2006-12-15,2007-01-15,2007-02-15,2007-03-15,2007-04-15,2007-05-15,2007-06-15,2007-07-15,2007-08-15,2007-09-15,2007-10-15,2007-11-15,2007-12-15,2008-01-15,2008-02-15,2008-03-15,2008-04-15,2008-05-15,2008-06-15,2008-07-15,2008-08-15,2008-09-15,2008-10-15,2008-11-15,2008-12-15,2009-01-15,2009-02-15,2009-03-15,2009-04-15,2009-05-15,2009-06-15,2009-07-15,2009-08-15,2009-09-15,2009-10-15,2009-11-15,2009-12-15,2010-01-15,2010-02-15,2010-03-15,2010-04-15,2010-05-15,2010-06-15,2010-07-15,2010-08-15,2010-09-15,2010-10-15,2010-11-15,2010-12-15,2011-01-15,2011-02-15,2011-03-15,2011-04-15,2011-05-15,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-15,2011-11-15,2011-12-15,2012-01-15,2012-02-15,2012-03-15,2012-04-15,2012-05-15,2012-06-15,2012-07-15,2012-08-15,2012-09-15,2012-10-15,2012-11-15,2012-12-15,2013-01-15,2013-02-15,2013-03-15,2013-04-15,2013-05-15,2013-06-15,2013-07-15,2013-08-15,2013-09-15,2013-10-15,2013-11-15,2013-12-15,2014-01-15,2014-02-15,2014-03-15,2014-04-15,2014-05-15,2014-06-15,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-15,2014-12-15,2015-01-15,2015-02-15,2015-03-15,2015-04-15,2015-05-15,2015-06-15,2015-07-15,2015-08-15,2015-09-15,2015-10-15,2015-11-15,2015-12-15,2016-01-15,2016-02-15,2016-03-15,2016-04-15,2016-05-15,2016-06-15,2016-07-15,2016-08-15,2016-09-15,2016-10-15,2016-11-15,2016-12-15,2017-01-15,2017-02-15,2017-03-15,2017-04-15,2017-05-15,2017-06-15,2017-07-15,2017-08-15,2017-09-15,2017-10-15,2017-11-15,2017-12-15
 Arembepe,-38.17,-12.77,abp312s0.dat,1.5177702730831182,1.4292294575761733,1.344123577616497,1.2606449085078375,1.1927922556048984,1.1388604897399066,1.1067195553793132,1.095632936342377,1.1084181133446624,1.1437503834572964,1.2016049403005309,1.2758700838822374,1.3696498334039522,1.4691364624759462,1.566826308168868,1.6764836388060818,1.7749136083061123,1.868016178697508,1.944549997178853,2.008938437301336,2.0552977107775647,2.0849442959381856,2.1012561759740587,2.1058505110525454,2.1033242307893647,2.0980923352640892,2.0950828918496747,2.0980894225246773,2.111353251379585,2.1385090735027124,2.1795664742943583,2.2374340304678633,2.3088421734808464,2.388155569332632,2.4756240175936446,2.5598458036125544,2.639882492981448,2.70531645707208,2.7467050164863966,2.7671268379512215,2.7574877953253143,2.714746838366869,2.641489966753774,2.535452019076942,2.402107165707629,2.2548661798945875,2.0917019844090223,1.9325888812967464,1.7786047477753602,1.6424854411311651,1.542304836022057,1.4711539555090194,1.4405577512521202,1.4531469963702843,1.5065214316620812,1.6004231129248812,1.730170310727193,1.8782781384027656,2.046082017758601,2.211574913392103,2.3709506547268577,2.5156371591717552,2.6162618477919235,2.6880275758463967,2.719499647203114,2.704069305008021,2.6461672041113893,2.545838820242884,2.4065800939938544,2.248448809471645,2.067600382578872,1.8885096211775576,1.7086153263553407,1.5455470271057812,1.4274571641470533,1.3253693277185992,1.2647464845467742,1.2463914913212757,1.2700026616041038,1.3352470384377106,1.4335063564024613,1.5573157474520016,1.704140148244623,1.85558495130623,2.015584792966251,2.1601861292323665,2.2802770518512894,2.3921271653072003,2.467801246000787,2.5145225444897186,2.524918463416147,2.5011268690685142,2.444792818394757,2.361905011483946,2.252835325701444,2.1301740364975377,1.9912363197066576,1.8500934870689163,1.7179415477726097,1.5835854496356008,1.4664190422316874,1.3613460303098772,1.2789873272283527,1.2150837205967164,1.1748107671945012,1.1578481614891278,1.1627511988363064,1.1881583178188904,1.233947589292758,1.2978808040778946,1.3689623670264908,1.4597449037679984,1.557172937999777,1.6646450334382898,1.7719891514990351,1.8826471130427571,1.9900688569518823,2.0866501707259286,2.1755352565632857,2.2477683118199208,2.3046971887090177,2.3418519887098577,2.356314272937416,2.350408027337893,2.3237260772171164,2.274954314737752,2.2099556436573518,2.1284508036698258,2.0345742858074893,1.9389375802838429,1.839245252010404,1.7469185368808329,1.6625620431415755,1.5896032045414332,1.5409847429174752,1.5082196510499015,1.4959610332777382,1.507185504136488,1.53959901855479,1.5940727015144305,1.6706188133874933,1.7604880137848018,1.869754373825047,1.98660799099182,2.11964905580321,2.2578512200658976,2.3905374198846374,2.5360271675875583,2.6739322654631485,2.8117555121732383,2.9361081074761834,3.0544588817763807,3.1531069214196816,3.2300571034503944,3.2850253175212067,3.3102512392870524,3.3042346998191614,3.2664723418077437,3.2000854238690843,3.092795498722684,2.9589249157272888,2.7925268562884424,2.609989275973604,2.403455340986424,2.192737927445915,1.9875877190531996,1.785392039329741,1.6077157660472223,1.4479425513050823,1.323434188991655,1.2408057352397783,1.1864414866643909,1.174663029010833,1.2012527384182587,1.2634703823551268,1.361415223812134,1.4881053005699538,1.6335558143521942,1.8013486675114785,1.975032936605744,2.1608108997764086,2.3476068702200568,2.5136254116241483,2.689987155586625,2.8499825975811657,3.001327845905841,3.1313225178799886,3.2459957589262523,3.3387552240154945,3.405269578842522,3.4482775543241573,3.463960602022873,3.4529079254168757,3.4131510873991533,3.352474447087649,3.2637530621623747,3.157294376846962,3.0299515377905553,2.8947486432611003,2.7498736449164993,2.6020314197805385,2.4657342506892137,2.3359849055252138,2.225670491224382,2.1334232122068144,2.061610832342329,2.0197837782490256,1.9980611718298809,1.9972458218919469,2.017317547399633,2.0522301895705555,2.0997916264795125,2.1559821997662043,2.2127800457724915,2.2681801089064133,2.3173969517645605
 Alert,-62.33,82.5,alt482n1.dat,1.8894761993871767,1.8071751660203696,1.7150727459796975,1.6120269681843498,1.5131990961369786,1.4170839831254483,1.3356246066211823,1.265914701482019,1.2172299803171804,1.1899083945916504,1.1830936699322592,1.1969355928964096,1.2307204107713632,1.2779901045009954,1.3329905421498212,1.4026653856167437,1.4732074545686293,1.5480616280152524,1.6194775843661264,1.6925140457509238,1.7626496315281348,1.8309320562096352,1.9030524142264695,1.976548207339252,2.0599934994489018,2.1498487969566327,2.2409883955268945,2.3516493523875672,2.4653463332211247,2.588030332466764,2.7066616507928307,2.8242509490278462,2.92859443893515,3.0115425603623236,3.071665937648285,3.0996861547716126,3.0938798300892403,3.049994632741561,2.978386158951853,2.8662411865195647,2.728987309690312,2.564339207128325,2.3908014214908264,2.2062909866779576,2.02455202634856,1.8608692892087648,1.7111079080658438,1.5901294175602692,1.4942273984969232,1.4276290871262065,1.3921941945336247,1.380205857484063,1.3895126017335735,1.416784288345715,1.4552290085246198,1.5026880698296292,1.5558997099565568,1.6095693105324782,1.6675665229158818,1.7272111617470998,1.7928835649268076,1.871104692839605,1.9492292899982653,2.0476897188275225,2.158514062019857,2.286671312897159,2.4215264378331867,2.5642196920284297,2.708787619649909,2.8359480043830114,2.94606011499411,3.0233018348983416,3.060350926909699,3.0496049203323823,2.9943206564248284,2.8811880065846167,2.7184238344793217,2.5113933135755087,2.2796485733693066,2.018305931607867,1.7625340489052939,1.5261121767258023,1.3138285016827984,1.1547671711569645,1.04716651391748,1.0067573105863226,1.030308404938182,1.1207253339324572,1.2673245852209143,1.4667354922954547,1.6927633627951288,1.9458066275957664,2.193114036479573,2.4157469066440544,2.6094116702616077,2.7471096462107156,2.8289180180029128,2.8412478756952364,2.7884724789902218,2.6656314953744387,2.4864511068382056,2.249869875880409,1.9831470839748977,1.6827162354206038,1.3765146964047457,1.0886012503126896,0.8173214306763656,0.5949908532705552,0.41905376104646624,0.3102753161055833,0.2749179596983591,0.3096713956341364,0.4176706585203345,0.6020207465803094,0.8435927998084147,1.1463420963466322,1.4915006527000143,1.8470467220317992,2.2204345337015705,2.569933020741748,2.8979649270320174,3.183635325059777,3.3858118726145525,3.5388283375730287,3.6163445054025956,3.616088823587047,3.5430211158547675,3.39964541284843,3.1941267331899432,2.954449809006145,2.677452714088567,2.39734621964212,2.117919227446452,1.847813759772988,1.6401031349019526,1.4570351569840725,1.3216029355383987,1.238555591293272,1.209000155902597,1.2300836778533597,1.2990893163906831,1.4024636346041492,1.5420409957866106,1.6976634092008211,1.87668728142154,2.060869728027074,2.2336706736965235,2.418044158668941,2.58730923384064,2.7520539701647806,2.8976640925167017,3.0353554746019173,3.1515400210089437,3.2465396288453263,3.322480994698319,3.3714450120831767,3.395040525216713,3.389742844736044,3.3573285244555224,3.2911374348602145,3.1978390902801603,3.0737904916251457,2.9304641939283838,2.7616496113803786,2.583103951709632,2.403394012504936,2.2201289733252945,2.052611973750971,1.8942211740862889,1.7613016275863689,1.6617406884368582,1.5778859870952902,1.5263485691657597,1.4996752570385583,1.4981304876346235,1.5170377215780109,1.5522616142097532,1.5973296814555749,1.650855841626793,1.7060895092463195,1.7645697101386455,1.8238189667650264,1.878722785735201,1.9431085144075992,2.0120517960619715,2.094323863723048,2.188295635445882,2.3034196134461213,2.440375943651708,2.593020377900164,2.7710719340728973,2.9592348321920134,3.1620488394425443,3.3699739100900525,3.5553268385410064,3.7343268290937233,3.8808878570407206,3.9917571260254685,4.0527502806178965,4.060473625886416,4.007610724206178,3.9000146316284705,3.731790320664928,3.5210790884312795,3.268947840952664,2.9759976565774315,2.7085703972560884,2.4202603138399272,2.150303974145919,1.9046893664078728,1.705875081026783,1.5545452944999418,1.4555850216912265,1.421304139931332,1.4260947103001755,1.4399837395245738
 Amsterdam Island,77.53,-37.8,ams137s1.dat,1.32239718196681,1.2191397824008705,1.1239116437872076,1.0343621096145816,0.965988805297292,0.91645206764119,0.8929890588814069,0.8945452025132542,0.9219088134663432,0.9724491631402472,1.0455840320504128,1.1331062979065845,1.2385751427726073,1.3468288763238752,1.4507520585540197,1.5660565069355603,1.6696515416906481,1.7696260638320744,1.8559091609792369,1.9353969128990176,2.00272866219869,2.0594159180227702,2.110122879573089,2.153230615536033,2.194364871621926,2.2323586951681573,2.2666333132403533,2.3048432677051727,2.3415780358651355,2.379550487008964,2.4151017208606738,2.4495212634081103,2.479422289195351,2.5026715943209483,2.5189089856355427,2.5255217294012344,2.521773193666648,2.506101678010931,2.4814636836615382,2.4425228877667635,2.3934566105219424,2.3318226522338033,2.26284217486914,2.1837996719725883,2.0983140471017823,2.012519074881548,1.923075350116728,1.838757562948767,1.7580397023350718,1.685743452407157,1.6303962755937114,1.5873467083396342,1.563289146968338,1.5600312332061852,1.578581417478342,1.6204265838406653,1.6858770204556364,1.7678557032126638,1.8695191223856338,1.9794918672364883,2.0968725647395043,2.2188122717978995,2.3188350278752528,2.4129007964023264,2.4867092056714046,2.5349006048119915,2.5527080375715903,2.5383118371221265,2.4897339357198733,2.414004389851499,2.308055085754344,2.1868646322648075,2.046666421570036,1.901779615110469,1.7798333978059555,1.653228739470633,1.5490255872413696,1.4712209766489488,1.4264680268697711,1.4136473838396857,1.4346613702900741,1.4856242446182348,1.5643936044322924,1.6603392978972753,1.7746537468006238,1.8886954477508189,1.9927104829968885,2.099490573880685,2.1830190692547022,2.248188844363625,2.285034986481885,2.2954518319633603,2.2772142017713377,2.2338446877554894,2.166054741775325,2.0821385591308332,1.981024678480117,1.8734228136032005,1.7689576702007168,1.6593421297609274,1.5606438904771909,1.4691744531568731,1.3944759279921537,1.33315707029197,1.2903373132741358,1.266625928443411,1.2608474337684723,1.2731661821522278,1.3035731379688076,1.3513037161779389,1.40795273597139,1.484033821323452,1.5693518172432936,1.6672578484293736,1.7687191266342943,1.8770382714733604,1.9859489652311848,2.087273655032972,2.18395572457221,2.265778618784494,2.3336991947670427,2.3822722060871397,2.4062510608659724,2.409214302019885,2.3890956746447567,2.3443716885627595,2.2806260919675307,2.1978066119705604,2.1003871688675737,1.9999498746959845,1.8946626428095523,1.7971569428247098,1.7085701949701506,1.6330142533319276,1.5838679641232902,1.5524720341393592,1.5429637374755143,1.5577653724188512,1.593131015586974,1.6486510212056882,1.7224333697680525,1.8046416619382433,1.8989319306342751,1.9942283600127355,2.095804390642696,2.1952751373265222,2.285157741364648,2.379228038847517,2.4650202436435684,2.549317473333104,2.625798400435608,2.7012598274409108,2.7688600428282983,2.828595229191274,2.8814284991225483,2.9213091270538567,2.94862199303826,2.9583210303580723,2.9492015315137703,2.9171606251327717,2.8621094215446203,2.780724233285544,2.678633074390067,2.55023081518748,2.4062573692506186,2.2536719663459706,2.090568713158885,1.934701119474577,1.781351067957333,1.6481567162858213,1.5461063390395795,1.460191278534129,1.4109307213582991,1.394709776306336,1.4144942918513208,1.4698032353160415,1.557434071868803,1.669073797680923,1.8064331669016171,1.9546216715909732,2.1170042168007743,2.2820349204037536,2.4284829529427725,2.582030737186317,2.717904677716873,2.841706610464686,2.9427806140514954,3.026210515572906,3.0877220109101757,3.1261770967071687,3.1447363338344867,3.14341602089952,3.1239094007420136,3.086895285204617,3.0395670560932047,2.977196981234317,2.9074338636248576,2.8284342982452166,2.747920033927538,2.6643763859354745,2.5811990348392633,2.5058663952197167,2.4349787006046166,2.375027088138609,2.3248332926003425,2.28526458280286,2.261508212581434,2.2478466182265207,2.2448778833959246,2.2525105612796184,2.2678028145991185,2.2895116266922324,2.3156499361539984,2.34195748920422,2.3684465977659266,2.394255797893216
 Anmyeon-do,126.33,36.53,amy236n1.dat,4.848526539614162,5.006883665653978,5.017720166260529,4.889147160176297,4.6196277046305765,4.21767533344879,3.729601154197728,3.1486515161169977,2.5540377549535496,1.9801261210349184,1.4363503879361352,0.9909375440047726,0.6283820491901495,0.3945053910342713,0.2841412124772291,0.2697993048237725,0.3567704688835995,0.5197103579259263,0.7269195637758799,0.9676645996269972,1.2069602965836683,1.4276359929050215,1.6339854937271083,1.8126329897294453,1.9876326107857167,2.161969218276669,2.3426165661917056,2.5853355377047764,2.8769207162798662,3.2506959823671595,3.6841892165729018,4.2000561697995415,4.758665426434279,5.313943899068856,5.859337623324423,6.313792085805965,6.660035111113483,6.8299809552062305,6.8033295511927845,6.548402229982552,6.0665483706578245,5.335455597883538,4.430580111463288,3.3436245176878394,2.1598960398359126,1.006614564431004,-0.11215071686963328,-1.0431290995617046,-1.7638472006851644,-2.179680260694069,-2.2475523060501192,-1.950218091304428,-1.310859705147862,-0.30420131665904226,0.946128031288126,2.4332550941061624,4.061404721283711,5.628690851523878,7.1478544034588625,8.423319859826194,9.429366622813056,10.08026305403857,10.288958412477088,10.085671111682046,9.496966005262788,8.492051840390427,7.217763532096597,5.698498548398629,4.019727341941685,2.417994876444733,0.8685991316096291,-0.4295710408444551,-1.4682031060213092,-2.1564294770685146,-2.4153722063228567,-2.348349641874978,-1.9224365756479207,-1.1951738464323218,-0.2812957182860813,0.79699672545736,1.8608137294295988,2.8205421937861344,3.6336255193529614,4.170046465206538,4.422246054615422,4.352835690396292,4.000201077836016,3.3260140854681337,2.45037772407623,1.3893989175462866,0.2988315693023399,-0.8139959736876956,-1.7903953655132732,-2.5552030637969168,-3.0897248006443423,-3.3172970945263685,-3.2442595018016114,-2.874717777002997,-2.2844530976909736,-1.4508746619590611,-0.5121680077655603,0.5173948108585164,1.4935909532466882,2.4133444903472205,3.170190895772988,3.7126566130205365,4.049371252887038,4.154649665327487,4.055131194231375,3.776666287100735,3.4153273425360777,2.9507437178580838,2.491477334833061,2.066765184216373,1.7507727985808446,1.5582986721399312,1.5225625505678364,1.6371568827594942,1.8948524756738785,2.247192394569315,2.669698538499252,3.1115677395227497,3.469095398633976,3.7719821319784814,3.945942287858114,3.9640610252477466,3.8192018464896513,3.5087810388067453,3.0501343719103766,2.5141429396317143,1.9102906290335715,1.3344052931752957,0.8179316891864638,0.4175820076555714,0.21717536943090288,0.20454020084745647,0.3960054246949668,0.8226901614024147,1.425876792884747,2.1978737684789267,3.0975558324171297,3.992827997819915,4.891284578283098,5.6680879058901965,6.31035191754308,6.7493326626148615,6.928855668024273,6.891697373707478,6.614426513374884,6.126079370043103,5.4908390981630655,4.712324167775504,3.905526192593337,3.1257261958340785,2.392226149556348,1.802263699386201,1.3390261436647946,1.062250204165353,0.9614862920196052,1.005645447564374,1.1877771260044352,1.4724487912612174,1.8040006014723218,2.1623665409978123,2.4864438909089333,2.744062219119693,2.9274426139295016,3.013694584791549,3.0131990085795795,2.9377022745230725,2.8220839731403973,2.6705009670923987,2.5318920099872644,2.4251172316291445,2.3817561573200883,2.414597697607596,2.5332694083610763,2.72596356508428,2.9913580201404937,3.291289478710813,3.6182786284705415,3.931589147407087,4.17967235277964,4.391217792492963,4.5168403133481085,4.5562303070696215,4.507281732516686,4.377446189776913,4.183449069153049,3.959491996109199,3.7166974943140114,3.4965679606782896,3.3104732708510483,3.1835579748588225,3.13101124584922,3.1503878771216502,3.238201076822673,3.3923375053111045,3.5863691342203445,3.811637537952909,4.046507737811576,4.257961878918003,4.444808266535748,4.583563079104579,4.674143016379593,4.711708623298366,4.7015545668436936,4.649741999534429,4.5706001256600635,4.470064295222858,4.3672836443779035,4.267703035908575,4.180889719724556,4.113559732890758,4.0770522229604795,4.089809683290223
 Ascension Island,-14.4,-7.97,asc107s0.dat,1.3786461728387172,1.2939836114019774,1.2205068315395773,1.155956687977366,1.1116626317902512,1.0849238679793562,1.0792763627029376,1.0931936155281847,1.1246784176274485,1.170360706126007,1.228980581227845,1.2932451102559472,1.3653232496296233,1.4349504084060634,1.4983227675137405,1.5657736483608211,1.6245283313858134,1.6810296349235332,1.7313560161148025,1.7816176782366338,1.830510960808864,1.8801419659939151,1.9352777695353751,1.9939607405855824,2.062180806397185,2.1358922548906967,2.209694628638052,2.2973009665596216,2.3847217752062333,2.476519630614804,2.5633139805846774,2.6483914134392603,2.724392698869722,2.7871743115004874,2.8377662467187434,2.870471239737133,2.885764306773655,2.8803472833168797,2.8572603072664293,2.8111777761079835,2.7462046725581244,2.658963269581818,2.556685999989903,2.43529294606944,2.300085649036161,2.161074471665478,2.013016630048507,1.8707093946209408,1.7318902985178624,1.6048377339886528,1.5049132744805946,1.4234662325027156,1.3725542806314006,1.3543276834309528,1.3709944463184809,1.4238270831138509,1.5127209211444153,1.6268159998916023,1.7692377789546183,1.9228536053665777,2.0853877866908657,2.2516781983040928,2.385509429097936,2.5079184229345417,2.6003021875508807,2.6556746488075498,2.669566781041361,2.6406748201562844,2.568285837597175,2.4639184945490946,2.3250414346815544,2.1721079321114067,2.002097998041291,1.833037668029905,1.6967712526140168,1.5620191859159858,1.4586407084673727,1.3895823478740543,1.359223720223147,1.3651030038074827,1.4049683803351805,1.4720252768908986,1.562110940449032,1.6613538253237197,1.7692746359988003,1.86743106203722,1.9474875258041968,2.0187453808808296,2.0617199720270203,2.08096041818838,2.0730925308647747,2.0401085907701884,1.986243873152929,1.9179956722214424,1.8373160038425889,1.7552644253668384,1.671617896160042,1.596446095002794,1.5356205893827592,1.484486882061665,1.4512948348298047,1.4336922507865977,1.4330566368216244,1.4479453811880765,1.4770209077241718,1.5167864696193856,1.5678161200607141,1.6249610260590537,1.6903545146932017,1.7607232896559122,1.8273834152267328,1.9032332432835768,1.977537307771308,2.053856588392952,2.125506048466389,2.1950829061288784,2.2580523928299256,2.3097981389072544,2.3511678700397014,2.3771178288637693,2.3872994432175183,2.378394045131591,2.354280546003455,2.310051969566317,2.251019713868913,2.176046545902171,2.0937543026914263,2.0042153049812,1.913243036434034,1.8311810888758233,1.756825473787366,1.6990259320283103,1.6581968698457057,1.6376679160278926,1.6380003254209674,1.6584821304841348,1.695600888858127,1.7498092446294318,1.8133194849520688,1.8850629852421843,1.9616795850198403,2.0336666992612606,2.1043995146220715,2.1670035484612606,2.2254222755786253,2.27718274855894,2.320775522478983,2.3659342896691147,2.409511045456275,2.4574807428626384,2.5087045241325905,2.5692079959642866,2.634554940638809,2.7040257970605395,2.778109257314205,2.8480136394175353,2.914566861500861,2.9661513264970427,2.9974112908756747,3.008831909029525,2.9895163552896844,2.9372020978057867,2.8522977368361366,2.7289477502620167,2.575840713667085,2.400728191882005,2.201337375086299,1.9994689110254196,1.7895789835734153,1.5962708902889229,1.4380768409351885,1.2927861170751775,1.1941636784159897,1.1380697705034466,1.1338339212944568,1.1813808249863924,1.2802314917733628,1.4206906822482996,1.6051827280173872,1.813467536736972,2.049383169175732,2.2952481539516882,2.517046300897727,2.7517061082901937,2.9596455519061555,3.14730528826534,3.296917875264382,3.4148781252757128,3.494329590845072,3.5349322873375284,3.5415622586386033,3.5175988160841096,3.4667755951276416,3.3931855951279903,3.3109484573729,3.213364046205444,3.113482079016518,3.0095577402572413,2.9113622196281965,2.8162743102788412,2.727053818932121,2.6497148696127653,2.57859164932994,2.5180982338720543,2.4652080253704494,2.41857391031116,2.3845183948417423,2.354743822531272,2.3317384675362973,2.3153685833460536,2.30591400651004,2.3030562995832873,2.306798453863656,2.3168821900816785,2.331665133654329,2.3481215610517645
 Assekrem,5.63,23.27,ask123n0.dat,1.5886474213988533,1.5067399474859289,1.4215031570191707,1.3310963717292337,1.248800570632594,1.172587106262904,1.1119048779887235,1.0645778406207995,1.0373711656165998,1.0305092789710346,1.0440575842547335,1.0770345382129074,1.1311798150816468,1.198475318060552,1.2732605484218191,1.3664876080259054,1.4604962824612349,1.5602610938417003,1.6548762803987167,1.7494993081913297,1.835888297885622,1.9128672751221767,1.9841839472144431,2.0452606577791066,2.102077961627791,2.151966371987569,2.194332224083312,2.23912483252816,2.280662973024618,2.3234956000191014,2.3647775107943283,2.407322028746629,2.448236519547666,2.4852275879772807,2.5185906017703568,2.543970522994141,2.5608620201991696,2.565776700568573,2.5586114461884115,2.5365010840785422,2.5002597572664027,2.447561651961196,2.382660265785419,2.303106065514144,2.212478286541604,2.1178178527134093,2.015642655606535,1.9160515303381962,1.8171090992925043,1.7238122756300978,1.6469715426481393,1.578768581791989,1.5281303910619526,1.4953301334168208,1.4836819716696008,1.4938926058708182,1.5278513281620263,1.5820918185213588,1.6599970186159752,1.7542454609421971,1.8656343304122136,1.9954985728692665,2.1154806092582303,2.2475127319026305,2.3741833127548477,2.4930952350360736,2.5923995064779253,2.6706436974742784,2.7223206637595405,2.7414638953585837,2.727080182388581,2.6824910586226176,2.602866842557936,2.496348273605196,2.385534968572593,2.246795484908232,2.104617046420456,1.9654675857672024,1.843117105973396,1.7355683945290739,1.6577513831665691,1.6114799338223476,1.596058506071532,1.6125705505518508,1.6593461211947944,1.726307871416099,1.803403664843884,1.8977241540778025,1.9862708149679893,2.0692637793676947,2.1325514602121016,2.175610812021252,2.1906357548503044,2.177596406637763,2.1364584604344103,2.072305726274005,1.9852952138976059,1.8856386723422756,1.7844855047309327,1.6755768649826832,1.576367089383908,1.4847501490128652,1.4112197126015478,1.352801856638089,1.3141381654871236,1.2945762916098356,1.2915281979592494,1.3031453341619263,1.3275284689624651,1.3622341967569198,1.400561648755205,1.4493157366534035,1.5022787935424529,1.5631156901641678,1.6284552521947455,1.7034251004697971,1.7875935753928776,1.8775476772211293,1.9796355349313477,2.0860860705016697,2.2004736633240296,2.3195590663206582,2.4235355755383123,2.530325058520944,2.6229469109497003,2.7000452502766663,2.7530735875993013,2.781250316798109,2.7804416125806344,2.751755559576172,2.693983518641712,2.614283456321946,2.514215185725235,2.3949438399707605,2.284678695211721,2.165312663459017,2.0539105683782477,1.953834284302272,1.874884363588469,1.8178126435915347,1.7858107797320129,1.7809783079314667,1.802714600553302,1.8455930264815052,1.9125011113126675,1.9942136478353305,2.0816817151194416,2.183387648717388,2.283789897798416,2.386266072233896,2.48024657983996,2.5713979991748195,2.650149466711516,2.7164633014125785,2.77234031356231,2.8130043902718924,2.8415323964600816,2.855099435376345,2.8547680610235853,2.8403440058057523,2.8118904027529688,2.7685375156913192,2.7133157591944808,2.6428943867530794,2.5623745683867525,2.4746403728514634,2.3772924188072917,2.279480453692226,2.1766254906627442,2.078927381072747,1.9944789839783692,1.909566606620246,1.840883392347948,1.7845199532039415,1.7468959419452512,1.726091399526617,1.7246327613288956,1.7410190872443805,1.775441401789598,1.824229765029288,1.8885914673200088,1.965115698323264,2.0427335785018848,2.1358544202241663,2.231477587428296,2.3343508230103165,2.436330860829937,2.5427325177978606,2.649766741728693,2.752019501174862,2.8554944728375924,2.9520192487520167,3.045289936894676,3.131776208358461,3.2023267754508185,3.2644571444988384,3.3099545154733394,3.33810409646362,3.345583037548417,3.3311703964341217,3.2928110361597565,3.2342772639083868,3.15215821682024,3.0545969245845894,2.941233736536472,2.8116353290816005,2.6941546074222504,2.5675210709874867,2.4483221250504057,2.3385176318521474,2.247778872065891,2.1760585453733032,2.125535443025874,2.1020117338542046,2.095458689538093,2.094911457172973
