date,yy,mm,co2,decimalyear,polypart,harmpart,resid,resid_smooth,resid_trend,growth_rate
2001-12-15,2001,12,375.08867999999995,2001.9561643835616,373.6401554907052,2.91935301898168,-1.4708285096868963,-1.0116093655622649,-0.6411317298363315,1.9765482073392517
2002-01-15,2002,1,377.7924,2002.041095890411,373.7997467925628,4.195842088102861,-0.20318888066566387,-0.8595519609788198,-0.629361881421346,2.059993499448902
2002-02-15,2002,2,377.34036000000003,2002.1260273972603,373.9596103054171,4.765219829466202,-1.3844701348832587,-0.9362808917992993,-0.6104883700596702,2.1498487969566327
2002-03-15,2002,3,378.55736,2002.2027397260274,374.10423712689607,5.3399302656178556,-0.8868073925139015,-1.051729842401528,-0.5867968488801694,2.2409883955268945
2002-04-15,2002,4,378.96019,2002.2876712328766,374.2646187187449,5.538843307033696,-0.8432720257785604,-0.9560779757276805,-0.5521674185451388,2.3516493523875672
2002-05-15,2002,5,378.64791,2002.3698630136987,374.4200858919834,5.326685027881008,-1.0988609198643644,-1.3636284862692492,-0.5097487478121252,2.4653463332211247
2002-06-15,2002,6,375.8519,2002.454794520548,374.58100312482645,2.3146020280491424,-1.0437051528755887,-1.216408508294478,-0.45606627706251857,2.588030332466764
2002-07-15,2002,7,370.37235,2002.5369863013698,374.736988660317,-4.766205244209059,0.40156658389201993,0.20407604695918735,-0.39446441384859554,2.7066616507928307
2002-08-15,2002,8,364.4643,2002.6219178082192,374.89844153415487,-10.46638931491675,0.032247780761849754,1.0421506811201198,-0.3209693271157903,2.8242509490278462
2002-09-15,2002,9,365.9261,2002.7068493150684,375.06016661898934,-9.463167613513804,0.32910099452448094,0.6859329028637262,-0.23828159036463603,2.92859443893515
2002-10-15,2002,10,370.73749,2002.7890410958903,375.2169339467297,-4.958061005069957,0.47861705834026225,0.34952254705200403,-0.1507933976838558,3.011542560362323
2002-11-15,2002,11,375.30644,2002.8739726027397,375.3791946725589,-0.2850250099267588,0.2122703373678405,-0.1070056663362493,-0.05451367361735038,3.0716659376482855
2002-12-15,2002,12,377.82866,2002.9561643835616,375.5364803625518,2.919353018981671,-0.6271733815334528,-0.7518369318619875,0.04203211253434347,3.0996861547716126
2003-01-15,2003,1,378.97896000000003,2003.041095890411,375.69927672937536,4.195842088102859,-0.9161588174781627,-0.5331720471728545,0.14251344654593368,3.09387983008924
2003-02-15,2003,2,381.19484,2003.1260273972603,375.86234530719554,4.765219829466198,0.5672748633382412,0.1483000262820724,0.24062488783960134,3.0499946327415612
2003-03-15,2003,3,381.71918,2003.2027397260274,376.00986702606315,5.339930265617849,0.36938270831899445,0.15144963340958384,0.32451251484030763,2.978386158951853
2003-04-15,2003,4,381.30462,2003.2876712328766,376.1734536828778,5.538843307033696,-0.40767698991146517,-0.05389164559244364,0.40936228951954945,2.8662411865195647
2003-05-15,2003,5,381.87459,2003.3698630136987,376.3320225318898,5.326685027881008,0.21588244022922254,-0.15477701967904522,0.48090315285872975,2.7289873096903117
2003-06-15,2003,6,379.53156,2003.454794520548,376.4961448296988,2.314602028049145,0.7208131422520978,-0.02997107984936065,0.5417087065823125,2.5643392071283255
2003-07-15,2003,7,372.51963,2003.5369863013698,376.65523204096286,-4.766205244209056,0.6306032032462099,1.0478242096888835,0.5863182530493987,2.390801421490826
2003-08-15,2003,8,367.83714,2003.6219178082192,376.8198899797666,-10.466389314916748,1.4836393351501442,2.198916336464208,0.61688777997432,2.2062909866779576
2003-09-15,2003,9,369.32243,2003.7068493150684,376.98482012956697,-9.463167613513809,1.8007774839468311,1.8995329655526234,0.6315758623734382,2.0245520263485597
2003-10-15,2003,10,372.91777,2003.7890410958903,377.1446891330808,-4.95806100506996,0.7311418719891662,1.034069700070006,0.6312593467196734,1.8608692892087646
2003-11-15,2003,11,377.85348999999997,2003.8739726027397,377.3101549238759,-0.2850250099267646,0.8283600860507931,0.48588924985904214,0.6173366202530133,1.711107908065844
2003-12-15,2003,12,380.55194,2003.9561643835616,377.4705422896423,2.9193530189816705,0.16204469137602473,0.26496187613582833,0.5924229549515303,1.5901294175602692
2004-01-15,2004,1,382.6973,2004.0409836065573,377.6363240792351,4.195058370399841,0.8659175503649976,0.38775303160167596,0.5572445358921527,1.494227398496923
2004-02-15,2004,2,382.53114,2004.1256830601094,377.8021426927006,4.762434064768653,-0.03343675746924646,0.07066274539852202,0.514956420774979,1.4276290871262065
2004-03-15,2004,3,382.72489,2004.204918032787,377.9575084208199,5.351146796811759,-0.583765217631651,-0.3783857427750945,0.47113339228468476,1.3921941945336247
2004-04-15,2004,4,383.59013999999996,2004.2896174863388,378.123851019196,5.540215003711464,-0.07392602290752848,-0.27796248536520807,0.42203179304073046,1.380205857484063
2004-05-15,2004,5,383.35365,2004.3715846994535,378.2850854940728,5.307172621557116,-0.23860811562991557,-0.10996014823064115,0.37418337016941905,1.3895126017335735
2004-06-15,2004,6,381.74987999999996,2004.4562841530055,378.4519608104423,2.2164317470653043,1.081487442492346,0.25440671328794906,0.3260403435446051,1.4167842883457147
2004-07-15,2004,7,374.71141,2004.5382513661202,378.6137108188607,-4.8841228141490705,0.9818219952883851,1.1349136768087078,0.28193754776174274,1.4552290085246198
