yy,mm,co2,trend,seasonality,co2_cal,resid,growth_rate,date,decimalyear
1987,11,348.64,350.3438,-1.9381,348.4058,0.2342,1.9076,1987-11-15,1987.8739726027397
1987,12,349.88,350.5091,-0.2646,350.2445,-0.3645,2.0396,1987-12-15,1987.9561643835616
1988,1,351.56,350.6838,0.9557,351.6395,-0.0795,2.1451,1988-01-15,1988.0409836065573
1988,2,352.34,350.8666,1.7043,352.5709,-0.2309,2.2275,1988-02-15,1988.1256830601094
1988,3,352.91,351.055,2.3446,353.3996,-0.4896,2.2751,1988-03-15,1988.204918032787
1988,4,353.92,351.2458,3.0861,354.3319,-0.4119,2.2817,1988-04-15,1988.2896174863388
1988,5,354.6,351.4353,3.3415,354.7768,-0.1768,2.2386,1988-05-15,1988.3715846994535
1988,6,353.7,351.6189,2.1477,353.7666,-0.0666,2.1434,1988-06-15,1988.4562841530055
1988,7,351.49,351.7925,-0.4761,351.3165,0.1735,2.0118,1988-07-15,1988.5382513661202
1988,8,349.92,351.9542,-3.1077,348.8465,1.0735,1.8554,1988-08-15,1988.622950819672
1988,9,349.12,352.1018,-4.2277,347.8741,1.2459,1.6807,1988-09-15,1988.707650273224
1988,10,348.67,352.2343,-3.5658,348.6685,0.0015,1.5007,1988-10-15,1988.7896174863388
1988,11,350.27,352.3519,-1.9381,350.4138,-0.1438,1.3306,1988-11-15,1988.8743169398906
1988,12,352.54,352.4561,-0.2646,352.1915,0.3485,1.1906,1988-12-15,1988.9562841530055
1989,1,353.81,352.5503,0.9557,353.5061,0.3039,1.0902,1989-01-15,1989.041095890411
1989,2,354.06,352.6378,1.7043,354.342,-0.282,1.0292,1989-02-15,1989.1260273972603
1989,3,354.64,352.7219,2.3446,355.0665,-0.4264,1.015,1989-03-15,1989.2027397260274
1989,4,355.45,352.8069,3.0861,355.8931,-0.4431,1.0448,1989-04-15,1989.2876712328766
1989,5,356.02,352.896,3.3415,356.2375,-0.2175,1.1131,1989-05-15,1989.3698630136987
1989,6,355.04,352.9925,2.1477,355.1402,-0.1002,1.2166,1989-06-15,1989.454794520548
1989,7,352.12,353.0988,-0.4761,352.6227,-0.5027,1.344,1989-07-15,1989.5369863013698
1989,8,350.32,353.2165,-3.1077,350.1088,0.2113,1.4899,1989-08-15,1989.6219178082192
1989,9,349.78,353.3471,-4.2277,349.1194,0.6606,1.643,1989-09-15,1989.7068493150684
1989,10,349.77,353.4903,-3.5658,349.9245,-0.1545,1.7891,1989-10-15,1989.7890410958903
1989,11,351.39,353.6453,-1.9381,351.7072,-0.3172,1.9131,1989-11-15,1989.8739726027397
1989,12,353.27,353.8091,-0.2646,353.5446,-0.2746,2.0006,1989-12-15,1989.9561643835616
1990,1,355.02,353.9787,0.9557,354.9344,0.0855,2.0559,1990-01-15,1990.041095890411
1990,2,356.09,354.1518,1.7043,355.856,0.2339,2.0865,1990-02-15,1990.1260273972603
1990,3,356.22,354.3264,2.3446,356.6711,-0.451,2.0817,1990-03-15,1990.2027397260274
1990,4,357.19,354.4987,3.0861,357.5849,-0.3949,2.0338,1990-04-15,1990.2876712328766
1990,5,357.95,354.6654,3.3415,358.0069,-0.0569,1.9554,1990-05-15,1990.3698630136987
1990,6,356.93,354.8246,2.1477,356.9724,-0.0424,1.8567,1990-06-15,1990.454794520548
1990,7,354.94,354.9749,-0.4761,354.4988,0.4412,1.7424,1990-07-15,1990.5369863013698
1990,8,352.35,355.1151,-3.1077,352.0073,0.3427,1.6208,1990-08-15,1990.6219178082192
1990,9,351.63,355.245,-4.2277,351.0173,0.6127,1.4956,1990-09-15,1990.7068493150684
1990,10,352.71,355.3643,-3.5658,351.7985,0.9115,1.3744,1990-10-15,1990.7890410958903
1990,11,353.67,355.4741,-1.9381,353.536,0.134,1.2603,1990-11-15,1990.8739726027397
1990,12,355.28,355.5744,-0.2646,355.3098,-0.0298,1.153,1990-12-15,1990.9561643835616
1991,1,356.24,355.6662,0.9557,356.622,-0.382,1.0671,1991-01-15,1991.041095890411
1991,2,356.72,355.7522,1.7043,357.4565,-0.7365,1.0025,1991-02-15,1991.1260273972603
1991,3,358.06,355.8333,2.3446,358.1779,-0.1179,0.9452,1991-03-15,1991.2027397260274
1991,4,359.17,355.9098,3.0861,358.9959,0.1741,0.8879,1991-04-15,1991.2876712328766
1991,5,359.0,355.9813,3.3415,359.3228,-0.3228,0.8251,1991-05-15,1991.3698630136987
