yy,mm,co2,trend,seasonality,co2_cal,resid,growth_rate,date,decimalyear
1972,1,340.22,333.8294,5.804,339.6334,0.5866,-5.0325,1972-01-15,1972.0409836065573
1972,2,340.0,333.4362,7.2086,340.6448,-0.6448,-4.4247,1972-02-15,1972.1256830601094
1972,3,336.64,333.0919,7.015,340.107,-3.467,-3.7928,1972-03-15,1972.204918032787
1972,4,334.47,332.804,2.9789,335.783,-1.313,-3.1013,1972-04-15,1972.2896174863388
1972,5,330.01,332.575,-2.2466,330.3284,-0.3184,-2.3699,1972-05-15,1972.3715846994535
1972,6,324.8,332.4091,-5.9648,326.4442,-1.6442,-1.6148,1972-06-15,1972.4562841530055
1972,7,325.97,332.3059,-8.6932,323.6127,2.3573,-0.8522,1972-07-15,1972.5382513661202
1972,8,322.45,332.267,-9.9396,322.3274,0.1226,-0.0899,1972-08-15,1972.622950819672
1972,9,324.46,332.2909,-6.8569,325.4341,-0.9741,0.6191,1972-09-15,1972.707650273224
1972,10,332.3,332.3702,-0.0898,332.2805,0.0195,1.2272,1972-10-15,1972.7896174863388
1972,11,335.52,332.4955,4.9776,337.4731,-1.9531,1.7131,1972-11-15,1972.8743169398906
1972,12,334.62,332.6557,5.8067,338.4624,-3.8424,2.0814,1972-12-15,1972.9562841530055
1973,1,339.99,332.8423,5.804,338.6463,1.3436,2.335,1973-01-15,1973.041095890411
1973,2,341.03,333.0449,7.2086,340.2535,0.7765,2.4426,1973-02-15,1973.1260273972603
1973,3,340.86,333.2495,7.015,340.2645,0.5955,2.4042,1973-03-15,1973.2027397260274
1973,4,336.62,333.4456,2.9789,336.4245,0.1955,2.2548,1973-04-15,1973.2876712328766
1973,5,332.52,333.6252,-2.2466,331.3786,1.1414,2.0279,1973-05-15,1973.3698630136987
1973,6,327.09,333.7836,-5.9648,327.8187,-0.7287,1.8234,1973-06-15,1973.454794520548
1973,7,326.69,333.9291,-8.6932,325.236,1.454,1.6714,1973-07-15,1973.5369863013698
1973,8,324.51,334.0621,-9.9396,324.1225,0.3875,1.5465,1973-08-15,1973.6219178082192
1973,9,329.37,334.1869,-6.8569,327.33,2.04,1.4756,1973-09-15,1973.7068493150684
1973,10,334.41,334.3081,-0.0898,334.2183,0.1917,1.4255,1973-10-15,1973.7890410958903
1973,11,336.95,334.4245,4.9776,339.4021,-2.4521,1.3643,1973-11-15,1973.8739726027397
1973,12,339.25,334.5355,5.8067,340.3421,-1.0921,1.2731,1973-12-15,1973.9561643835616
1974,1,340.26,334.6367,5.804,340.4406,-0.1806,1.1175,1974-01-15,1974.041095890411
1974,2,342.96,334.7217,7.2086,341.9303,1.0297,0.9086,1974-02-15,1974.1260273972603
1974,3,340.93,334.7881,7.015,341.8031,-0.8731,0.6423,1974-03-15,1974.2027397260274
1974,4,335.26,334.8288,2.9789,337.8077,-2.5477,0.2545,1974-04-15,1974.2876712328766
1974,5,333.18,334.8305,-2.2466,332.5839,0.5961,-0.2545,1974-05-15,1974.3698630136987
1974,6,330.13,334.7863,-5.9648,328.8215,1.3085,-0.7917,1974-06-15,1974.454794520548
1974,7,328.18,334.6985,-8.6932,326.0054,2.1746,-1.2766,1974-07-15,1974.5369863013698
1974,8,330.8,334.5736,-9.9396,324.6339,6.166,-1.6511,1974-08-15,1974.6219178082192
1974,9,328.01,334.4234,-6.8569,327.5665,0.4435,-1.769,1974-09-15,1974.7068493150684
1974,10,335.48,334.2787,-0.0898,334.189,1.291,-1.5291,1974-10-15,1974.7890410958903
1974,11,338.08,334.1685,4.9776,339.1461,-1.0661,-0.9866,1974-11-15,1974.8739726027397
1974,12,337.57,334.1143,5.8067,339.921,-2.351,-0.2053,1974-12-15,1974.9561643835616
1975,1,335.81,334.1343,5.804,339.9383,-4.1283,0.7733,1975-01-15,1975.041095890411
