yy,mm,co2,trend,seasonality,co2_cal,resid,growth_rate,date,decimalyear
1991,6,353.543,354.0842,-0.4533,353.6309,-0.0879,0.8604,1991-06-15,1991.454794520548
1991,7,353.307,354.1558,-0.3777,353.778,-0.471,0.8566,1991-07-15,1991.5369863013698
1991,8,353.326,354.227,-0.0816,354.1454,-0.8194,0.8544,1991-08-15,1991.6219178082192
1991,9,354.663,354.2982,0.1446,354.4428,0.2202,0.854,1991-09-15,1991.7068493150684
1991,10,355.705,354.3693,0.2837,354.653,1.052,0.8557,1991-10-15,1991.7890410958903
1991,11,355.293,354.4408,0.5138,354.9545,0.3385,0.8584,1991-11-15,1991.8739726027397
1991,12,355.329,354.5124,0.6591,355.1715,0.1575,0.8593,1991-12-15,1991.9561643835616
1992,1,355.0,354.584,0.3898,354.9738,0.0262,0.8582,1992-01-15,1992.0409836065573
1992,2,354.49,354.6554,-0.1121,354.5432,-0.0533,0.85,1992-02-15,1992.1256830601094
1992,3,354.305,354.7256,-0.3505,354.3752,-0.0702,0.8265,1992-03-15,1992.204918032787
1992,4,354.145,354.7932,-0.2958,354.4974,-0.3524,0.7894,1992-04-15,1992.2896174863388
1992,5,354.237,354.8572,-0.3201,354.5371,-0.3002,0.7476,1992-05-15,1992.3715846994535
1992,6,353.736,354.9178,-0.4533,354.4645,-0.7285,0.707,1992-06-15,1992.4562841530055
1992,7,354.179,354.975,-0.3777,354.5973,-0.4183,0.6676,1992-07-15,1992.5382513661202
1992,8,355.51,355.029,-0.0816,354.9474,0.5626,0.6299,1992-08-15,1992.622950819672
1992,9,356.344,355.08,0.1446,355.2247,1.1193,0.5942,1992-09-15,1992.707650273224
1992,10,356.161,355.1281,0.2837,355.4117,0.7493,0.5671,1992-10-15,1992.7896174863388
1992,11,355.858,355.1745,0.5138,355.6883,0.1697,0.5695,1992-11-15,1992.8743169398906
1992,12,355.875,355.223,0.6591,355.8821,-0.0071,0.5997,1992-12-15,1992.9562841530055
1993,1,355.27,355.2745,0.3898,355.6643,-0.3943,0.6414,1993-01-15,1993.041095890411
1993,2,354.893,355.3299,-0.1121,355.2177,-0.3247,0.6984,1993-02-15,1993.1260273972603
1993,3,354.625,355.3909,-0.3505,355.0404,-0.4154,0.769,1993-03-15,1993.2027397260274
1993,4,354.378,355.458,-0.2958,355.1623,-0.7843,0.8414,1993-04-15,1993.2876712328766
1993,5,354.67,355.5311,-0.3201,355.211,-0.541,0.9095,1993-05-15,1993.3698630136987
1993,6,355.363,355.6096,-0.4533,355.1563,0.2067,0.9681,1993-06-15,1993.454794520548
1993,7,355.98,355.6924,-0.3777,355.3147,0.6653,1.0087,1993-07-15,1993.5369863013698
1993,8,355.809,355.7777,-0.0816,355.6962,0.1128,1.0291,1993-08-15,1993.6219178082192
1993,9,355.868,355.864,0.1446,356.0086,-0.1406,1.0463,1993-09-15,1993.7068493150684
1993,10,356.116,355.9521,0.2837,356.2358,-0.1198,1.0701,1993-10-15,1993.7890410958903
1993,11,356.136,356.0423,0.5138,356.5561,-0.4201,1.0902,1993-11-15,1993.8739726027397
1993,12,357.604,356.1338,0.6591,356.7929,0.8111,1.1118,1993-12-15,1993.9561643835616
1994,1,357.84,356.2276,0.3898,356.6174,1.2226,1.1521,1994-01-15,1994.041095890411
1994,2,356.105,356.3258,-0.1121,356.2137,-0.1087,1.2239,1994-02-15,1994.1260273972603
1994,3,355.657,356.4316,-0.3505,356.0811,-0.4241,1.3343,1994-03-15,1994.2027397260274
1994,4,355.646,356.5482,-0.2958,356.2524,-0.6064,1.4888,1994-04-15,1994.2876712328766
1994,5,355.37,356.6797,-0.3201,356.3596,-0.9897,1.6758,1994-05-15,1994.3698630136987
1994,6,355.746,356.8275,-0.4533,356.3742,-0.6282,1.8693,1994-06-15,1994.454794520548
1994,7,356.271,356.9913,-0.3777,356.6136,-0.3426,2.053,1994-07-15,1994.5369863013698
1994,8,356.769,357.1697,-0.0816,357.0881,-0.3191,2.2115,1994-08-15,1994.6219178082192
1994,9,357.137,357.3599,0.1446,357.5045,-0.3675,2.3276,1994-09-15,1994.7068493150684
1994,10,358.388,357.5576,0.2837,357.8413,0.5467,2.3875,1994-10-15,1994.7890410958903
1994,11,359.4,357.7578,0.5138,358.2715,1.1284,2.3941,1994-11-15,1994.8739726027397
1994,12,358.696,357.9566,0.6591,358.6158,0.0803,2.3771,1994-12-15,1994.9561643835616
1995,1,358.422,358.154,0.3898,358.5438,-0.1218,2.3708,1995-01-15,1995.041095890411
1995,2,358.268,358.3518,-0.1121,358.2396,0.0284,2.3914,1995-02-15,1995.1260273972603
1995,3,358.058,358.5525,-0.3505,358.202,-0.144,2.4351,1995-03-15,1995.2027397260274
1995,4,358.523,358.7576,-0.2958,358.4619,0.0612,2.4888,1995-04-15,1995.2876712328766
1995,5,359.062,358.9673,-0.3201,358.6472,0.4148,2.5563,1995-05-15,1995.3698630136987
1995,6,359.115,359.1837,-0.4533,358.7304,0.3846,2.6385,1995-06-15,1995.454794520548
1995,7,358.382,359.4071,-0.3777,359.0294,-0.6474,2.7182,1995-07-15,1995.5369863013698
1995,8,358.498,359.6367,-0.0816,359.5551,-1.0571,2.7726,1995-08-15,1995.6219178082192
1995,9,359.486,359.8692,0.1446,360.0138,-0.5278,2.7708,1995-09-15,1995.7068493150684
1995,10,359.922,360.0985,0.2837,360.3822,-0.4602,2.6909,1995-10-15,1995.7890410958903
1995,11,360.489,360.3177,0.5138,360.8314,-0.3424,2.5221,1995-11-15,1995.8739726027397
1995,12,360.796,360.5189,0.6591,361.178,-0.382,2.2685,1995-12-15,1995.9561643835616
1996,1,361.599,360.6957,0.3898,361.0856,0.5134,1.9382,1996-01-15,1996.0409836065573
1996,2,363.304,360.8419,-0.1121,360.7297,2.5742,1.5405,1996-02-15,1996.1256830601094
1996,3,362.933,360.9525,-0.3505,360.602,2.331,1.1248,1996-03-15,1996.204918032787
1996,4,361.647,361.0294,-0.2958,360.7336,0.9134,0.7524,1996-04-15,1996.2896174863388
1996,5,360.801,361.0779,-0.3201,360.7578,0.0432,0.4363,1996-05-15,1996.3715846994535
1996,6,359.936,361.1021,-0.4533,360.6488,-0.7128,0.187,1996-06-15,1996.4562841530055
1996,7,360.22,361.109,-0.3777,360.7313,-0.5113,0.0388,1996-07-15,1996.5382513661202
1996,8,360.977,361.1086,-0.0816,361.027,-0.05,0.0095,1996-08-15,1996.622950819672
1996,9,361.088,361.1106,0.1446,361.2553,-0.1673,0.0991,1996-09-15,1996.707650273224
1996,10,360.636,361.1251,0.2837,361.4087,-0.7727,0.2977,1996-10-15,1996.7896174863388
1996,11,360.876,361.1602,0.5138,361.674,-0.798,0.5922,1996-11-15,1996.8743169398906
1996,12,361.467,361.2238,0.6591,361.8829,-0.4159,0.9565,1996-12-15,1996.9562841530055
1997,1,361.147,361.3197,0.3898,361.7095,-0.5625,1.3526,1997-01-15,1997.041095890411
1997,2,361.061,361.4492,-0.1121,361.337,-0.276,1.7531,1997-02-15,1997.1260273972603
1997,3,360.947,361.6118,-0.3505,361.2614,-0.3144,2.139,1997-03-15,1997.2027397260274
1997,4,361.135,361.8057,-0.2958,361.5099,-0.3749,2.4879,1997-04-15,1997.2876712328766
1997,5,362.728,362.0265,-0.3201,361.7064,1.0216,2.7724,1997-05-15,1997.3698630136987
1997,6,362.254,362.2678,-0.4533,361.8145,0.4395,2.9857,1997-06-15,1997.454794520548
1997,7,360.567,362.5241,-0.3777,362.1464,-1.5794,3.1423,1997-07-15,1997.5369863013698
1997,8,362.241,362.7915,-0.0816,362.7099,-0.4689,3.2609,1997-08-15,1997.6219178082192
1997,9,364.011,363.0676,0.1446,363.2122,0.7987,3.353,1997-09-15,1997.7068493150684
1997,10,363.786,363.3503,0.2837,363.634,0.152,3.4092,1997-10-15,1997.7890410958903
1997,11,363.647,363.6358,0.5138,364.1496,-0.5026,3.4116,1997-11-15,1997.8739726027397
1997,12,364.104,363.9189,0.6591,364.578,-0.474,3.3571,1997-12-15,1997.9561643835616
1998,1,364.884,364.1953,0.3898,364.5851,0.2989,3.258,1998-01-15,1998.041095890411
1998,2,364.629,364.4619,-0.1121,364.3498,0.2792,3.1141,1998-02-15,1998.1260273972603
1998,3,364.341,364.7143,-0.3505,364.3638,-0.0228,2.9081,1998-03-15,1998.2027397260274
1998,4,365.332,364.9466,-0.2958,364.6508,0.6812,2.6407,1998-04-15,1998.2876712328766
1998,5,365.432,365.1544,-0.3201,364.8344,0.5976,2.3302,1998-05-15,1998.3698630136987
1998,6,365.41,365.335,-0.4533,364.8817,0.5283,1.99,1998-06-15,1998.454794520548
1998,7,365.39,365.4861,-0.3777,365.1084,0.2816,1.6412,1998-07-15,1998.5369863013698
1998,8,365.11,365.6085,-0.0816,365.5269,-0.4169,1.2958,1998-08-15,1998.6219178082192
1998,9,366.114,365.7021,0.1446,365.8467,0.2673,0.973,1998-09-15,1998.7068493150684
1998,10,367.18,365.7707,0.2837,366.0543,1.1257,0.7106,1998-10-15,1998.7890410958903
1998,11,367.004,365.8205,0.5138,366.3343,0.6697,0.5145,1998-11-15,1998.8739726027397
1998,12,366.485,365.8564,0.6591,366.5155,-0.0305,0.3708,1998-12-15,1998.9561643835616
1999,1,365.898,365.8823,0.3898,366.2722,-0.3742,0.2838,1999-01-15,1999.041095890411
1999,2,365.852,365.9037,-0.1121,365.7916,0.0604,0.2558,1999-02-15,1999.1260273972603
1999,3,365.798,365.925,-0.3505,365.5745,0.2235,0.2787,1999-03-15,1999.2027397260274
1999,4,364.855,365.9502,-0.2958,365.6544,-0.7994,0.3668,1999-04-15,1999.2876712328766
1999,5,364.547,365.9861,-0.3201,365.666,-1.119,0.5281,1999-05-15,1999.3698630136987
1999,6,365.383,366.0382,-0.4533,365.5849,-0.2019,0.7357,1999-06-15,1999.454794520548
1999,7,365.935,366.1087,-0.3777,365.731,0.204,0.9662,1999-07-15,1999.5369863013698
1999,8,366.312,366.1992,-0.0816,366.1176,0.1944,1.2134,1999-08-15,1999.6219178082192
1999,9,366.625,366.3109,0.1446,366.4556,0.1694,1.4661,1999-09-15,1999.7068493150684
1999,10,366.656,366.4436,0.2837,366.7272,-0.0712,1.7172,1999-10-15,1999.7890410958903
1999,11,367.005,366.5971,0.5138,367.1109,-0.1059,1.962,1999-11-15,1999.8739726027397
1999,12,367.137,366.7706,0.6591,367.4297,-0.2927,2.1643,1999-12-15,1999.9561643835616
2000,1,366.855,366.9579,0.3898,367.3477,-0.4927,2.2905,2000-01-15,2000.0409836065573
2000,2,366.366,367.1523,-0.1121,367.0402,-0.6742,2.3432,2000-02-15,2000.1256830601094
2000,3,366.161,367.3484,-0.3505,366.9979,-0.8369,2.3286,2000-03-15,2000.204918032787
2000,4,366.321,367.5404,-0.2958,367.2446,-0.9236,2.2491,2000-04-15,2000.2896174863388
2000,5,368.368,367.7232,-0.3201,367.4032,0.9648,2.1119,2000-05-15,2000.3715846994535
2000,6,370.114,367.8924,-0.4533,367.4391,2.6749,1.936,2000-06-15,2000.4562841530055
2000,7,368.081,368.0459,-0.3777,367.6682,0.4128,1.7542,2000-07-15,2000.5382513661202
2000,8,367.249,368.1848,-0.0816,368.1032,-0.8542,1.5859,2000-08-15,2000.622950819672
2000,9,368.835,368.3102,0.1446,368.4549,0.3801,1.4427,2000-09-15,2000.707650273224
2000,10,369.214,368.4252,0.2837,368.7089,0.5051,1.3429,2000-10-15,2000.7896174863388
2000,11,369.265,368.534,0.5138,369.0478,0.2172,1.2927,2000-11-15,2000.8743169398906
2000,12,370.049,368.6407,0.6591,369.2998,0.7492,1.2971,2000-12-15,2000.9562841530055
2001,1,368.739,368.7502,0.3898,369.14,-0.401,1.3621,2001-01-15,2001.041095890411
2001,2,367.159,368.8677,-0.1121,368.7555,-1.5965,1.4714,2001-02-15,2001.1260273972603
2001,3,367.914,368.9955,-0.3505,368.645,-0.731,1.6055,2001-03-15,2001.2027397260274
2001,4,368.377,369.1353,-0.2958,368.8395,-0.4625,1.7558,2001-04-15,2001.2876712328766
2001,5,368.344,369.2881,-0.3201,368.968,-0.624,1.9142,2001-05-15,2001.3698630136987
2001,6,368.907,369.4543,-0.4533,369.001,-0.094,2.0645,2001-06-15,2001.454794520548
2001,7,369.665,369.6322,-0.3777,369.2545,0.4106,2.1881,2001-07-15,2001.5369863013698
2001,8,370.53,369.819,-0.0816,369.7374,0.7926,2.2593,2001-08-15,2001.6219178082192
2001,9,370.554,370.0087,0.1446,370.1534,0.4006,2.2643,2001-09-15,2001.7068493150684
2001,10,370.535,370.1964,0.2837,370.48,0.055,2.2458,2001-10-15,2001.7890410958903
2001,11,371.656,370.383,0.5138,370.8968,0.7592,2.2357,2001-11-15,2001.8739726027397
2001,12,371.286,370.569,0.6591,371.2281,0.0579,2.2191,2001-12-15,2001.9561643835616
2002,1,370.506,370.7529,0.3898,371.1427,-0.6367,2.1949,2002-01-15,2002.041095890411
2002,2,370.79,370.9348,-0.1121,370.8226,-0.0326,2.1709,2002-02-15,2002.1260273972603
2002,3,370.264,371.1147,-0.3505,370.7642,-0.5002,2.1436,2002-03-15,2002.2027397260274
2002,4,370.084,371.2921,-0.2958,370.9963,-0.9123,2.1207,2002-04-15,2002.2876712328766
2002,5,371.118,371.4681,-0.3201,371.1481,-0.0301,2.1107,2002-05-15,2002.3698630136987
2002,6,371.876,371.6438,-0.4533,371.1906,0.6855,2.1037,2002-06-15,2002.454794520548
2002,7,371.958,371.8188,-0.3777,371.441,0.517,2.0945,2002-07-15,2002.5369863013698
2002,8,371.976,371.9929,-0.0816,371.9113,0.0647,2.0781,2002-08-15,2002.6219178082192
2002,9,372.039,372.1651,0.1446,372.3098,-0.2707,2.04,2002-09-15,2002.7068493150684
2002,10,372.329,372.3329,0.2837,372.6166,-0.2876,1.9735,2002-10-15,2002.7890410958903
2002,11,373.729,372.494,0.5138,373.0078,0.7212,1.8946,2002-11-15,2002.8739726027397
2002,12,374.185,372.6487,0.6591,373.3078,0.8772,1.8301,2002-12-15,2002.9561643835616
2003,1,372.876,372.799,0.3898,373.1889,-0.3129,1.7893,2003-01-15,2003.041095890411
2003,2,372.733,372.9469,-0.1121,372.8347,-0.1018,1.765,2003-02-15,2003.1260273972603
2003,3,372.665,373.0932,-0.3505,372.7427,-0.0777,1.7677,2003-03-15,2003.2027397260274
2003,4,372.207,373.2415,-0.2958,372.9457,-0.7387,1.8073,2003-04-15,2003.2876712328766
2003,5,372.782,373.3944,-0.3201,373.0743,-0.2923,1.8649,2003-05-15,2003.3698630136987
2003,6,373.181,373.5523,-0.4533,373.0991,0.0819,1.9345,2003-06-15,2003.454794520548
2003,7,373.203,373.7168,-0.3777,373.3391,-0.1361,2.0132,2003-07-15,2003.5369863013698
2003,8,374.43,373.8879,-0.0816,373.8063,0.6237,2.0717,2003-08-15,2003.6219178082192
2003,9,374.531,374.0621,0.1446,374.2068,0.3243,2.0927,2003-09-15,2003.7068493150684
2003,10,373.725,374.2367,0.2837,374.5203,-0.7953,2.0832,2003-10-15,2003.7890410958903
2003,11,374.136,374.4093,0.5138,374.9231,-0.7871,2.0447,2003-11-15,2003.8739726027397
2003,12,375.245,374.5775,0.6591,375.2366,0.0084,1.9792,2003-12-15,2003.9561643835616
2004,1,376.262,374.7392,0.3898,375.129,1.133,1.8917,2004-01-15,2004.0409836065573
2004,2,375.467,374.8927,-0.1121,374.7806,0.6864,1.7747,2004-02-15,2004.1256830601094
2004,3,374.46,375.0349,-0.3505,374.6844,-0.2245,1.641,2004-03-15,2004.204918032787
2004,4,374.953,375.1662,-0.2958,374.8705,0.0826,1.5452,2004-04-15,2004.2896174863388
2004,5,375.395,375.2925,-0.3201,374.9724,0.4226,1.5161,2004-05-15,2004.3715846994535
2004,6,374.809,375.4189,-0.4533,374.9656,-0.1567,1.5498,2004-06-15,2004.4562841530055
2004,7,375.07,375.5508,-0.3777,375.1731,-0.1031,1.6436,2004-07-15,2004.5382513661202
2004,8,375.879,375.6928,-0.0816,375.6113,0.2677,1.7807,2004-08-15,2004.622950819672
2004,9,375.457,375.8476,0.1446,375.9922,-0.5352,1.9433,2004-09-15,2004.707650273224
2004,10,375.584,376.0167,0.2837,376.3004,-0.7164,2.1213,2004-10-15,2004.7896174863388
2004,11,376.728,376.2011,0.5138,376.7149,0.0131,2.2901,2004-11-15,2004.8743169398906
2004,12,376.814,376.3984,0.6591,377.0575,-0.2435,2.432,2004-12-15,2004.9562841530055
2005,1,376.18,376.6064,0.3898,376.9963,-0.8163,2.5483,2005-01-15,2005.041095890411
2005,2,376.297,376.8231,-0.1121,376.711,-0.414,2.6281,2005-02-15,2005.1260273972603
2005,3,376.174,377.0445,-0.3505,376.694,-0.52,2.6439,2005-03-15,2005.2027397260274
2005,4,376.366,377.2638,-0.2958,376.968,-0.602,2.5732,2005-04-15,2005.2876712328766
2005,5,378.545,377.4733,-0.3201,377.1533,1.3917,2.4296,2005-05-15,2005.3698630136987
2005,6,379.625,377.6687,-0.4533,377.2154,2.4096,2.2485,2005-06-15,2005.454794520548
2005,7,378.303,377.8481,-0.3777,377.4704,0.8326,2.0455,2005-07-15,2005.5369863013698
2005,8,377.901,378.0096,-0.0816,377.928,-0.027,1.8257,2005-08-15,2005.6219178082192
2005,9,377.684,378.1524,0.1446,378.297,-0.613,1.6121,2005-09-15,2005.7068493150684
2005,10,377.912,378.2783,0.2837,378.562,-0.65,1.422,2005-10-15,2005.7890410958903
2005,11,378.92,378.3894,0.5138,378.9031,0.0169,1.2568,2005-11-15,2005.8739726027397
2005,12,379.062,378.4878,0.6591,379.1469,-0.0849,1.1336,2005-12-15,2005.9561643835616
2006,1,378.906,378.5783,0.3898,378.9681,-0.0621,1.067,2006-01-15,2006.041095890411
2006,2,378.921,378.6656,-0.1121,378.5534,0.3675,1.0551,2006-02-15,2006.1260273972603
2006,3,378.882,378.7542,-0.3505,378.4037,0.4783,1.1135,2006-03-15,2006.2027397260274
2006,4,378.465,378.8512,-0.2958,378.5554,-0.0904,1.2448,2006-04-15,2006.2876712328766
2006,5,377.86,378.9616,-0.3201,378.6415,-0.7816,1.4138,2006-05-15,2006.3698630136987
2006,6,378.114,379.0868,-0.4533,378.6335,-0.5195,1.5983,2006-06-15,2006.454794520548
2006,7,379.199,379.228,-0.3777,378.8503,0.3487,1.8018,2006-07-15,2006.5369863013698
2006,8,379.719,379.3871,-0.0816,379.3055,0.4135,2.0083,2006-08-15,2006.6219178082192
2006,9,379.424,379.5627,0.1446,379.7074,-0.2833,2.192,2006-09-15,2006.7068493150684
2006,10,379.446,379.7524,0.2837,380.0361,-0.5901,2.356,2006-10-15,2006.7890410958903
2006,11,380.076,379.9554,0.5138,380.4691,-0.3932,2.5049,2006-11-15,2006.8739726027397
2006,12,380.123,380.1699,0.6591,380.829,-0.706,2.6279,2006-12-15,2006.9561643835616
2007,1,380.065,380.3934,0.3898,380.7832,-0.7182,2.7125,2007-01-15,2007.041095890411
2007,2,380.7,380.622,-0.1121,380.5098,0.1902,2.7404,2007-02-15,2007.1260273972603
2007,3,380.864,380.8501,-0.3505,380.4996,0.3644,2.7078,2007-03-15,2007.2027397260274
2007,4,381.86,381.0733,-0.2958,380.7775,1.0825,2.6261,2007-04-15,2007.2876712328766
2007,5,382.362,381.2878,-0.3201,380.9677,1.3943,2.4959,2007-05-15,2007.3698630136987
2007,6,380.376,381.4893,-0.4533,381.036,-0.66,2.319,2007-06-15,2007.454794520548
2007,7,380.195,381.6743,-0.3777,381.2966,-1.1016,2.1255,2007-07-15,2007.5369863013698
2007,8,382.147,381.8435,-0.0816,381.7619,0.3851,1.9426,2007-08-15,2007.6219178082192
2007,9,383.27,381.998,0.1446,382.1427,1.1273,1.7747,2007-09-15,2007.7068493150684
2007,10,382.932,382.1393,0.2837,382.4229,0.5091,1.6252,2007-10-15,2007.7890410958903
2007,11,382.744,382.2689,0.5138,382.7827,-0.0387,1.5075,2007-11-15,2007.8739726027397
2007,12,382.659,382.3905,0.6591,383.0497,-0.3907,1.4434,2007-12-15,2007.9561643835616
2008,1,382.545,382.5095,0.3898,382.8993,-0.3543,1.446,2008-01-15,2008.0409836065573
2008,2,382.674,382.6315,-0.1121,382.5194,0.1546,1.5123,2008-02-15,2008.1256830601094
2008,3,382.242,382.7615,-0.3505,382.411,-0.169,1.6342,2008-03-15,2008.204918032787
2008,4,382.248,382.9039,-0.2958,382.6081,-0.3601,1.795,2008-04-15,2008.2896174863388
2008,5,382.883,383.0607,-0.3201,382.7406,0.1424,1.9662,2008-05-15,2008.3715846994535
2008,6,382.746,383.2316,-0.4533,382.7783,-0.0323,2.1321,2008-06-15,2008.4562841530055
2008,7,382.192,383.416,-0.3777,383.0383,-0.8463,2.2773,2008-07-15,2008.5382513661202
2008,8,383.202,383.6111,-0.0816,383.5296,-0.3276,2.3826,2008-08-15,2008.622950819672
2008,9,384.413,383.8131,0.1446,383.9578,0.4552,2.4507,2008-09-15,2008.707650273224
2008,10,383.98,384.0196,0.2837,384.3033,-0.3232,2.4836,2008-10-15,2008.7896174863388
2008,11,384.352,384.2271,0.5138,384.7408,-0.3889,2.4547,2008-11-15,2008.8743169398906
2008,12,385.161,384.4287,0.6591,385.0878,0.0732,2.341,2008-12-15,2008.9562841530055
2009,1,385.385,384.6172,0.3898,385.0071,0.3779,2.1573,2009-01-15,2009.041095890411
2009,2,385.427,384.7883,-0.1121,384.6761,0.7509,1.9319,2009-02-15,2009.1260273972603
