yy,mm,co2,trend,seasonality,co2_cal,resid,growth_rate,date,decimalyear
1991,3,353.72,354.4148,-0.6475,353.7672,-0.0472,-0.5198,1991-03-15,1991.2027397260274
1991,4,353.87,354.3749,-0.4135,353.9614,-0.0914,-0.4329,1991-04-15,1991.2876712328766
1991,5,353.57,354.3427,-0.2645,354.0782,-0.5082,-0.3389,1991-05-15,1991.3698630136987
1991,6,353.91,354.3185,-0.0679,354.2505,-0.3406,-0.2397,1991-06-15,1991.454794520548
1991,7,354.34,354.3027,0.2994,354.6021,-0.2621,-0.1368,1991-07-15,1991.5369863013698
1991,8,354.73,354.2957,0.637,354.9327,-0.2027,-0.0289,1991-08-15,1991.6219178082192
1991,9,355.3,354.2979,0.7221,355.02,0.28,0.0853,1991-09-15,1991.7068493150684
1991,10,355.25,354.3099,0.6064,354.9163,0.3337,0.2067,1991-10-15,1991.7890410958903
1991,11,355.2,354.3323,0.3828,354.7151,0.4849,0.3347,1991-11-15,1991.8739726027397
1991,12,354.79,354.3657,-0.0067,354.359,0.431,0.466,1991-12-15,1991.9561643835616
1992,1,353.36,354.41,-0.4923,353.9178,-0.5578,0.5949,1992-01-15,1992.0409836065573
1992,2,352.74,354.4648,-0.7554,353.7095,-0.9695,0.7203,1992-02-15,1992.1256830601094
1992,3,353.16,354.5301,-0.6475,353.8825,-0.7225,0.8417,1992-03-15,1992.204918032787
1992,4,353.87,354.6051,-0.4135,354.1916,-0.3216,0.949,1992-04-15,1992.2896174863388
1992,5,354.59,354.6882,-0.2645,354.4238,0.1662,1.0323,1992-05-15,1992.3715846994535
1992,6,354.97,354.7772,-0.0679,354.7093,0.2607,1.0854,1992-06-15,1992.4562841530055
1992,7,355.37,354.8691,0.2994,355.1685,0.2015,1.1058,1992-07-15,1992.5382513661202
1992,8,355.68,354.9615,0.637,355.5985,0.0815,1.1006,1992-08-15,1992.622950819672
1992,9,355.77,355.0526,0.7221,355.7747,-0.0047,1.077,1992-09-15,1992.707650273224
1992,10,355.93,355.141,0.6064,355.7474,0.1826,1.034,1992-10-15,1992.7896174863388
1992,11,355.91,355.2249,0.3828,355.6077,0.3023,0.9772,1992-11-15,1992.8743169398906
1992,12,355.4,355.3038,-0.0067,355.2971,0.1028,0.919,1992-12-15,1992.9562841530055
1993,1,354.88,355.3781,-0.4923,354.8858,-0.0058,0.869,1993-01-15,1993.041095890411
1993,2,354.66,355.4487,-0.7554,354.6933,-0.0333,0.8357,1993-02-15,1993.1260273972603
1993,3,354.88,355.5174,-0.6475,354.8698,0.0102,0.8282,1993-03-15,1993.2027397260274
1993,4,355.45,355.5867,-0.4135,355.1732,0.2768,0.8573,1993-04-15,1993.2876712328766
1993,5,355.41,355.6602,-0.2645,355.3958,0.0142,0.9201,1993-05-15,1993.3698630136987
1993,6,355.16,355.7401,-0.0679,355.6721,-0.5122,0.9996,1993-06-15,1993.454794520548
1993,7,355.58,355.8268,0.2994,356.1262,-0.5462,1.0829,1993-07-15,1993.5369863013698
1993,8,356.19,355.9205,0.637,356.5576,-0.3675,1.1589,1993-08-15,1993.6219178082192
1993,9,356.65,356.02,0.7221,356.7421,-0.0921,1.2222,1993-09-15,1993.7068493150684
1993,10,357.07,356.1242,0.6064,356.7307,0.3394,1.2739,1993-10-15,1993.7890410958903
1993,11,356.79,356.2323,0.3828,356.6151,0.1749,1.3094,1993-11-15,1993.8739726027397
1993,12,356.14,356.3425,-0.0067,356.3358,-0.1958,1.3222,1993-12-15,1993.9561643835616
1994,1,356.18,356.4527,-0.4923,355.9604,0.2196,1.3118,1994-01-15,1994.041095890411
1994,2,356.13,356.5611,-0.7554,355.8058,0.3243,1.2828,1994-02-15,1994.1260273972603
1994,3,356.06,356.6665,-0.6475,356.0189,0.0411,1.2402,1994-03-15,1994.2027397260274
1994,4,356.45,356.7678,-0.4135,356.3543,0.0957,1.1841,1994-04-15,1994.2876712328766
1994,5,356.78,356.8638,-0.2645,356.5994,0.1806,1.1175,1994-05-15,1994.3698630136987
1994,6,356.71,356.954,-0.0679,356.8861,-0.1762,1.0435,1994-06-15,1994.454794520548
1994,7,356.93,357.0378,0.2994,357.3371,-0.4071,0.967,1994-07-15,1994.5369863013698
1994,8,357.68,357.1152,0.637,357.7522,-0.0722,0.9023,1994-08-15,1994.6219178082192
1994,9,358.15,357.1881,0.7221,357.9102,0.2397,0.8621,1994-09-15,1994.7068493150684
1994,10,358.05,357.2589,0.6064,357.8653,0.1847,0.8573,1994-10-15,1994.7890410958903
1994,11,358.06,357.331,0.3828,357.7138,0.3462,0.8961,1994-11-15,1994.8739726027397
1994,12,357.63,357.4082,-0.0067,357.4016,0.2285,0.9741,1994-12-15,1994.9561643835616
1995,1,356.66,357.4934,-0.4923,357.0011,-0.3411,1.0801,1995-01-15,1995.041095890411
1995,2,356.53,357.5883,-0.7554,356.8329,-0.3029,1.2087,1995-02-15,1995.1260273972603
1995,3,357.19,357.6948,-0.6475,357.0473,0.1427,1.3572,1995-03-15,1995.2027397260274
1995,4,357.41,357.8145,-0.4135,357.4009,0.0091,1.5121,1995-04-15,1995.2876712328766
1995,5,357.07,357.9468,-0.2645,357.6824,-0.6124,1.6586,1995-05-15,1995.3698630136987
1995,6,357.43,358.0909,-0.0679,358.023,-0.593,1.7917,1995-06-15,1995.454794520548
1995,7,357.95,358.2455,0.2994,358.5448,-0.5948,1.9037,1995-07-15,1995.5369863013698
1995,8,358.64,358.4082,0.637,359.0452,-0.4052,1.9812,1995-08-15,1995.6219178082192
1995,9,359.46,358.5757,0.7221,359.2978,0.1622,2.0195,1995-09-15,1995.7068493150684
1995,10,359.58,358.7448,0.6064,359.3512,0.2288,2.0164,1995-10-15,1995.7890410958903
1995,11,359.72,358.9117,0.3828,359.2945,0.4255,1.968,1995-11-15,1995.8739726027397
